종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
850,화천기공,KOSPI,,38700,-500,-1.28,39050,39250,38400,6917,267922900,85140000000,2200000
860,강남제비스코,KOSPI,,22150,-150,-0.67,22300,22300,21800,1694,37392950,1.43975E+11,6500000
880,한화,KOSPI,,24550,-300,-1.21,24750,24900,24500,87966,2167575700,1.84024E+12,74958735
885,한화우,KOSPI,,28450,-250,-0.87,28550,28900,28050,16524,467740400,13635914300,479294
890,보해양조,KOSPI,,1150,50,4.55,1100,1200,1095,22374529,25920576315,1.44921E+11,126018258
910,유니온,KOSPI,,4500,65,1.47,4455,4540,4440,148658,667119800,70252285500,15611619
950,전방,KOSPI,,16050,-250,-1.53,16350,16400,15950,1113,17845250,26964000000,1680000
970,한국주철관,KOSPI,,10200,0,0,10200,10400,10100,24919,254623150,2.32565E+11,22800500
990,DB하이텍,KOSPI,,17050,-700,-3.94,17900,17950,16900,476200,8189383650,7.56996E+11,44398588
995,DB하이텍1우,KOSPI,,38000,-1000,-2.56,38500,38500,37900,158,6025850,4268008000,112316
1000,신라섬유,KOSDAQ,중견기업부,1920,-20,-1.03,1975,1975,1895,90751,174772795,46612876800,24277540
1020,페이퍼코리아,KOSPI,,601,6,1.01,615,615,585,60627,36034429,54043432717,89922517
1040,CJ,KOSPI,,89800,-1200,-1.32,91000,91300,89000,68321,6133119100,2.62009E+12,29176998
1045,CJ우,KOSPI,,42600,-100,-0.23,42950,42950,42200,3380,143670750,96285499800,2260223
1060,JW중외제약,KOSPI,,30600,50,0.16,31150,31150,30200,44507,1363305200,6.21731E+11,20318022
1065,JW중외제약우,KOSPI,,26350,-600,-2.23,26950,26950,26350,116,3066650,4410331250,167375
1067,JW중외제약2우B,KOSPI,,40450,450,1.13,40550,40600,40000,524,21025350,3551105500,87790
1070,대한방직,KOSPI,,19200,50,0.26,19350,19350,19100,2390,45750150,1.0176E+11,5300000
1080,만호제강,KOSPI,,16350,-100,-0.61,16450,16500,16200,1872,30513700,67852500000,4150000
1120,LG상사,KOSPI,,15700,-100,-0.63,15850,15850,15600,56398,887159250,6.08532E+11,38760000
1130,대한제분,KOSPI,,157000,-2500,-1.57,159500,160500,156500,658,103664500,2.6533E+11,1690000
1140,카리스국보,KOSPI,,3775,-135,-3.45,3800,3920,3745,716345,2726168485,90473556375,23966505
1200,유진투자증권,KOSPI,,2190,-5,-0.23,2180,2190,2155,97654,211931720,2.12137E+11,96866418
1210,금호전기,KOSPI,,3650,-230,-5.93,3615,4005,3605,2309185,8694446530,36270707000,9937180
1230,동국제강,KOSPI,,6040,-160,-2.58,6130,6180,5990,174604,1060480730,5.76414E+11,95432737
1250,GS글로벌,KOSPI,,2385,0,0,2400,2400,2355,142248,338130175,1.96843E+11,82533764
1260,남광토건,KOSPI,,12700,50,0.4,12700,13200,12450,73616,940772800,1.24808E+11,9827396
1270,부국증권,KOSPI,,22100,-150,-0.67,22650,22650,22000,3901,86100550,2.29174E+11,10369886
1275,부국증권우,KOSPI,,19200,-100,-0.52,19200,19250,19200,355,6829050,57600000000,3000000
1290,상상인증권,KOSPI,,1610,35,2.22,1575,1610,1575,83213,132841840,1.54735E+11,96108437
1340,백광산업,KOSPI,,2545,-10,-0.39,2545,2565,2535,69242,176237740,1.14317E+11,44918407
1360,삼성제약,KOSPI,,4620,-295,-6,5030,5040,4530,8573263,39989920960,2.70783E+11,58611127
1380,SG충방,KOSPI,,1960,75,3.98,1890,1970,1890,589706,1142751565,88129720280,44964143
1390,KG케미칼,KOSPI,,11350,-50,-0.44,11400,11550,11200,13453,152149700,1.477E+11,13013232
1420,태원물산,KOSPI,,4320,-10,-0.23,4330,4330,4275,17170,73834800,32832000000,7600000
1430,세아베스틸,KOSPI,,16550,-100,-0.6,16900,16900,16400,31006,515539950,5.93518E+11,35862119
1440,대한전선,KOSPI,,656,10,1.55,646,663,640,2230574,1452104537,5.61846E+11,856473009
1450,현대해상,KOSPI,,28100,-200,-0.71,28000,28650,27950,204175,5752347850,2.51214E+12,89400000
1460,BYC,KOSPI,,244000,3500,1.46,241000,245000,241000,637,155049000,1.52406E+11,624615
1465,BYC우,KOSPI,,126000,500,0.4,125500,126000,124500,264,33084500,27138510000,215385
1470,삼부토건,KOSPI,,710,1,0.14,710,719,703,648998,461468288,96659623650,136140315
1500,현대차증권,KOSPI,,10150,-50,-0.49,10150,10200,10100,20976,212780800,2.97772E+11,29337111
1510,SK증권,KOSPI,,617,-4,-0.64,623,624,614,702794,434038372,2.91588E+11,472590171
1515,SK증권우,KOSPI,,2800,20,0.72,2780,2810,2700,18161,50382215,10955039200,3912514
1520,동양,KOSPI,,1475,15,1.03,1480,1490,1455,308510,453437135,3.52059E+11,238684063
1525,동양우,KOSPI,,6490,20,0.31,6730,6730,6430,569,3728310,4009074190,617731
1527,동양2우B,KOSPI,,9050,40,0.44,9300,9300,9040,39,357790,2792549450,308569
1529,동양3우B,KOSPI,,28750,200,0.7,28550,29750,28400,411,11812050,2579507500,89722
1530,DI동일,KOSPI,,74300,-300,-0.4,74400,74600,74100,1060,78784500,1.79912E+11,2421420
1540,안국약품,KOSDAQ,우량기업부,11350,0,0,11350,11450,11300,46304,526424850,1.48031E+11,13042420
1550,조비,KOSPI,,17350,-300,-1.7,17700,17700,17150,9403,162611000,90085346650,5192239
1560,제일연마,KOSPI,,6450,-60,-0.92,6580,6590,6450,6246,40515100,64500000000,10000000
1570,금양,KOSPI,,2475,45,1.85,2430,2480,2370,363625,885911690,1.09019E+11,44048135
1620,케이비아이동국실업,KOSPI,,742,-1,-0.13,747,747,738,9103,6748099,49003217424,66042072
1630,종근당홀딩스,KOSPI,,88800,-2200,-2.42,91300,91400,87900,28136,2503755500,4.44876E+11,5009861
1680,대상,KOSPI,,22300,0,0,22350,22500,22050,53361,1189981750,7.72651E+11,34648025
1685,대상우,KOSPI,,12950,0,0,13050,13050,12900,1932,25010200,17744387850,1370223
1720,신영증권,KOSPI,,55100,-200,-0.36,55300,55400,55000,1646,90819400,5.17182E+11,9386237
1725,신영증권우,KOSPI,,53100,0,0,52700,53200,52700,2243,118506100,3.74555E+11,7053763
1740,SK네트웍스,KOSPI,,5920,-50,-0.84,5970,6010,5920,530988,3159286050,1.46927E+12,248187647
1745,SK네트웍스우,KOSPI,,80000,-3700,-4.42,84500,84500,78200,5127,416756300,9091840000,113648
1750,한양증권,KOSPI,,7410,10,0.14,7390,7420,7380,11486,84957300,94318436940,12728534
1755,한양증권우,KOSPI,,8090,0,0,8090,8090,8080,64,517720,4247250000,525000
1770,신화실업,KOSPI,,22800,50,0.22,22700,23000,22550,2857,64903250,27699218400,1214878
1780,알루코,KOSPI,,2510,45,1.83,2460,2550,2375,199998,492489100,1.87055E+11,74524102
1790,대한제당,KOSPI,,18700,50,0.27,18850,18850,18400,6186,114929650,1.65308E+11,8840002
1795,대한제당우,KOSPI,,12800,-50,-0.39,12800,12850,12750,502,6408550,8297932800,648276
1799,대한제당3우B,KOSPI,,25250,-700,-2.7,25700,25850,25250,1343,34023150,3273814000,129656
1800,오리온홀딩스,KOSPI,,17400,0,0,17450,17700,17150,58148,1011715650,1.09003E+12,62645422
1810,무림SP,KOSDAQ,우량기업부,2300,10,0.44,2305,2310,2275,2302,5282865,50916250000,22137500
1820,삼화콘덴서,KOSPI,,47700,-1000,-2.05,49000,49000,47500,75603,3616085750,4.95842E+11,10395000
1840,이화공영,KOSDAQ,중견기업부,5280,-40,-0.75,5310,5430,5220,154173,813775060,1.04574E+11,19805760
1880,삼호,KOSPI,,20800,700,3.48,20100,20900,20000,3746,76401000,3.15739E+11,15179766
1940,KISCO홀딩스,KOSPI,,12950,50,0.39,12800,13050,12700,9852,126799950,2.39269E+11,18476380
2020,코오롱,KOSPI,,18150,-50,-0.27,18300,18400,17850,18023,325799900,2.2917E+11,12626426
2025,코오롱우,KOSPI,,11450,0,0,11500,11500,11250,3832,43361000,12324665500,1076390
2030,아세아,KOSPI,,108000,-1000,-0.92,108000,108500,106000,1351,144749500,2.36631E+11,2191024
2070,남영비비안,KOSPI,,22250,1450,6.97,20600,23450,20550,324248,7206947300,1.52812E+11,6867945
2100,경농,KOSPI,,13050,-250,-1.88,13300,13350,12950,53297,697197600,2.83077E+11,21691750
2140,고려산업,KOSPI,,3865,195,5.31,3670,4135,3650,6882652,27103509475,96390877625,24939425
2150,도화엔지니어링,KOSPI,,9240,-370,-3.85,9520,9520,9170,192650,1783321260,3.11573E+11,33720000
2170,삼양통상,KOSPI,,59600,-100,-0.17,59700,59700,58900,5136,304056700,1.788E+11,3000000
2200,수출포장,KOSPI,,18950,-400,-2.07,19050,19300,18950,5192,98756600,75800000000,4000000
2210,동성제약,KOSPI,,17700,-600,-3.28,18150,18300,17600,694951,12376185350,4.61452E+11,26070748
2220,한일철강,KOSPI,,2065,-10,-0.48,2065,2090,2050,4002,8234125,46095611450,22322330
2230,피에스텍,KOSDAQ,우량기업부,4195,65,1.57,4130,4380,4090,159025,673305420,82512474385,19669243
2240,고려제강,KOSPI,,22000,50,0.23,21950,22150,21650,14456,317240500,4.4E+11,20000000
2270,롯데푸드,KOSPI,,448000,-9500,-2.08,457500,460500,442500,1588,712345000,5.07078E+11,1131870
2290,삼일기업공사,KOSDAQ,벤처기업부,3430,65,1.93,3350,3440,3335,173495,590024485,42532000000,12400000
2300,한국제지,KOSPI,,17850,-350,-1.92,17900,18250,17750,6058,108534900,89338339650,5004949
2310,아세아제지,KOSPI,,30600,250,0.82,30400,31000,30350,23082,707330350,2.74069E+11,8956502
2320,한진,KOSPI,,31200,-450,-1.42,32000,32000,30750,28423,884342850,3.73609E+11,11974656
2350,넥센타이어,KOSPI,,9550,-190,-1.95,9740,9750,9490,58315,558874040,9.32728E+11,97667877
2355,넥센타이어1우B,KOSPI,,3515,-30,-0.85,3545,3545,3515,141810,520163735,22847500000,6500000
2360,SH에너지화학,KOSPI,,1080,0,0,1075,1090,1055,685349,733580595,1.20024E+11,111133730
2380,KCC,KOSPI,,230500,-7000,-2.95,237500,238000,229500,19071,4416495500,2.43328E+12,10556513
2390,한독,KOSPI,,23450,-50,-0.21,23950,24000,23100,48670,1143043000,3.22755E+11,13763533
2410,범양건영,KOSPI,,1675,10,0.6,1655,1750,1630,322590,547705135,41593285100,24831812
2420,세기상사,KOSPI,,56800,-400,-0.7,57200,57200,55300,1283,71719400,23151225600,407592
2450,삼익악기,KOSPI,,1785,10,0.56,1770,1835,1770,613295,1105548620,1.61598E+11,90530915
2460,화성산업,KOSPI,,13000,100,0.78,12900,13000,12800,30006,386921900,1.6186E+11,12450800
2600,조흥,KOSPI,,152500,0,0,152500,153000,152500,84,12817500,91500000000,600000
2620,제일파마홀딩스,KOSPI,,19000,0,0,18800,19400,18550,4910,93082700,3.03494E+11,15973355
2630,오리엔트바이오,KOSPI,,441,-4,-0.9,448,449,437,653982,287530968,1.00784E+11,228535104
2680,한탑,KOSDAQ,중견기업부,2030,-10,-0.49,2035,2065,2010,11497,23293090,42224000000,20800000
2690,동일제강,KOSPI,,2560,-10,-0.39,2560,2575,2540,10567,27034280,38400000000,15000000
2700,신일산업,KOSPI,,1645,-20,-1.2,1660,1660,1620,914197,1497003640,1.16873E+11,71047521
2710,TCC스틸,KOSPI,,2910,5,0.17,2905,2975,2880,21201,61988550,65016675000,22342500
2720,국제약품,KOSPI,,4585,-35,-0.76,4620,4640,4500,111270,511784730,84366384200,18400520
2760,보락,KOSPI,,2070,-50,-2.36,2130,2140,2070,366819,765010935,1.23993E+11,59900000
2780,진흥기업,KOSPI,,2240,-125,-5.29,2365,2365,2230,332458,754364925,3.25857E+11,145471745
2785,진흥기업우B,KOSPI,,5150,-140,-2.65,5260,5260,5050,27707,141695110,4414672700,857218
2787,진흥기업2우B,KOSPI,,13350,-100,-0.74,13400,13600,13200,10242,136124650,3935686800,294808
2790,아모레G,KOSPI,,83200,-900,-1.07,84100,85300,82000,127837,9848992100,6.86052E+12,82458180
2795,아모레G우,KOSPI,,33250,-1850,-5.27,35100,35200,33050,8539,287846800,2.14255E+11,6443770
2800,신신제약,KOSDAQ,우량기업부,7100,-110,-1.53,7290,7490,7100,666045,4858941390,1.07711E+11,15170500
2810,삼영무역,KOSPI,,15900,-400,-2.45,16300,16400,15900,14705,235683400,2.79946E+11,17606686
2820,선창산업,KOSPI,,4520,15,0.33,4530,4580,4470,4753,21401870,56988110280,12607989
2840,미원상사,KOSPI,,56500,-400,-0.7,56900,56900,56000,49309,2785828000,2.87472E+11,5088000
2870,신풍제지,KOSPI,,1465,-5,-0.34,1470,1475,1450,71205,103992450,51214495500,34958700
2880,대유에이텍,KOSPI,,929,31,3.45,900,964,890,1393459,1293666824,99324951923,106915987
2900,동양물산,KOSPI,,838,-33,-3.79,830,850,827,3492456,2923559252,54795898200,65388900
2920,유성기업,KOSPI,,2800,-5,-0.18,2800,2810,2785,15549,43433095,72653000000,25947500
2960,한국쉘석유,KOSPI,,334000,-1000,-0.3,333000,336000,333000,755,252679500,4.342E+11,1300000
2990,금호산업,KOSPI,,13250,-400,-2.93,13650,13700,12950,553270,7337431200,4.77468E+11,36035349
2995,금호산업우,KOSPI,,56100,-4500,-7.43,59900,61900,55200,235868,13858805300,16396122600,292266
3000,부광약품,KOSPI,,15250,-250,-1.61,15600,15650,15050,216105,3293164850,9.68853E+11,63531367
3010,혜인,KOSPI,,4790,-55,-1.14,4850,4875,4730,66756,318108260,60894058130,12712747
3030,세아제강지주,KOSPI,,48850,-500,-1.01,49350,49600,48300,3405,166146700,2.0232E+11,4141657
3060,에이프로젠제약,KOSPI,,1085,-40,-3.56,1130,1140,1070,3432557,3745713450,2.62199E+11,241658328
3070,코오롱글로벌,KOSPI,,10050,160,1.62,9770,10100,9770,9974,99172370,2.53365E+11,25210438
3075,코오롱글로벌우,KOSPI,,17050,-450,-2.57,17500,17550,16550,3879,65858700,5333291150,312803
3080,성보화학,KOSPI,,4855,0,0,4855,4860,4830,3662,17726320,97197100000,20020000
3090,대웅,KOSPI,,13800,0,0,13850,13950,13600,55482,762512850,8.02359E+11,58141980
3100,선광,KOSDAQ,우량기업부,17250,1100,6.81,16050,17650,16050,54267,927978800,1.1385E+11,6600000
3120,일성신약,KOSPI,,85000,0,0,84600,85600,84300,327,27646400,2.261E+11,2660000
3160,디아이,KOSPI,,3050,-5,-0.16,3085,3085,2990,153516,463675730,96065194250,31496785
3200,일신방직,KOSPI,,72700,0,0,72700,73200,72000,1556,112979500,1.7448E+11,2400000
3220,대원제약,KOSPI,,16550,-50,-0.3,16750,16750,16400,31070,514518900,3.25417E+11,19662677
3230,삼양식품,KOSPI,,92500,600,0.65,91200,92800,91200,13951,1283439200,6.96804E+11,7533015
3240,태광산업,KOSPI,,1095000,-4000,-0.36,1098000,1111000,1095000,327,360603000,1.21917E+12,1113400
3280,흥아해운,KOSPI,,501,8,1.62,489,537,476,8033904,4024468233,48805282233,97415733
3300,한일홀딩스,KOSPI,,50200,450,0.9,49750,50400,49200,2679,133126100,3.00917E+11,5994356
3310,대주산업,KOSDAQ,중견기업부,1480,-10,-0.67,1480,1505,1450,920791,1359699040,52380678000,35392350
3350,한국화장품제조,KOSPI,,29850,-900,-2.93,30750,31100,29700,65362,1963001700,1.3528E+11,4532000
3380,하림지주,KOSDAQ,우량기업부,8890,-70,-0.78,8930,8990,8870,55159,491289040,8.31964E+11,93584198
3410,쌍용양회,KOSPI,,5820,20,0.34,5800,5870,5780,456914,2661121350,2.93246E+12,503859595
3415,쌍용양회우,KOSPI,,14450,-300,-2.03,14750,14800,14200,11442,165507450,22306248250,1543685
3460,유화증권,KOSPI,,12600,0,0,12700,12700,12400,341,4273350,1.4289E+11,11340483
3465,유화증권우,KOSPI,,13450,0,0,13450,13450,13450,3,40350,47011583250,3495285
3470,유안타증권,KOSPI,,2840,15,0.53,2825,2860,2760,147612,416776895,5.66854E+11,199596576
3475,유안타증권우,KOSPI,,2050,-10,-0.49,2060,2095,2035,17259,35532705,26470034600,12912212
3480,한진중공업홀딩스,KOSPI,,2765,5,0.18,2760,2795,2750,25146,69602120,81649930180,29529812
3490,대한항공,KOSPI,,26400,-550,-2.04,26850,26900,26350,342277,9069075500,2.5039E+12,94844634
3495,대한항공우,KOSPI,,15600,-250,-1.58,15850,15850,15300,11686,180864350,17328386400,1110794
3520,영진약품,KOSPI,,5390,-120,-2.18,5510,5540,5350,572944,3101159440,9.85792E+11,182892731
3530,한화투자증권,KOSPI,,2105,-5,-0.24,2110,2120,2085,151386,318398285,4.51623E+11,214547775
3535,한화투자증권우,KOSPI,,2020,-15,-0.74,2060,2060,1990,8360,16772050,9696000000,4800000
3540,대신증권,KOSPI,,12550,-100,-0.79,12650,12650,12500,36831,463359150,6.37206E+11,50773400
3545,대신증권우,KOSPI,,9490,0,0,9490,9520,9470,24289,230627600,2.4674E+11,26000000
3547,대신증권2우B,KOSPI,,8760,80,0.92,8700,8760,8680,11714,102312990,87600000000,10000000
3550,LG,KOSPI,,71800,-600,-0.83,71800,72700,71500,165840,11937963000,1.23896E+13,172557131
3555,LG우,KOSPI,,45900,-150,-0.33,46150,46150,45750,2043,93767200,1.52144E+11,3314677
3560,IHQ,KOSPI,,2005,215,12.01,1850,2200,1840,49975364,1.01131E+11,2.93203E+11,146235748
3570,S&T중공업,KOSPI,,6030,20,0.33,6020,6030,5970,6546,39288610,2.00514E+11,33252697
3580,넥스트사이언스,KOSPI,,7080,20,0.28,7160,7190,6970,743575,5265472610,1.96431E+11,27744495
3610,방림,KOSPI,,2045,5,0.25,2045,2050,2020,23307,47531675,86532314050,42314090
3620,쌍용차,KOSPI,,2400,15,0.63,2400,2410,2350,125753,299400510,3.59616E+11,149840002
3650,미창석유,KOSPI,,81400,800,0.99,80500,81400,80400,185,14918600,1.41609E+11,1739672
3670,포스코케미칼,KOSPI,,48200,350,0.73,48050,48450,47700,187818,9026955750,2.93963E+12,60988220
3680,한성기업,KOSPI,,5740,-40,-0.69,5780,5820,5670,20177,115315170,35420139440,6170756
3690,코리안리,KOSPI,,8200,140,1.74,8090,8260,8070,181423,1484295840,9.87027E+11,120369116
3720,삼영화학,KOSPI,,1000,-5,-0.5,1010,1020,1000,19986,20088635,34000000000,34000000
3780,진양산업,KOSPI,,3840,125,3.36,3745,3880,3700,450031,1709647810,49920000000,13000000
3800,에이스침대,KOSDAQ,우량기업부,34350,300,0.88,34050,34350,33500,1671,57023200,3.80942E+11,11090000
3830,대한화섬,KOSPI,,92900,0,0,93500,93500,92400,284,26298700,1.23371E+11,1328000
3850,보령제약,KOSPI,,15050,250,1.69,14950,15750,14850,765735,11647640100,6.6521E+11,44200000
3920,남양유업,KOSPI,,475000,-6500,-1.35,481000,482000,475000,360,171630000,3.42E+11,720000
3925,남양유업우,KOSPI,,167000,1000,0.6,165000,170000,165000,38,6324500,27832554000,166662
3960,사조대림,KOSPI,,16750,0,0,16900,16900,16500,11394,189786500,1.53505E+11,9164467
4000,롯데정밀화학,KOSPI,,46000,-450,-0.97,46350,46650,45500,35283,1619677900,1.1868E+12,25800000
4020,현대제철,KOSPI,,32500,-450,-1.37,32850,32900,32500,445567,14530584400,4.33699E+12,133445785
4060,SG세계물산,KOSPI,,1005,18,1.82,997,1025,992,1572868,1584874490,2.03437E+11,202424960
4080,신흥,KOSPI,,9420,-80,-0.84,9530,9530,9320,2980,27928850,90432000000,9600000
4090,한국석유,KOSPI,,108000,-500,-0.46,108500,108500,106500,1344,143909000,70761600000,655200
4100,태양금속,KOSPI,,1255,-40,-3.09,1290,1320,1245,1824527,2334892480,46058500000,36700000
4105,태양금속우,KOSPI,,3005,-5,-0.17,3030,3045,2950,100244,299446645,9916500000,3300000
4140,동방,KOSPI,,1685,-5,-0.3,1690,1695,1670,65323,109922200,56389515780,33465588
4150,한솔홀딩스,KOSPI,,4090,0,0,4100,4100,4050,14917,60570320,1.92981E+11,47183679
4170,신세계,KOSPI,,254000,0,0,254000,256000,249000,28859,7320187500,2.50068E+12,9845181
4200,고려개발,KOSPI,,9930,230,2.37,9700,9940,9690,16693,164801010,1.51129E+11,15219444
4250,NPC,KOSPI,,4165,105,2.59,4090,4180,4030,49232,201023675,1.52939E+11,36720000
4255,NPC우,KOSPI,,2310,0,0,2305,2310,2305,2260,5211805,12196800000,5280000
4270,남성,KOSPI,,3670,170,4.86,3530,3910,3490,10867979,40665352265,1.32899E+11,36212160
4310,현대약품,KOSPI,,5160,-50,-0.96,5250,5350,5110,759339,3951873040,1.6512E+11,32000000
4360,세방,KOSPI,,11300,-200,-1.74,11350,11450,11300,8575,97273400,2.18188E+11,19308690
4365,세방우,KOSPI,,6670,30,0.45,6680,6680,6670,9186,61273640,24607297500,3689250
4370,농심,KOSPI,,246000,2500,1.03,245500,248000,243500,10647,2619080000,1.49633E+12,6082642
4380,삼익THK,KOSPI,,12400,-100,-0.8,12650,12650,12300,14805,183578450,2.604E+11,21000000
4410,서울식품,KOSPI,,175,1,0.57,174,175,173,985645,171143821,59046750000,337410000
4415,서울식품우,KOSPI,,3595,-50,-1.37,3650,3650,3525,26024,92712920,7997077500,2224500
4430,송원산업,KOSPI,,15900,50,0.32,15900,15950,15600,95205,1503296800,3.816E+11,24000000
4440,대림씨엔에스,KOSPI,,7690,40,0.52,7650,7740,7550,6247,47954580,97908672430,12731947
4450,삼화왕관,KOSPI,,46800,-200,-0.43,47000,47200,46550,284,13265100,1.00825E+11,2154379
4490,세방전지,KOSPI,,38300,-400,-1.03,38600,38950,38000,12850,492524350,5.362E+11,14000000
4540,깨끗한나라,KOSPI,,2390,10,0.42,2420,2420,2320,153075,362189035,89005256270,37240693
4545,깨끗한나라우,KOSPI,,17150,50,0.29,17200,17200,16800,4538,76699000,6279644000,366160
4560,현대비앤지스틸,KOSPI,,9040,0,0,9040,9100,9000,8540,77172730,1.36312E+11,15078811
4565,현대비앤지스틸우,KOSPI,,57500,-500,-0.86,58000,58000,56600,339,19317500,6316490000,109852
4590,한국가구,KOSDAQ,중견기업부,3945,-35,-0.88,3980,3990,3905,7524,29688800,59175000000,15000000
