종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
490,대동,KOSPI,,9940,140,1.43,9800,10050,9800,87105,865655040,2.35858E+11,23728210
500,가온전선,KOSPI,,25400,100,0.4,25100,25700,25100,12029,305006800,1.05673E+11,4160347
520,삼일제약,KOSPI,,7830,0,0,7780,7890,7780,30234,237075080,1.05997E+11,13537283
540,흥국화재,KOSPI,,3745,10,0.27,3740,3745,3685,19349,72526090,2.40589E+11,64242645
545,흥국화재우,KOSPI,,8400,100,1.2,8300,8400,8220,1366,11357710,6451200000,768000
547,흥국화재2우B,KOSPI,,27000,1300,5.06,25150,27150,25000,639,16484300,4147200000,153600
590,CS홀딩스,KOSPI,,61700,500,0.82,61200,62000,61100,1349,82784300,71231539400,1154482
640,동아쏘시오홀딩스,KOSPI,,104500,0,0,104500,105500,104000,6656,695014000,6.63314E+11,6347506
650,천일고속,KOSPI,,67100,-500,-0.74,67200,67400,66100,437,29232900,95900662000,1429220
660,SK하이닉스,KOSPI,,106500,-1000,-0.93,109000,109500,105500,1786165,1.91349E+11,7.75323E+13,728002365
670,영풍,KOSPI,,700000,10000,1.45,686000,705000,686000,955,667624000,1.28943E+12,1842040
680,LS네트웍스,KOSPI,,3210,50,1.58,3130,3260,3130,66931,214521230,2.52958E+11,78803016
700,유수홀딩스,KOSPI,,5610,10,0.18,5600,5690,5580,48267,270637690,1.46095E+11,26041812
720,현대건설,KOSPI,,50200,1200,2.45,49050,50200,49050,272798,13646163700,5.59006E+12,111355765
725,현대건설우,KOSPI,,81200,3000,3.84,78000,81600,78000,16935,1367968600,85641071600,1054693
760,이화산업,KOSPI,,15900,-100,-0.63,15850,15950,15450,922,14540100,44520000000,2800000
810,삼성화재,KOSPI,,225500,4500,2.04,224000,226000,221000,95324,21381248250,1.0683E+13,47374837
815,삼성화재우,KOSPI,,174000,3000,1.75,172000,174500,171000,5610,970180500,5.55408E+11,3192000
850,화천기공,KOSPI,,34800,700,2.05,33750,35350,33750,1546,53151700,76560000000,2200000
860,강남제비스코,KOSPI,,24200,550,2.33,23450,24250,23450,9703,231384450,1.573E+11,6500000
880,한화,KOSPI,,31950,350,1.11,31850,32300,31750,197719,6344103600,2.39493E+12,74958735
885,한화우,KOSPI,,35500,0,0,34450,35500,34450,1102,38714600,17014937000,479294
890,보해양조,KOSPI,,930,7,0.76,925,935,922,524154,487111037,1.28353E+11,138014479
910,유니온,KOSPI,,7660,-30,-0.39,8080,8200,7650,2346443,18625110220,1.19585E+11,15611619
950,전방,KOSPI,,40300,50,0.12,39850,40500,39500,428,17228250,67704000000,1680000
970,한국주철관,KOSPI,,9560,120,1.27,9410,9580,9410,42387,403624740,2.17973E+11,22800500
990,DB하이텍,KOSPI,,60500,1100,1.85,59900,61000,59600,661823,39978490400,2.68611E+12,44398588
995,DB하이텍1우,KOSPI,,97300,-1300,-1.32,99000,99000,96600,392,38093700,10928346800,112316
1000,신라섬유,KOSDAQ,중견기업부,2270,45,2.02,2240,2280,2225,77790,175835945,55110015800,24277540
1020,페이퍼코리아,KOSPI,,1550,25,1.64,1525,1590,1500,97639,151557450,63395246450,40900159
1040,CJ,KOSPI,,94100,1100,1.18,93000,94400,92600,58684,5509391400,2.74556E+12,29176998
1045,CJ우,KOSPI,,59500,300,0.51,59200,59700,58900,1783,106112400,1.34483E+11,2260223
1060,JW중외제약,KOSPI,,23500,200,0.86,23300,23650,23200,31061,728252950,5.06188E+11,21539926
1065,JW중외제약우,KOSPI,,33700,-150,-0.44,33850,33850,32800,702,23308000,5981278200,177486
1067,JW중외제약2우B,KOSPI,,59700,800,1.36,60100,60100,55500,421,24628500,5553771600,93028
1070,대한방직,KOSPI,,46700,300,0.65,46400,46800,46300,2558,118932100,2.4751E+11,5300000
1080,만호제강,KOSPI,,21000,-200,-0.94,21100,22300,21000,2678,57036700,87150000000,4150000
1120,LX인터내셔널,KOSPI,,26900,-200,-0.74,26850,27400,26700,339490,9166296350,1.04264E+12,38760000
1130,대한제분,KOSPI,,156500,1500,0.97,154000,157000,154000,1452,226416500,2.64485E+11,1690000
1140,국보,KOSPI,,1905,80,4.38,1845,1930,1810,1822416,3407463345,1.1633E+11,61065541
1200,유진투자증권,KOSPI,,3735,75,2.05,3665,3740,3665,93164,346220190,3.61796E+11,96866418
1210,금호전기,KOSPI,,3350,35,1.06,3250,3370,3160,64727,213792060,64274550550,19186433
1230,동국제강,KOSPI,,17100,1200,7.55,16150,17200,16100,1313642,22207615400,1.6319E+12,95432737
1250,GS글로벌,KOSPI,,2470,30,1.23,2440,2490,2440,378901,934826210,2.03858E+11,82533764
1260,남광토건,KOSPI,,14350,100,0.7,14200,14450,14100,26625,380019900,1.41045E+11,9828901
1270,부국증권,KOSPI,,24400,150,0.62,24250,24400,24150,2272,55168150,2.53025E+11,10369886
1275,부국증권우,KOSPI,,22950,0,0,22850,23000,22850,514,11785100,68850000000,3000000
1290,상상인증권,KOSPI,,1215,20,1.67,1200,1230,1190,128825,155017810,1.1847E+11,97505815
1340,백광산업,KOSPI,,5520,250,4.74,5250,5770,5220,3122279,17475489930,2.4795E+11,44918407
1360,삼성제약,KOSPI,,5130,185,3.74,4860,5130,4860,495398,2501310105,3.44541E+11,67162079
1380,SG글로벌,KOSPI,,1985,75,3.93,1910,1995,1910,102262,199896700,89253823855,44964143
1390,KG케미칼,KOSPI,,33950,1000,3.03,32900,33950,32900,256844,8600161000,4.70754E+11,13866096
1420,태원물산,KOSPI,,5220,100,1.95,5070,5230,5050,21483,110819870,39672000000,7600000
1430,세아베스틸,KOSPI,,21150,1550,7.91,20000,21400,19850,182342,3824106500,7.58484E+11,35862119
1440,대한전선,KOSPI,,1820,-85,-4.46,1905,1910,1755,24925742,45190286415,1.55878E+12,856473009
1450,현대해상,KOSPI,,25500,600,2.41,24800,25550,24800,436295,11073806450,2.2797E+12,89400000
1460,BYC,KOSPI,,432000,0,0,432000,439000,430500,389,169239500,2.69834E+11,624615
1465,BYC우,KOSPI,,176000,5000,2.92,176000,176000,171500,74,13019500,37907760000,215385
1470,삼부토건,KOSPI,,1855,45,2.49,1810,1880,1810,1403455,2597134655,2.55167E+11,137556269
1500,현대차증권,KOSPI,,12650,150,1.2,12600,12700,12500,38809,490098450,4.01164E+11,31712562
1510,SK증권,KOSPI,,982,12,1.24,971,985,971,1846540,1809696251,4.64084E+11,472590171
1515,SK증권우,KOSPI,,4045,-35,-0.86,4060,4085,4010,8566,34673915,15826119130,3912514
1520,동양,KOSPI,,1845,-20,-1.07,1870,1885,1825,3218682,5958659610,4.40372E+11,238684063
1525,동양우,KOSPI,,7830,30,0.38,7800,7840,7790,3068,23968660,4836833730,617731
1527,동양2우B,KOSPI,,14500,50,0.35,14300,14500,14300,767,11011000,4474250500,308569
1529,동양3우B,KOSPI,,36500,50,0.14,36600,36600,34950,532,19016400,3274853000,89722
1530,DI동일,KOSPI,,306000,36500,13.54,273500,314500,271500,67346,20052115000,7.6826E+11,2510655
1540,안국약품,KOSDAQ,우량기업부,9810,210,2.19,9610,9810,9610,19374,188309980,1.27946E+11,13042420
1550,조비,KOSPI,,23950,400,1.7,23600,24400,23500,73814,1773152600,1.24354E+11,5192239
1560,제일연마,KOSPI,,8850,-50,-0.56,8850,8900,8650,9591,84443360,88500000000,10000000
1570,금양,KOSPI,,5040,80,1.61,4965,5090,4965,209137,1052131885,2.45982E+11,48806004
1620,케이비아이동국실업,KOSPI,,893,19,2.17,882,904,873,499316,443743103,77885653461,87217977
1630,종근당홀딩스,KOSPI,,79800,100,0.13,79300,80300,79300,3239,258712800,3.99787E+11,5009861
1680,대상,KOSPI,,23850,350,1.49,23550,24000,23500,76085,1809897950,8.26355E+11,34648025
1685,대상우,KOSPI,,17600,200,1.15,17500,17800,17200,2258,39475550,24115924800,1370223
1720,신영증권,KOSPI,,60300,-500,-0.82,60600,61400,60000,12131,732434100,5.6599E+11,9386237
1725,신영증권우,KOSPI,,61500,-200,-0.32,62500,62500,61100,473,29158600,4.33806E+11,7053763
1740,SK네트웍스,KOSPI,,5160,-20,-0.39,5150,5200,5140,343485,1774021000,1.28065E+12,248187647
1745,SK네트웍스우,KOSPI,,83400,500,0.6,83000,83400,82400,138,11426300,9478243200,113648
1750,한양증권,KOSPI,,16350,400,2.51,15800,16500,15800,29845,483723150,2.08112E+11,12728534
1755,한양증권우,KOSPI,,20450,150,0.74,20450,20500,19850,1131,22891200,10736250000,525000
1770,SHD,KOSPI,,28300,450,1.62,27500,28400,27450,8075,225219550,34381047400,1214878
1780,알루코,KOSPI,,3905,220,5.97,3655,4040,3655,3051169,11993585420,3.50635E+11,89791232
1790,대한제당,KOSPI,,3365,40,1.2,3325,3450,3325,591576,2012681170,3.01829E+11,89696580
1795,대한제당우,KOSPI,,3440,110,3.3,3300,3475,3300,36674,125270470,22300694400,6482760
1800,오리온홀딩스,KOSPI,,16000,150,0.95,15900,16150,15750,71905,1144902350,1.00233E+12,62645422
1810,무림SP,KOSDAQ,우량기업부,3050,30,0.99,3000,3100,3000,85738,262076005,67519375000,22137500
1820,삼화콘덴서,KOSPI,,56200,1700,3.12,54500,56200,54200,55679,3101562000,5.84199E+11,10395000
1840,이화공영,KOSDAQ,중견기업부,6340,40,0.63,6270,6400,6270,84894,537362400,1.25569E+11,19805760
1880,DL건설,KOSPI,,28050,250,0.9,27800,28250,27600,19493,545613850,6.18595E+11,22053284
1940,KISCO홀딩스,KOSPI,,17100,500,3.01,16500,17150,16500,10964,186280200,3.15946E+11,18476380
2020,코오롱,KOSPI,,32250,1000,3.2,31300,32450,31300,39183,1254176300,4.07202E+11,12626426
2025,코오롱우,KOSPI,,20100,250,1.26,19900,20100,19550,5984,119284950,21635439000,1076390
2030,아세아,KOSPI,,115000,2500,2.22,113500,117000,112500,5321,614859500,2.51968E+11,2191024
2070,비비안,KOSPI,,2950,10,0.34,2930,3015,2925,128523,381560655,87892270500,29793990
2100,경농,KOSPI,,12450,150,1.22,12300,12550,12300,51413,639102200,2.43056E+11,19522575
2140,고려산업,KOSPI,,3145,55,1.78,3075,3160,3075,75827,236718960,78434491625,24939425
2150,도화엔지니어링,KOSPI,,7620,60,0.79,7500,7720,7500,24919,189243170,2.56946E+11,33720000
2170,삼양통상,KOSPI,,62400,900,1.46,61500,62800,61000,1675,104062100,1.872E+11,3000000
2200,한국수출포장,KOSPI,,25150,450,1.82,24700,25200,24700,9647,241254400,1.006E+11,4000000
2210,동성제약,KOSPI,,8510,40,0.47,8400,8540,8400,31828,270267770,2.22119E+11,26100970
2220,한일철강,KOSPI,,2965,65,2.24,2875,2975,2870,63122,184986325,79157968900,26697460
2230,피에스텍,KOSDAQ,중견기업부,4810,15,0.31,4750,4845,4725,48230,230434440,94609058830,19669243
2240,고려제강,KOSPI,,24300,-150,-0.61,24450,25200,24200,37707,928958100,5.589E+11,23000000
2270,롯데푸드,KOSPI,,371500,4500,1.23,362500,373000,362500,961,355412500,4.49164E+11,1209055
2290,삼일기업공사,KOSDAQ,중견기업부,4075,75,1.88,4010,4090,4000,124719,506328125,50530000000,12400000
2310,아세아제지,KOSPI,,43950,800,1.85,42850,44000,42850,41255,1791132850,3.93638E+11,8956502
2320,한진,KOSPI,,32150,500,1.58,31400,32500,31400,21012,673476700,4.80566E+11,14947628
2350,넥센타이어,KOSPI,,7420,180,2.49,7250,7450,7240,111039,817346980,7.24696E+11,97667877
2355,넥센타이어1우B,KOSPI,,3370,70,2.12,3370,3370,3335,801,2682440,21905000000,6500000
2360,SH에너지화학,KOSPI,,988,19,1.96,967,994,967,945064,932206879,1.098E+11,111133730
2380,KCC,KOSPI,,319500,11000,3.57,307500,325500,307000,68275,21773044500,2.83923E+12,8886471
2390,한독,KOSPI,,23000,50,0.22,23000,23250,22850,23035,529210700,3.16561E+11,13763533
2410,범양건영,KOSPI,,7960,0,0,7850,8080,7780,751821,5962109490,1.97663E+11,24831982
2420,세기상사,KOSPI,,6160,0,0,0,0,0,0,0,25107667200,4075920
2450,삼익악기,KOSPI,,1770,5,0.28,1760,1785,1760,131418,233205325,1.6024E+11,90530915
2460,화성산업,KOSPI,,12600,100,0.8,12450,12650,12450,40279,504999250,1.5688E+11,12450800
2600,조흥,KOSPI,,202000,-2500,-1.22,204500,204500,201000,184,37266000,1.212E+11,600000
2620,제일파마홀딩스,KOSPI,,16900,0,0,16850,17250,16750,3481,58838500,2.6995E+11,15973355
2630,오리엔트바이오,KOSPI,,1370,130,10.48,1300,1570,1300,11951103,17020950495,1.62459E+11,118583005
2680,한탑,KOSDAQ,투자주의환기종목(소속부없음),1380,30,2.22,1350,1395,1340,30182,41372415,39012583440,28269988
2690,동일제강,KOSPI,,3140,110,3.63,3000,3200,2980,128355,392732885,47100000000,15000000
2700,신일전자,KOSPI,,1980,30,1.54,1940,1985,1940,1313419,2582222680,1.40674E+11,71047521
2710,TCC스틸,KOSPI,,8200,360,4.59,7770,8220,7760,312054,2515243990,1.927E+11,23500000
2720,국제약품,KOSPI,,5660,100,1.8,5700,5770,5580,165148,932327420,1.09103E+11,19276090
2760,보락,KOSPI,,2030,20,1,2025,2050,2015,234648,476713830,1.21597E+11,59900000
2780,진흥기업,KOSPI,,2335,35,1.52,2300,2340,2280,2716428,6295884520,3.39677E+11,145471745
2785,진흥기업우B,KOSPI,,6120,80,1.32,6050,6120,5920,778,4729700,5246174160,857218
2787,진흥기업2우B,KOSPI,,15400,0,0,15050,15400,15050,533,8081900,4540043200,294808
2790,아모레G,KOSPI,,48250,550,1.15,47500,48700,47500,61056,2951834000,3.97861E+12,82458180
2795,아모레G우,KOSPI,,17500,50,0.29,17600,17700,17450,14134,248391100,1.12766E+11,6443770
2800,신신제약,KOSDAQ,중견기업부,6950,20,0.29,6930,7000,6830,17003,117925790,1.05435E+11,15170500
2810,삼영무역,KOSPI,,15600,-50,-0.32,15600,15750,15600,6090,95293050,2.88084E+11,18466948
2820,SUN&L,KOSPI,,5550,80,1.46,5410,5570,5400,7647,41805040,69974338950,12607989
2840,미원상사,KOSPI,,205000,-1500,-0.73,205000,206500,204500,2653,544589500,1.01885E+12,4970000
2870,신풍제지,KOSPI,,2540,145,6.05,2535,2700,2420,1624504,4107618630,88795098000,34958700
2880,대유에이텍,KOSPI,,1505,10,0.67,1500,1545,1480,2573868,3901552575,1.68352E+11,111861577
2900,TYM,KOSPI,,1830,50,2.81,1785,1840,1785,1237538,2252951810,2.74216E+11,149844591
2920,유성기업,KOSPI,,3290,20,0.61,3270,3360,3260,34582,113714065,85367275000,25947500
2960,한국쉘석유,KOSPI,,277000,-500,-0.18,277500,278000,275000,777,214784000,3.601E+11,1300000
2990,금호건설,KOSPI,,11300,450,4.15,10850,11350,10750,104896,1167134250,4.13963E+11,36633924
2995,금호건설우,KOSPI,,30200,100,0.33,30100,30200,30100,296,8924500,8826433200,292266
3000,부광약품,KOSPI,,13050,400,3.16,12650,13150,12600,453951,5872455950,9.27373E+11,71063049
3010,혜인,KOSPI,,6210,0,0,6220,6380,6170,133844,837786740,78946158870,12712747
3030,세아제강지주,KOSPI,,131500,12500,10.5,119000,134000,119000,48464,6246956500,5.44628E+11,4141657
3060,에이프로젠제약,KOSPI,,996,15,1.53,982,999,981,624490,620408407,3.96981E+11,398575767
3070,코오롱글로벌,KOSPI,,25150,400,1.62,24550,25450,24500,51931,1305686850,6.34043E+11,25210438
3075,코오롱글로벌우,KOSPI,,32600,650,2.03,32000,32700,31700,1049,33589850,10197377800,312803
3080,성보화학,KOSPI,,4280,-10,-0.23,4250,4315,4210,39131,166566835,85685600000,20020000
3090,대웅,KOSPI,,32000,1550,5.09,30150,32200,30150,91849,2885939750,1.86054E+12,58141980
3100,선광,KOSDAQ,우량기업부,55500,0,0,55500,55800,55000,14732,816640600,3.663E+11,6600000
3120,일성신약,KOSPI,,74900,200,0.27,75000,75800,74800,271,20355100,1.99234E+11,2660000
3160,디아이,KOSPI,,7730,240,3.2,7490,7820,7490,211620,1632362890,2.4347E+11,31496785
3200,일신방직,KOSPI,,112000,500,0.45,110500,113500,110000,6028,675058000,2.688E+11,2400000
3220,대원제약,KOSPI,,16000,200,1.27,15800,16050,15800,70098,1119796800,3.39597E+11,21224823
3230,삼양식품,KOSPI,,79400,2000,2.58,77400,80600,77400,26753,2122762000,5.98121E+11,7533015
3240,태광산업,KOSPI,,989000,14000,1.44,979000,989000,971000,367,361068000,1.10115E+12,1113400
3280,흥아해운,KOSPI,,3045,15,0.5,3035,3295,2975,2043357,6394100450,7.32094E+11,240424899
3300,한일홀딩스,KOSPI,,13250,50,0.38,13200,13350,13100,8901,117615850,3.81809E+11,28815780
3310,대주산업,KOSDAQ,중견기업부,2295,-20,-0.86,2310,2335,2290,241738,557737560,81225443250,35392350
3350,한국화장품제조,KOSPI,,29350,100,0.34,29100,29600,28800,10555,309112600,1.33014E+11,4532000
3380,하림지주,KOSDAQ,우량기업부,9190,130,1.43,8980,9190,8960,117169,1066178560,8.48621E+11,92341820
3410,쌍용C&E,KOSPI,,7890,20,0.25,7820,7990,7810,489970,3875666240,3.97545E+12,503859595
3460,유화증권,KOSPI,,2790,10,0.36,2760,2790,2760,11567,32178115,1.582E+11,56702415
3465,유화증권우,KOSPI,,2780,15,0.54,2795,2795,2750,1449,4007690,48584461500,17476425
3470,유안타증권,KOSPI,,4430,105,2.43,4335,4465,4315,273877,1209665565,8.84213E+11,199596576
3475,유안타증권우,KOSPI,,4495,130,2.98,4370,4525,4350,34368,152821015,58040392940,12912212
3480,한진중공업홀딩스,KOSPI,,4275,20,0.47,4210,4375,4210,17636,75973545,1.2624E+11,29529812
3490,대한항공,KOSPI,,30550,0,0,30650,30800,30500,1482218,45886316700,1.06259E+13,347820825
3495,대한항공우,KOSPI,,38900,0,0,38950,39000,38750,13978,587815900,43209886600,1110794
3520,영진약품,KOSPI,,4625,90,1.98,4510,4665,4510,245323,1130176600,8.45879E+11,182892731
3530,한화투자증권,KOSPI,,5490,300,5.78,5200,5530,5150,3385372,18238997570,1.17787E+12,214547775
3535,한화투자증권우,KOSPI,,13200,300,2.33,12650,13300,12650,23284,306008050,63360000000,4800000
3540,대신증권,KOSPI,,20200,250,1.25,19950,20250,19950,45109,909005250,1.02562E+12,50773400
3545,대신증권우,KOSPI,,18600,100,0.54,18550,18700,18300,63110,1173883300,4.836E+11,26000000
3547,대신증권2우B,KOSPI,,17950,250,1.41,17750,17950,17750,48264,863201600,1.795E+11,10000000
3550,LG,KOSPI,,90000,800,0.9,89200,90500,88800,153161,13772956900,1.41571E+13,157300993
3555,LG우,KOSPI,,65800,500,0.77,65100,65900,65100,3437,225385400,1.98823E+11,3021620
3560,IHQ,KOSPI,,1725,-70,-3.9,1800,1820,1690,4295916,7452775995,2.52257E+11,146235748
3570,SNT중공업,KOSPI,,9120,20,0.22,9100,9150,9050,15737,143269000,3.03265E+11,33252697
3580,넥스트사이언스,KOSPI,,16000,150,0.95,15350,16400,15100,983047,15608203400,6.72253E+11,42015837
3610,방림,KOSPI,,2945,-130,-4.23,3040,3170,2870,1538398,4635303145,1.24615E+11,42314090
3620,쌍용차,KOSPI,,2770,0,0,0,0,0,0,0,4.15057E+11,149840002
3650,미창석유,KOSPI,,81100,1700,2.14,79200,83700,79100,4215,344949000,1.41087E+11,1739672
3670,포스코케미칼,KOSPI,,142500,2500,1.79,141500,145500,140000,295443,42172126000,1.10385E+13,77463220
3680,한성기업,KOSPI,,6230,30,0.48,6130,6250,6130,19286,119722440,38685278450,6209515
3690,코리안리,KOSPI,,9680,250,2.65,9470,9740,9440,297249,2870348550,1.16517E+12,120369116
3720,삼영화학,KOSPI,,3030,90,3.06,2900,3045,2900,301967,902656225,1.0302E+11,34000000
3780,진양산업,KOSPI,,8260,40,0.49,8270,8520,8150,394729,3310452540,1.0738E+11,13000000
3800,에이스침대,KOSDAQ,우량기업부,46050,-450,-0.97,46400,46400,45850,1084,49938750,5.10695E+11,11090000
3830,대한화섬,KOSPI,,140000,1000,0.72,140000,141000,138500,759,105684000,1.8592E+11,1328000
3850,보령제약,KOSPI,,14200,300,2.16,13700,14250,13700,139402,1959039600,9.75398E+11,68690000
3920,남양유업,KOSPI,,437000,7500,1.75,430000,442000,430000,2146,936450000,3.1464E+11,720000
3925,남양유업우,KOSPI,,222000,2500,1.14,219500,225500,219500,144,32047500,36998964000,166662
3960,사조대림,KOSPI,,28350,2700,10.53,25450,29300,25400,169010,4724819100,2.59813E+11,9164467
4000,롯데정밀화학,KOSPI,,80900,1500,1.89,82000,82300,80300,217945,17717205100,2.08722E+12,25800000
4020,현대제철,KOSPI,,41600,1650,4.13,40450,42400,40450,870425,36227821100,5.55134E+12,133445785
4060,SG세계물산,KOSPI,,672,16,2.44,653,675,653,431879,288731922,1.3603E+11,202424960
4080,신흥,KOSPI,,16100,50,0.31,16150,16250,16050,6153,99203900,1.5295E+11,9500000
4090,한국석유,KOSPI,,12050,100,0.84,11950,12100,11850,28877,346973850,1.52964E+11,12694120
4100,태양금속,KOSPI,,1495,35,2.4,1460,1505,1460,229653,341794410,54866500000,36700000
4105,태양금속우,KOSPI,,2670,125,4.91,2565,2670,2500,52250,133988895,8811000000,3300000
4140,동방,KOSPI,,4215,40,0.96,4135,4235,4075,849235,3552071850,1.68481E+11,39971766
4150,한솔홀딩스,KOSPI,,3630,45,1.26,3585,3640,3580,114872,412785405,1.52491E+11,42008577
4170,신세계,KOSPI,,243000,3500,1.46,239500,247500,239500,112430,27413588500,2.39238E+12,9845181
4250,NPC,KOSPI,,6380,140,2.24,6490,6510,6200,1912253,12188674420,2.34274E+11,36720000
4255,NPC우,KOSPI,,3130,20,0.64,3110,3130,3095,26592,82533955,16526400000,5280000
4270,남성,KOSPI,,3140,30,0.96,3105,3175,3105,114756,361472955,1.13706E+11,36212160
4310,현대약품,KOSPI,,5520,110,2.03,5380,5530,5380,57033,312598700,1.7664E+11,32000000
4360,세방,KOSPI,,11850,100,0.85,11700,11950,11650,127656,1498762700,2.28808E+11,19308690
4365,세방우,KOSPI,,7100,130,1.87,6970,7100,6920,270,1883810,26193675000,3689250
4370,농심,KOSPI,,280500,0,0,281000,284000,280000,15294,4309295500,1.70618E+12,6082642
4380,삼익THK,KOSPI,,11550,200,1.76,11350,11750,11350,18898,218769900,2.4255E+11,21000000
4410,서울식품,KOSPI,,310,2,0.65,307,312,306,1928496,597598422,1.15418E+11,372316535
4415,서울식품우,KOSPI,,4175,-20,-0.48,4195,4250,4020,4207,17323925,9287287500,2224500
4430,송원산업,KOSPI,,17500,400,2.34,17150,17600,17050,89405,1556330200,4.2E+11,24000000
4440,삼일씨엔에스,KOSPI,,9860,210,2.18,9610,9980,9610,21423,210125430,1.25537E+11,12731947
4450,삼화왕관,KOSPI,,42500,-200,-0.47,42700,42950,42500,768,32667100,91561107500,2154379
4490,세방전지,KOSPI,,79600,1600,2.05,77200,79800,77100,34652,2745703700,1.1144E+12,14000000
4540,깨끗한나라,KOSPI,,4730,5,0.11,4740,4745,4670,147186,693805995,1.76148E+11,37240693
4545,깨끗한나라우,KOSPI,,21850,-400,-1.8,22150,22150,21600,2249,49174850,8000596000,366160
4560,현대비앤지스틸,KOSPI,,16150,850,5.56,15150,16250,15150,86348,1369470250,2.43523E+11,15078811
4565,현대비앤지스틸우,KOSPI,,76000,3600,4.97,73500,76000,73500,169,12652600,8348752000,109852
4590,한국가구,KOSDAQ,중견기업부,7710,140,1.85,7540,7870,7450,366742,2836165300,1.1565E+11,15000000
4650,창해에탄올,KOSDAQ,우량기업부,14000,150,1.08,13850,14050,13750,44144,613180100,1.28672E+11,9190885
4690,삼천리,KOSPI,,90100,1100,1.24,89000,90600,88800,5143,463052900,3.65358E+11,4055025
4700,조광피혁,KOSPI,,57000,0,0,56800,57500,56600,1662,95021400,3.79001E+11,6649138
4710,한솔테크닉스,KOSPI,,6350,90,1.44,6220,6370,6220,56726,359078610,2.03898E+11,32109878
