종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
1390,KG케미칼,KOSPI,,37400,-3750,-9.11,40700,42750,37150,2059274,82076008200,5.18592E+11,13866096
1420,태원물산,KOSPI,,5400,20,0.37,5380,5480,5310,36461,195898350,41040000000,7600000
1430,세아베스틸,KOSPI,,20850,-750,-3.47,21600,21650,20800,112902,2372963800,7.47725E+11,35862119
1440,대한전선,KOSPI,,2260,-40,-1.74,2320,2325,2255,5386775,12217313355,1.93563E+12,856473009
1450,현대해상,KOSPI,,25250,-850,-3.26,26100,26250,25000,836404,21149789250,2.25735E+12,89400000
1460,BYC,KOSPI,,434500,3500,0.81,431000,436000,429000,285,123582500,2.71395E+11,624615
1465,BYC우,KOSPI,,175000,500,0.29,173500,175000,173500,27,4698000,37692375000,215385
1470,삼부토건,KOSPI,,2010,-30,-1.47,2045,2070,2005,1677301,3387173390,2.76488E+11,137556269
1500,현대차증권,KOSPI,,12650,-150,-1.17,12850,12850,12400,108065,1355932500,4.01164E+11,31712562
1510,SK증권,KOSPI,,964,-13,-1.33,977,978,958,3059715,2957458530,4.55577E+11,472590171
1515,SK증권우,KOSPI,,4145,15,0.36,4240,4240,4145,4449,18582955,16217370530,3912514
1520,동양,KOSPI,,1720,15,0.88,1725,1820,1680,9567351,16787120360,4.10537E+11,238684063
1525,동양우,KOSPI,,7550,-50,-0.66,7580,7650,7500,6338,48144600,4663869050,617731
1527,동양2우B,KOSPI,,14400,-350,-2.37,14600,14850,14400,3592,52407850,4443393600,308569
1529,동양3우B,KOSPI,,37500,-400,-1.06,38700,38900,36550,3623,138016700,3364575000,89722
1530,DI동일,KOSPI,,282000,-6000,-2.08,288500,292500,279500,8890,2516649000,7.08005E+11,2510655
1540,안국약품,KOSDAQ,우량기업부,9990,-60,-0.6,10050,10100,9930,33448,333751780,1.30294E+11,13042420
1550,조비,KOSPI,,25400,-2200,-7.97,27600,27800,25300,341286,9031994750,1.31883E+11,5192239
1560,제일연마,KOSPI,,8830,30,0.34,8800,8840,8620,19116,166364940,88300000000,10000000
1570,금양,KOSPI,,5050,-110,-2.13,5170,5180,5030,292348,1483628400,2.4647E+11,48806004
1620,케이비아이동국실업,KOSPI,,948,-12,-1.25,970,979,900,1180663,1110152772,82682642196,87217977
1630,종근당홀딩스,KOSPI,,81500,-600,-0.73,82100,82100,81000,3821,310643800,4.08304E+11,5009861
1680,대상,KOSPI,,23800,-150,-0.63,24150,24150,23800,78758,1879025050,8.24623E+11,34648025
1685,대상우,KOSPI,,17950,-200,-1.1,18050,18100,17950,3622,65226700,24595502850,1370223
1720,신영증권,KOSPI,,61600,-700,-1.12,62300,62300,61200,5938,365932500,5.78192E+11,9386237
1725,신영증권우,KOSPI,,62500,-300,-0.48,63500,63500,62300,665,41548400,4.4086E+11,7053763
1740,SK네트웍스,KOSPI,,5120,-60,-1.16,5200,5210,5070,636141,3249439080,1.27072E+12,248187647
1745,SK네트웍스우,KOSPI,,84100,-100,-0.12,85100,85100,83700,142,11944400,9557796800,113648
1750,한양증권,KOSPI,,16950,-550,-3.14,17550,17550,16850,74748,1273192500,2.15749E+11,12728534
1755,한양증권우,KOSPI,,20250,-600,-2.88,20550,20600,20250,1394,28390500,10631250000,525000
1770,SHD,KOSPI,,29000,100,0.35,28800,29000,27900,6699,190347850,35231462000,1214878
1780,알루코,KOSPI,,4015,125,3.21,3900,4260,3900,4109078,16855768780,3.60512E+11,89791232
1790,대한제당,KOSPI,,3310,-15,-0.45,3335,3410,3300,375523,1253109900,2.96896E+11,89696580
1795,대한제당우,KOSPI,,3505,55,1.59,3365,3560,3360,65012,226299270,22722073800,6482760
1800,오리온홀딩스,KOSPI,,16050,50,0.31,16200,16200,15900,81107,1297771250,1.00546E+12,62645422
1810,무림SP,KOSDAQ,우량기업부,3180,-135,-4.07,3380,3380,3180,1003935,3264787270,70397250000,22137500
1820,삼화콘덴서,KOSPI,,54900,-100,-0.18,54900,55400,54300,45615,2490650700,5.70686E+11,10395000
1840,이화공영,KOSDAQ,중견기업부,6350,-60,-0.94,6370,6430,6240,91209,576780240,1.25767E+11,19805760
1880,DL건설,KOSPI,,29200,-450,-1.52,29400,29650,29000,19350,564924200,6.43956E+11,22053284
1940,KISCO홀딩스,KOSPI,,16800,-750,-4.27,17550,17550,16800,37228,636592350,3.10403E+11,18476380
2020,코오롱,KOSPI,,33000,-600,-1.79,33650,33850,32650,49544,1639036950,4.16672E+11,12626426
2025,코오롱우,KOSPI,,20500,-150,-0.73,20750,20800,20200,2239,45500350,22065995000,1076390
2030,아세아,KOSPI,,118500,-4000,-3.27,123000,123000,118000,5235,625946000,2.59636E+11,2191024
2070,비비안,KOSPI,,2995,-25,-0.83,2995,3015,2960,138828,413594555,89233000050,29793990
2100,경농,KOSPI,,13100,-650,-4.73,13850,13950,13050,221482,2952431500,2.55746E+11,19522575
2140,고려산업,KOSPI,,3335,-60,-1.77,3390,3395,3280,124212,413160690,83172982375,24939425
2150,도화엔지니어링,KOSPI,,7710,-120,-1.53,7800,7830,7680,44220,342439000,2.59981E+11,33720000
2170,삼양통상,KOSPI,,63400,400,0.63,63300,63400,63000,4610,290819200,1.902E+11,3000000
2200,한국수출포장,KOSPI,,25250,-350,-1.37,25550,25750,25100,10865,274602800,1.01E+11,4000000
2210,동성제약,KOSPI,,8730,-140,-1.58,8870,8900,8670,81882,715235060,2.27861E+11,26100970
2220,한일철강,KOSPI,,3125,-5,-0.16,3150,3165,3055,51005,157685750,83429562500,26697460
2230,피에스텍,KOSDAQ,중견기업부,4830,0,0,4850,4900,4655,15793,75845410,95002443690,19669243
2240,고려제강,KOSPI,,25600,-900,-3.4,26500,26500,25000,44613,1133218950,5.888E+11,23000000
2270,롯데푸드,KOSPI,,377500,-2000,-0.53,379500,385500,374000,724,272610500,4.56418E+11,1209055
2290,삼일기업공사,KOSDAQ,중견기업부,4115,-250,-5.73,4300,4330,4090,459881,1925124300,51026000000,12400000
2310,아세아제지,KOSPI,,44800,-950,-2.08,45750,45750,44150,38092,1700658950,4.01251E+11,8956502
2320,한진,KOSPI,,33200,-600,-1.78,33850,33900,33150,36528,1219329400,4.96261E+11,14947628
2350,넥센타이어,KOSPI,,7490,-170,-2.22,7670,7670,7490,125204,941065640,7.31532E+11,97667877
2355,넥센타이어1우B,KOSPI,,3380,0,0,3380,3400,3340,333,1115625,21970000000,6500000
2360,SH에너지화학,KOSPI,,1050,-60,-5.41,1110,1120,1050,5553989,6011602760,1.1669E+11,111133730
2380,KCC,KOSPI,,315500,-3000,-0.94,322000,322000,309000,61639,19248230500,2.80368E+12,8886471
2390,한독,KOSPI,,23500,-600,-2.49,23900,24200,23400,24678,581208250,3.23443E+11,13763533
2410,범양건영,KOSPI,,8460,450,5.62,8060,8650,7860,3399831,28330022070,2.10079E+11,24831982
2420,세기상사,KOSPI,,6160,0,0,0,0,0,0,0,25107667200,4075920
2450,삼익악기,KOSPI,,1800,5,0.28,1795,1800,1775,187332,334680990,1.62956E+11,90530915
2460,화성산업,KOSPI,,12650,-350,-2.69,13050,13050,12100,159223,2014397050,1.57503E+11,12450800
2600,조흥,KOSPI,,207500,1500,0.73,206000,207500,204500,159,32634500,1.245E+11,600000
2620,제일파마홀딩스,KOSPI,,17200,-150,-0.86,17050,17200,16700,7455,126061450,2.74742E+11,15973355
2630,오리엔트바이오,KOSPI,,1335,5,0.38,1335,1340,1285,654382,861671575,1.58308E+11,118583005
2680,한탑,KOSDAQ,투자주의환기종목(소속부없음),1360,25,1.87,1320,1360,1300,76116,100592170,38447183680,28269988
2690,동일제강,KOSPI,,3215,-160,-4.74,3360,3365,3175,91696,296842435,48225000000,15000000
2700,신일전자,KOSPI,,1905,-30,-1.55,1945,1945,1900,1182898,2263596450,1.35346E+11,71047521
2710,TCC스틸,KOSPI,,8170,-20,-0.24,8120,8170,7980,171826,1385310660,1.91995E+11,23500000
2720,국제약품,KOSPI,,5890,-110,-1.83,6000,6010,5830,144024,845348550,1.13536E+11,19276090
2760,보락,KOSPI,,2130,5,0.24,2140,2165,2110,230608,490745865,1.27587E+11,59900000
2780,진흥기업,KOSPI,,2140,65,3.13,2085,2165,2045,816507,1722304615,3.1131E+11,145471745
2785,진흥기업우B,KOSPI,,5710,0,0,5700,5710,5690,600,3420210,4894714780,857218
2787,진흥기업2우B,KOSPI,,14500,100,0.69,14450,14500,14300,453,6523750,4274716000,294808
2790,아모레G,KOSPI,,49400,-1100,-2.18,50600,50700,49050,113894,5629813250,4.07343E+12,82458180
2795,아모레G우,KOSPI,,17850,-350,-1.92,18350,18350,17800,27031,484191550,1.15021E+11,6443770
2800,신신제약,KOSDAQ,중견기업부,7200,0,0,7150,7220,7100,23147,165447620,1.09228E+11,15170500
2810,삼영무역,KOSPI,,15900,300,1.92,15600,15950,15550,17728,278911750,2.93624E+11,18466948
2820,SUN&L,KOSPI,,5620,90,1.63,5510,5700,5470,14566,80316410,70856898180,12607989
2840,미원상사,KOSPI,,209500,2000,0.96,206500,209500,206000,2630,547004000,1.04122E+12,4970000
2870,신풍제지,KOSPI,,2500,-95,-3.66,2620,2620,2470,345914,874360375,87396750000,34958700
2880,대유에이텍,KOSPI,,1625,-45,-2.69,1700,1730,1620,2836101,4744774385,1.81775E+11,111861577
2900,TYM,KOSPI,,1855,55,3.06,1800,1895,1790,2656610,4914097730,2.77962E+11,149844591
2920,유성기업,KOSPI,,3330,-5,-0.15,3340,3360,3310,31365,104325385,86405175000,25947500
2960,한국쉘석유,KOSPI,,276500,-4000,-1.43,280500,280500,274000,2383,659781500,3.5945E+11,1300000
2990,금호건설,KOSPI,,11300,-350,-3,11650,11700,11200,248874,2818454850,4.13963E+11,36633924
2995,금호건설우,KOSPI,,30500,100,0.33,30700,30700,30250,841,25555100,8914113000,292266
3000,부광약품,KOSPI,,13300,-150,-1.12,13550,13600,13200,317992,4236247950,9.45139E+11,71063049
3010,혜인,KOSPI,,6330,-160,-2.47,6520,6610,6320,415571,2658702360,80471688510,12712747
3030,세아제강지주,KOSPI,,113000,-3000,-2.59,117000,117000,109000,34466,3825129500,4.68007E+11,4141657
3060,에이프로젠제약,KOSPI,,1000,-10,-0.99,1000,1010,998,944104,944683021,3.98576E+11,398575767
3070,코오롱글로벌,KOSPI,,24500,-750,-2.97,25250,25300,24350,72811,1790891500,6.17656E+11,25210438
3075,코오롱글로벌우,KOSPI,,33000,-250,-0.75,33450,33450,32750,1078,35666450,10322499000,312803
3080,성보화학,KOSPI,,4600,125,2.79,4500,4715,4490,459340,2124844825,92092000000,20020000
3090,대웅,KOSPI,,32550,50,0.15,32700,33200,32100,85253,2791508750,1.89252E+12,58141980
3100,선광,KOSDAQ,우량기업부,55800,200,0.36,55900,56400,55500,6126,342232900,3.6828E+11,6600000
3120,일성신약,KOSPI,,76700,300,0.39,76100,76900,75900,1221,92983600,2.04022E+11,2660000
3160,디아이,KOSPI,,8620,240,2.86,8500,8810,8430,623133,5414828960,2.71502E+11,31496785
3200,일신방직,KOSPI,,114500,-500,-0.43,114500,116000,113000,4298,489595500,2.748E+11,2400000
3220,대원제약,KOSPI,,17050,250,1.49,16800,17450,16650,325908,5604114700,3.61883E+11,21224823
3230,삼양식품,KOSPI,,80500,-800,-0.98,81300,81700,80400,16919,1363608000,6.06408E+11,7533015
3240,태광산업,KOSPI,,992000,-12000,-1.2,1007000,1007000,988000,697,692149000,1.10449E+12,1113400
3280,흥아해운,KOSPI,,3195,-105,-3.18,3340,3345,3160,1114059,3560429545,7.68158E+11,240424899
3300,한일홀딩스,KOSPI,,13550,-200,-1.45,13750,13750,13550,15450,210186300,3.90454E+11,28815780
3310,대주산업,KOSDAQ,중견기업부,2260,125,5.85,2155,2265,2090,728790,1598985580,79986711000,35392350
3350,한국화장품제조,KOSPI,,30350,-350,-1.14,30800,30850,29900,17960,542447400,1.37546E+11,4532000
3380,하림지주,KOSDAQ,우량기업부,9190,20,0.22,9190,9200,8970,148804,1347340540,8.48621E+11,92341820
3410,쌍용C&E,KOSPI,,8070,40,0.5,8080,8100,7960,889626,7149522650,4.06615E+12,503859595
3460,유화증권,KOSPI,,2765,-35,-1.25,2800,2800,2755,36413,100899500,1.56782E+11,56702415
3465,유화증권우,KOSPI,,2790,5,0.18,2800,2800,2790,35,97940,48759225750,17476425
3470,유안타증권,KOSPI,,4470,-5,-0.11,4460,4500,4395,252953,1125256940,8.92197E+11,199596576
3475,유안타증권우,KOSPI,,4375,-40,-0.91,4420,4425,4270,21845,95060515,56490927500,12912212
3480,한진중공업홀딩스,KOSPI,,4300,30,0.7,4280,4350,4210,40499,173409535,1.26978E+11,29529812
3490,대한항공,KOSPI,,30100,-200,-0.66,30450,30450,29900,1417837,42562556050,1.04694E+13,347820825
3495,대한항공우,KOSPI,,39100,-450,-1.14,39400,39550,38950,5376,210041750,43432045400,1110794
3520,영진약품,KOSPI,,4895,50,1.03,4855,4975,4795,467016,2279619685,8.9526E+11,182892731
3530,한화투자증권,KOSPI,,5510,-200,-3.5,5680,5760,5490,3656474,20589947750,1.18216E+12,214547775
3535,한화투자증권우,KOSPI,,13550,-550,-3.9,13900,14000,13500,48168,661752700,65040000000,4800000
3540,대신증권,KOSPI,,20250,-100,-0.49,20500,20500,20000,83338,1683474650,1.02816E+12,50773400
3545,대신증권우,KOSPI,,18650,-150,-0.8,18800,18850,18500,101601,1888650200,4.849E+11,26000000
3547,대신증권2우B,KOSPI,,18150,-150,-0.82,18300,18400,17950,19328,349688850,1.815E+11,10000000
3550,LG,KOSPI,,93500,400,0.43,93100,94100,92200,176213,16416989000,1.47076E+13,157300993
3555,LG우,KOSPI,,67100,0,0,67200,67600,66400,4432,296527100,2.02751E+11,3021620
3560,IHQ,KOSPI,,1690,-65,-3.7,1765,1775,1670,3022358,5153867745,2.47138E+11,146235748
3570,SNT중공업,KOSPI,,9180,0,0,9180,9220,9050,16690,152310680,3.0526E+11,33252697
3580,넥스트사이언스,KOSPI,,18950,200,1.07,19650,20000,18550,1146864,21973534200,7.962E+11,42015837
3610,방림,KOSPI,,2680,-130,-4.63,2835,2900,2555,701762,1953920815,1.13402E+11,42314090
3620,쌍용차,KOSPI,,2770,0,0,0,0,0,0,0,4.15057E+11,149840002
3650,미창석유,KOSPI,,79700,-800,-0.99,79800,80500,79300,867,69234300,1.38652E+11,1739672
3670,포스코케미칼,KOSPI,,149500,3500,2.4,148000,151000,146000,459001,68217673500,1.15808E+13,77463220
3680,한성기업,KOSPI,,6510,-20,-0.31,6530,6530,6400,11538,74572690,40423942650,6209515
3690,코리안리,KOSPI,,9630,-40,-0.41,9700,9730,9570,281658,2716041200,1.15915E+12,120369116
3720,삼영화학,KOSPI,,3025,-130,-4.12,3155,3155,3020,308142,942587100,1.0285E+11,34000000
3780,진양산업,KOSPI,,7240,260,3.72,6890,7240,6890,267870,1895023720,94120000000,13000000
3800,에이스침대,KOSDAQ,우량기업부,47850,50,0.1,47300,47850,47100,726,34504700,5.30657E+11,11090000
3830,대한화섬,KOSPI,,132500,2000,1.53,130500,135000,130000,1365,180616000,1.7596E+11,1328000
3850,보령제약,KOSPI,,14450,0,0,14450,14650,14150,155224,2244296500,9.92571E+11,68690000
3920,남양유업,KOSPI,,439500,-3000,-0.68,445000,445000,434500,2295,1003026000,3.1644E+11,720000
3925,남양유업우,KOSPI,,219500,-7000,-3.09,226500,226500,219500,483,107162500,36582309000,166662
3960,사조대림,KOSPI,,26800,-850,-3.07,27650,27700,26800,21435,579577150,2.45608E+11,9164467
4000,롯데정밀화학,KOSPI,,81300,-5400,-6.23,86800,88000,81100,758951,62917648500,2.09754E+12,25800000
4020,현대제철,KOSPI,,42000,-1400,-3.23,43400,43650,41450,996351,41855295500,5.60472E+12,133445785
4060,SG세계물산,KOSPI,,704,-3,-0.42,708,714,693,597811,419414683,1.42507E+11,202424960
4080,신흥,KOSPI,,16050,0,0,16000,16150,15900,6793,108790750,1.52475E+11,9500000
4090,한국석유,KOSPI,,12450,-200,-1.58,12650,12700,12400,56993,711192350,1.58042E+11,12694120
4100,태양금속,KOSPI,,1555,-90,-5.47,1650,1655,1490,950150,1500853030,57068500000,36700000
4105,태양금속우,KOSPI,,2860,-95,-3.21,3000,3000,2860,38056,110475700,9438000000,3300000
4140,동방,KOSPI,,5050,490,10.75,4670,5670,4660,39398627,2.07869E+11,2.01857E+11,39971766
4150,한솔홀딩스,KOSPI,,3645,-35,-0.95,3680,3680,3595,141772,513437420,1.53121E+11,42008577
4170,신세계,KOSPI,,233500,-2000,-0.85,236000,236500,230500,82318,19093220500,2.29885E+12,9845181
4250,NPC,KOSPI,,5910,-140,-2.31,6000,6050,5860,378777,2243115320,2.17015E+11,36720000
4255,NPC우,KOSPI,,3170,-5,-0.16,3160,3170,3130,11932,37590055,16737600000,5280000
4270,남성,KOSPI,,3245,15,0.46,3230,3330,3180,246520,799966150,1.17508E+11,36212160
4310,현대약품,KOSPI,,5780,-110,-1.87,5890,5900,5690,122664,707257140,1.8496E+11,32000000
4360,세방,KOSPI,,11950,-200,-1.65,12100,12200,11850,96567,1152601950,2.30739E+11,19308690
4365,세방우,KOSPI,,7040,0,0,7040,7070,7040,7043,49583770,25972320000,3689250
4370,농심,KOSPI,,277500,-3500,-1.25,281000,282500,277000,16352,4549808000,1.68793E+12,6082642
4380,삼익THK,KOSPI,,11550,-100,-0.86,11700,11750,11500,19674,227674500,2.4255E+11,21000000
4410,서울식품,KOSPI,,318,-6,-1.85,324,326,318,2494055,798457175,1.17633E+11,369913939
4415,서울식품우,KOSPI,,4215,-5,-0.12,4320,4320,4215,7629,32300135,9376267500,2224500
4430,송원산업,KOSPI,,17400,-150,-0.85,17700,17700,17300,112845,1969631200,4.176E+11,24000000
4440,삼일씨엔에스,KOSPI,,10750,50,0.47,10550,10850,10550,19067,204254750,1.36868E+11,12731947
4450,삼화왕관,KOSPI,,43450,-100,-0.23,43550,43600,43000,1817,78321600,93607767550,2154379
4490,세방전지,KOSPI,,79900,200,0.25,79300,80600,78700,46501,3702389600,1.1186E+12,14000000
4540,깨끗한나라,KOSPI,,5010,190,3.94,4850,5440,4800,2866227,14815745195,1.86576E+11,37240693
4545,깨끗한나라우,KOSPI,,24250,550,2.32,23600,24600,23600,5367,129874100,8879380000,366160
4560,현대비앤지스틸,KOSPI,,15800,-600,-3.66,16300,16400,15650,103115,1637536700,2.38245E+11,15078811
4565,현대비앤지스틸우,KOSPI,,77100,0,0,75200,77200,75200,147,11140600,8469589200,109852
