종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
215,DL우,KOSPI,,39000,-350,-0.89,39350,39600,38900,1522,59465550,65758485000,1686115
220,유유제약,KOSPI,,7030,-120,-1.68,7190,7190,7000,57851,408609110,1.21143E+11,17232351
225,유유제약1우,KOSPI,,9340,-220,-2.3,9530,9540,9310,4077,38260360,21173126200,2266930
227,유유제약2우B,KOSPI,,19500,-550,-2.74,20800,20800,19400,1232,24380650,6348420000,325560
230,일동홀딩스,KOSPI,,13850,-150,-1.07,14400,14400,13650,14853,206236700,1.59835E+11,11540400
240,한국앤컴퍼니,KOSPI,,17100,-250,-1.44,17250,17350,16950,94762,1620933600,1.62339E+12,94935240
250,삼천당제약,KOSDAQ,우량기업부,45950,-1750,-3.67,47850,47900,45500,206010,9524239950,1.04619E+12,22768041
270,기아,KOSPI,,84200,-2300,-2.66,86100,86100,84000,2018714,1.70325E+11,3.41316E+13,405363347
300,대유플러스,KOSPI,,1565,40,2.62,1530,1580,1510,5314126,8221821240,1.89363E+11,120998774
320,노루홀딩스,KOSPI,,13000,100,0.78,12900,13100,12750,20024,258712250,1.72785E+11,13291151
325,노루홀딩스우,KOSPI,,42800,-850,-1.95,43650,43650,42800,2168,93497750,7928700000,185250
370,한화손해보험,KOSPI,,4190,15,0.36,4140,4230,4140,154226,644845010,4.89136E+11,116738915
390,삼화페인트,KOSPI,,10000,-100,-0.99,10100,10100,9920,81558,813997520,2.72035E+11,27203469
400,롯데손해보험,KOSPI,,1825,0,0,1815,1830,1805,134148,243979235,5.66364E+11,310336320
430,대원강업,KOSPI,,3995,-95,-2.32,4090,4090,3970,229277,919129365,2.4769E+11,62000000
440,중앙에너비스,KOSDAQ,중견기업부,16800,100,0.6,16450,16850,16400,23292,387831600,1.04616E+11,6227130
480,조선내화,KOSPI,,88300,-100,-0.11,88400,88400,88000,204,17992100,3.532E+11,4000000
490,대동,KOSPI,,10100,-100,-0.98,10050,10300,10000,199518,2016400200,2.39655E+11,23728210
500,가온전선,KOSPI,,25900,-200,-0.77,26450,26450,25800,7492,194459200,1.07753E+11,4160347
520,삼일제약,KOSPI,,7900,-20,-0.25,7870,7920,7820,22997,180653610,1.06945E+11,13537283
540,흥국화재,KOSPI,,3815,-60,-1.55,3860,3870,3815,38953,149046155,2.45086E+11,64242645
545,흥국화재우,KOSPI,,8460,0,0,8460,8490,8450,854,7230320,6497280000,768000
547,흥국화재2우B,KOSPI,,27400,100,0.37,27450,27450,27200,64,1750400,4208640000,153600
590,CS홀딩스,KOSPI,,62600,-400,-0.63,63200,63600,62600,2290,143872200,72270573200,1154482
640,동아쏘시오홀딩스,KOSPI,,104500,-1000,-0.95,105500,105500,103500,10977,1144840500,6.63314E+11,6347506
650,천일고속,KOSPI,,66200,-800,-1.19,67000,68300,66200,873,58448100,94614364000,1429220
660,SK하이닉스,KOSPI,,112000,1000,0.9,111000,113000,109000,3767311,4.20123E+11,8.15363E+13,728002365
670,영풍,KOSPI,,684000,-14000,-2.01,690000,698000,677000,1601,1097543000,1.25996E+12,1842040
680,LS네트웍스,KOSPI,,3245,-40,-1.22,3295,3335,3215,74129,241814355,2.55716E+11,78803016
700,유수홀딩스,KOSPI,,5900,160,2.79,5800,5910,5790,58833,343974210,1.53647E+11,26041812
720,현대건설,KOSPI,,50200,-600,-1.18,50500,50500,49950,291399,14605940150,5.59006E+12,111355765
725,현대건설우,KOSPI,,80500,-2400,-2.9,82900,82900,80200,14268,1153236800,84902786500,1054693
760,이화산업,KOSPI,,15850,-100,-0.63,16050,16100,15800,1402,22363600,44380000000,2800000
810,삼성화재,KOSPI,,229000,-500,-0.22,230000,230000,224000,88060,20017848000,1.08488E+13,47374837
815,삼성화재우,KOSPI,,177000,1000,0.57,176500,177000,174500,5464,961176500,5.64984E+11,3192000
850,화천기공,KOSPI,,35100,-100,-0.28,35200,35500,34850,2051,71843700,77220000000,2200000
860,강남제비스코,KOSPI,,23150,-1100,-4.54,23800,23950,22950,34552,803651300,1.50475E+11,6500000
880,한화,KOSPI,,32000,-300,-0.93,32150,32400,31900,184578,5920642400,2.39868E+12,74958735
885,한화우,KOSPI,,35800,300,0.85,35500,36000,35500,564,20161200,17158725200,479294
890,보해양조,KOSPI,,942,-3,-0.32,947,955,936,534503,503844876,1.3001E+11,138014479
910,유니온,KOSPI,,7760,-210,-2.63,7970,8240,7730,2769944,22146900670,1.21146E+11,15611619
950,전방,KOSPI,,40450,0,0,40500,40600,40000,2413,97135000,67956000000,1680000
970,한국주철관,KOSPI,,9540,-90,-0.93,9650,9650,9470,51102,486735750,2.17517E+11,22800500
990,DB하이텍,KOSPI,,66000,1200,1.85,66100,67700,65000,2494165,1.65356E+11,2.93031E+12,44398588
995,DB하이텍1우,KOSPI,,104500,3000,2.96,104000,106500,102000,945,98876500,11737022000,112316
1000,신라섬유,KOSDAQ,중견기업부,2300,-65,-2.75,2375,2385,2255,144814,332468875,55838342000,24277540
1020,페이퍼코리아,KOSPI,,1625,65,4.17,1580,1630,1580,98393,158205590,66462758375,40900159
1040,CJ,KOSPI,,91700,-3200,-3.37,94300,94500,91000,153116,14104255000,2.67553E+12,29176998
1045,CJ우,KOSPI,,59800,-100,-0.17,60800,60800,59000,1656,98327500,1.35161E+11,2260223
1060,JW중외제약,KOSPI,,23650,-300,-1.25,23900,23900,23500,25456,601506900,5.09419E+11,21539926
1065,JW중외제약우,KOSPI,,33800,-150,-0.44,34500,34500,33250,131,4443300,5999026800,177486
1067,JW중외제약2우B,KOSPI,,59600,0,0,59500,59600,58700,49,2906300,5544468800,93028
1070,대한방직,KOSPI,,46450,-200,-0.43,46650,46750,46250,2330,107977250,2.46185E+11,5300000
1080,만호제강,KOSPI,,21350,-400,-1.84,21550,21850,21250,2216,47411900,88602500000,4150000
1120,LX인터내셔널,KOSPI,,26900,-150,-0.55,26950,26950,26650,186871,5002600150,1.04264E+12,38760000
1130,대한제분,KOSPI,,159500,0,0,159500,160500,157500,1167,185516500,2.69555E+11,1690000
1140,국보,KOSPI,,1950,45,2.36,1900,2160,1815,5993703,11788001040,1.25835E+11,64530543
1200,유진투자증권,KOSPI,,3775,10,0.27,3765,3780,3725,134845,506917720,3.65671E+11,96866418
1210,금호전기,KOSPI,,3015,-185,-5.78,3200,3215,3015,180585,555722855,57847095495,19186433
1230,동국제강,KOSPI,,16700,-450,-2.62,17200,17200,16600,578368,9718453250,1.59373E+12,95432737
1250,GS글로벌,KOSPI,,2520,-5,-0.2,2525,2560,2510,316036,799615125,2.07985E+11,82533764
1260,남광토건,KOSPI,,14400,-200,-1.37,14600,14800,14300,20337,293457700,1.41536E+11,9828901
1270,부국증권,KOSPI,,24650,300,1.23,24600,25000,24450,8365,206094000,2.55618E+11,10369886
1275,부국증권우,KOSPI,,23150,100,0.43,23050,23200,23000,361,8353700,69450000000,3000000
1290,상상인증권,KOSPI,,1190,-25,-2.06,1205,1220,1185,120449,143984040,1.16032E+11,97505815
1340,백광산업,KOSPI,,5620,20,0.36,5790,5820,5600,918304,5223782470,2.52441E+11,44918407
1360,삼성제약,KOSPI,,5400,160,3.05,5180,5430,5170,595227,3171770790,3.62675E+11,67162079
1380,SG글로벌,KOSPI,,1930,-60,-3.02,1965,1985,1910,97252,188549665,86780795990,44964143
1390,KG케미칼,KOSPI,,33250,-400,-1.19,33950,33950,33050,188364,6280665950,4.61048E+11,13866096
1420,태원물산,KOSPI,,5360,-170,-3.07,5530,5530,5260,67071,358200940,40736000000,7600000
1430,세아베스틸,KOSPI,,20900,-500,-2.34,21050,21350,20750,88127,1847374850,7.49518E+11,35862119
1440,대한전선,KOSPI,,1955,-40,-2.01,2050,2070,1925,16486049,32422477770,1.6744E+12,856473009
1450,현대해상,KOSPI,,25800,300,1.18,25500,26000,25150,484646,12382729600,2.30652E+12,89400000
1460,BYC,KOSPI,,444000,5500,1.25,438500,444000,437000,867,381980000,2.77329E+11,624615
1465,BYC우,KOSPI,,175000,2500,1.45,172000,175500,172000,66,11380000,37692375000,215385
1470,삼부토건,KOSPI,,1905,10,0.53,1905,1950,1860,1310077,2489907380,2.62045E+11,137556269
1500,현대차증권,KOSPI,,13000,50,0.39,12850,13050,12800,61067,790462050,4.12263E+11,31712562
1510,SK증권,KOSPI,,997,8,0.81,994,999,985,3855715,3834661229,4.71172E+11,472590171
1515,SK증권우,KOSPI,,4040,-20,-0.49,4080,4090,4040,2654,10758425,15806556560,3912514
1520,동양,KOSPI,,1730,-60,-3.35,1805,1810,1720,2497364,4373379755,4.12923E+11,238684063
1525,동양우,KOSPI,,7700,0,0,7540,7700,7540,1508,11417850,4756528700,617731
1527,동양2우B,KOSPI,,14300,-250,-1.72,14500,14550,14300,1265,18167000,4412536700,308569
1529,동양3우B,KOSPI,,35650,-550,-1.52,36600,36600,35350,869,30889350,3198589300,89722
1530,DI동일,KOSPI,,287500,-25500,-8.15,301000,302500,283500,43785,12745812500,7.21813E+11,2510655
1540,안국약품,KOSDAQ,우량기업부,9930,50,0.51,9980,9980,9870,11083,109634130,1.29511E+11,13042420
1550,조비,KOSPI,,24300,200,0.83,24100,24300,23550,51654,1228776850,1.26171E+11,5192239
1560,제일연마,KOSPI,,9040,130,1.46,8910,9180,8910,6703,60855550,90400000000,10000000
1570,금양,KOSPI,,4930,-70,-1.4,5020,5020,4925,301004,1490752270,2.40614E+11,48806004
1620,케이비아이동국실업,KOSPI,,919,-25,-2.65,945,946,905,689668,632615256,80153320863,87217977
1630,종근당홀딩스,KOSPI,,80700,-600,-0.74,80700,81400,80500,2631,212723400,4.04296E+11,5009861
1680,대상,KOSPI,,24000,-250,-1.03,24000,24150,23850,88417,2122354600,8.31553E+11,34648025
1685,대상우,KOSPI,,17500,-200,-1.13,17800,17800,17500,4414,77611700,23978902500,1370223
1720,신영증권,KOSPI,,60500,300,0.5,60000,60500,59900,8074,486956800,5.67867E+11,9386237
1725,신영증권우,KOSPI,,61300,0,0,61400,62200,61000,938,57358900,4.32396E+11,7053763
1740,SK네트웍스,KOSPI,,5160,0,0,5160,5190,5120,341710,1762543820,1.28065E+12,248187647
1745,SK네트웍스우,KOSPI,,84000,0,0,84000,84000,83600,80,6714300,9546432000,113648
1750,한양증권,KOSPI,,15600,-350,-2.19,15950,16000,15450,105225,1647941350,1.98565E+11,12728534
1755,한양증권우,KOSPI,,19900,-600,-2.93,20150,20600,19600,3356,66856900,10447500000,525000
1770,SHD,KOSPI,,29250,-150,-0.51,29450,31300,29250,27610,830395400,35535181500,1214878
1780,알루코,KOSPI,,3755,-70,-1.83,3815,3815,3735,541800,2042512900,3.37166E+11,89791232
1790,대한제당,KOSPI,,3325,35,1.06,3295,3325,3225,357620,1172367180,2.98241E+11,89696580
1795,대한제당우,KOSPI,,3350,-70,-2.05,3355,3470,3315,62132,207781935,21717246000,6482760
1800,오리온홀딩스,KOSPI,,16100,-150,-0.92,16250,16250,16000,53477,863665950,1.00859E+12,62645422
1810,무림SP,KOSDAQ,우량기업부,3070,-95,-3,3155,3155,3060,132195,409318520,67962125000,22137500
1820,삼화콘덴서,KOSPI,,57700,0,0,57700,58600,57200,62194,3598404300,5.99792E+11,10395000
1840,이화공영,KOSDAQ,중견기업부,6330,-60,-0.94,6370,6440,6290,87919,557299700,1.2537E+11,19805760
1880,DL건설,KOSPI,,28150,-250,-0.88,28400,28750,28000,16642,471332250,6.208E+11,22053284
1940,KISCO홀딩스,KOSPI,,16400,-600,-3.53,17150,17150,16150,34347,564085550,3.03013E+11,18476380
2020,코오롱,KOSPI,,33100,350,1.07,33100,33300,32500,50839,1672306800,4.17935E+11,12626426
2025,코오롱우,KOSPI,,20400,350,1.75,20050,20500,20050,4655,94250800,21958356000,1076390
2030,아세아,KOSPI,,123500,5000,4.22,118000,124000,117000,6941,838741500,2.70591E+11,2191024
2070,비비안,KOSPI,,3275,285,9.53,2990,3300,2975,2787362,8963404855,97575317250,29793990
2100,경농,KOSPI,,12350,-100,-0.8,12300,12400,12000,149028,1813318750,2.41104E+11,19522575
2140,고려산업,KOSPI,,3115,-70,-2.2,3200,3200,3080,113903,355016850,77686308875,24939425
2150,도화엔지니어링,KOSPI,,7800,40,0.52,7770,7800,7720,22102,171799340,2.63016E+11,33720000
2170,삼양통상,KOSPI,,60700,-1700,-2.72,61900,61900,60400,10295,627292000,1.821E+11,3000000
2200,한국수출포장,KOSPI,,25500,-150,-0.58,25450,25850,25350,7495,191332000,1.02E+11,4000000
2210,동성제약,KOSPI,,8590,-30,-0.35,8580,8620,8490,34746,296163900,2.24207E+11,26100970
2220,한일철강,KOSPI,,2930,5,0.17,2925,3010,2925,77206,228108260,78223557800,26697460
2230,피에스텍,KOSDAQ,중견기업부,4930,115,2.39,4815,4930,4815,29575,143921945,96969367990,19669243
2240,고려제강,KOSPI,,21800,-2400,-9.92,24200,24200,21650,336987,7517980200,5.014E+11,23000000
2270,롯데푸드,KOSPI,,369000,-2000,-0.54,369000,373000,369000,690,255820500,4.46141E+11,1209055
2290,삼일기업공사,KOSDAQ,중견기업부,4180,0,0,4185,4230,4135,153093,639466695,51832000000,12400000
2310,아세아제지,KOSPI,,46500,-150,-0.32,46600,47200,46150,42387,1973209950,4.16477E+11,8956502
2320,한진,KOSPI,,32300,0,0,32500,32550,32050,23441,755134400,4.82808E+11,14947628
2350,넥센타이어,KOSPI,,7330,-90,-1.21,7350,7390,7280,106525,778924720,7.15906E+11,97667877
2355,넥센타이어1우B,KOSPI,,3310,-30,-0.9,3375,3375,3310,3448,11437610,21515000000,6500000
2360,SH에너지화학,KOSPI,,1010,5,0.5,1010,1015,994,860653,863532806,1.12245E+11,111133730
2380,KCC,KOSPI,,312000,-14000,-4.29,326500,326500,311000,68231,21501615000,2.77258E+12,8886471
2390,한독,KOSPI,,23100,-150,-0.65,23050,23200,22700,28178,646053400,3.17938E+11,13763533
2410,범양건영,KOSPI,,7600,-170,-2.19,7750,7860,7570,559264,4286926030,1.88723E+11,24831982
2420,세기상사,KOSPI,,6160,0,0,0,0,0,0,0,25107667200,4075920
2450,삼익악기,KOSPI,,1800,-10,-0.55,1815,1815,1790,162292,292595805,1.62956E+11,90530915
2460,화성산업,KOSPI,,12650,-100,-0.78,12750,12750,12550,25784,325205100,1.57503E+11,12450800
2600,조흥,KOSPI,,200500,-500,-0.25,200000,201500,199000,135,26973500,1.203E+11,600000
2620,제일파마홀딩스,KOSPI,,17100,0,0,17100,17200,16800,3445,58463700,2.73144E+11,15973355
2630,오리엔트바이오,KOSPI,,1305,-55,-4.04,1340,1345,1290,1963803,2579398025,1.54751E+11,118583005
2680,한탑,KOSDAQ,투자주의환기종목(소속부없음),1400,5,0.36,1395,1415,1385,53868,75475230,39577983200,28269988
2690,동일제강,KOSPI,,3255,-5,-0.15,3265,3360,3245,132352,433169655,48825000000,15000000
2700,신일전자,KOSPI,,1980,0,0,1975,1985,1965,624257,1232678825,1.40674E+11,71047521
2710,TCC스틸,KOSPI,,7960,-40,-0.5,8000,8090,7900,179368,1428611390,1.8706E+11,23500000
2720,국제약품,KOSPI,,5670,-120,-2.07,5790,5790,5650,76519,436089700,1.09295E+11,19276090
2760,보락,KOSPI,,2030,-30,-1.46,2060,2075,2025,226942,462441835,1.21597E+11,59900000
2780,진흥기업,KOSPI,,2300,-10,-0.43,2325,2330,2290,1093329,2521827735,3.34585E+11,145471745
2785,진흥기업우B,KOSPI,,6080,-40,-0.65,6080,6120,6060,114,694040,5211885440,857218
2787,진흥기업2우B,KOSPI,,15500,100,0.65,15150,15500,15150,176,2678450,4569524000,294808
2790,아모레G,KOSPI,,48600,-50,-0.1,48600,48950,48000,100998,4883979850,4.00747E+12,82458180
2795,아모레G우,KOSPI,,17800,100,0.56,17800,17850,17550,17580,310985650,1.14699E+11,6443770
2800,신신제약,KOSDAQ,중견기업부,6920,10,0.14,6900,6950,6900,20758,143388730,1.0498E+11,15170500
2810,삼영무역,KOSPI,,15600,0,0,15500,15600,15450,19345,300011250,2.88084E+11,18466948
2820,SUN&L,KOSPI,,5230,-120,-2.24,5350,5360,5160,36255,189591840,65939782470,12607989
2840,미원상사,KOSPI,,208000,0,0,208000,209000,206500,1330,276056000,1.03376E+12,4970000
2870,신풍제지,KOSPI,,2395,-100,-4.01,2480,2500,2380,286465,697299620,83726086500,34958700
2880,대유에이텍,KOSPI,,1530,-15,-0.97,1550,1610,1510,3957561,6173680085,1.71148E+11,111861577
2900,TYM,KOSPI,,1805,-45,-2.43,1830,1845,1800,1033006,1875011145,2.70469E+11,149844591
2920,유성기업,KOSPI,,3330,30,0.91,3305,3375,3290,26924,89265900,86405175000,25947500
2960,한국쉘석유,KOSPI,,279000,-1000,-0.36,280000,280000,277500,974,271464500,3.627E+11,1300000
2990,금호건설,KOSPI,,11550,350,3.13,11400,11650,11300,163346,1877872900,4.23122E+11,36633924
2995,금호건설우,KOSPI,,30450,-100,-0.33,30600,30600,30350,180,5477300,8899499700,292266
3000,부광약품,KOSPI,,13450,150,1.13,13250,13600,13050,313376,4165524600,9.55798E+11,71063049
3010,혜인,KOSPI,,6170,-190,-2.99,6380,6380,6170,109045,681123820,78437648990,12712747
3030,세아제강지주,KOSPI,,119000,500,0.42,120500,120500,115000,26047,3074494500,4.92857E+11,4141657
3060,에이프로젠제약,KOSPI,,992,-7,-0.7,999,1000,992,487206,484578012,3.95387E+11,398575767
3070,코오롱글로벌,KOSPI,,25750,-100,-0.39,25850,25850,25150,47675,1209942250,6.49169E+11,25210438
3075,코오롱글로벌우,KOSPI,,32850,50,0.15,33000,33000,32800,440,14469900,10275578550,312803
3080,성보화학,KOSPI,,4205,-70,-1.64,4330,4330,4205,47189,199853580,84184100000,20020000
3090,대웅,KOSPI,,32450,-300,-0.92,32400,32750,32150,41436,1341201850,1.88671E+12,58141980
3100,선광,KOSDAQ,우량기업부,55300,-100,-0.18,55400,55800,55100,35163,1945047900,3.6498E+11,6600000
3120,일성신약,KOSPI,,75100,-100,-0.13,75200,75200,74700,905,67898900,1.99766E+11,2660000
3160,디아이,KOSPI,,8250,0,0,8290,8410,8150,216950,1797125220,2.59848E+11,31496785
3200,일신방직,KOSPI,,111000,-3000,-2.63,114500,114500,110500,9037,1009522000,2.664E+11,2400000
3220,대원제약,KOSPI,,16050,0,0,16100,16250,16000,59458,958783050,3.40658E+11,21224823
3230,삼양식품,KOSPI,,80800,200,0.25,79800,81600,79800,22100,1780376600,6.08668E+11,7533015
3240,태광산업,KOSPI,,1006000,27000,2.76,993000,1040000,984000,3312,3350243000,1.12008E+12,1113400
3280,흥아해운,KOSPI,,3000,-40,-1.32,3040,3040,2980,746468,2237561405,7.21275E+11,240424899
3300,한일홀딩스,KOSPI,,13250,50,0.38,13200,13300,13100,24319,320881650,3.81809E+11,28815780
3310,대주산업,KOSDAQ,중견기업부,2215,-70,-3.06,2285,2285,2200,427731,952030255,78394055250,35392350
3350,한국화장품제조,KOSPI,,28850,-350,-1.2,29550,29550,28800,11053,320961750,1.30748E+11,4532000
3380,하림지주,KOSDAQ,우량기업부,9450,-30,-0.32,9430,9520,9380,148614,1400234510,8.7263E+11,92341820
3410,쌍용C&E,KOSPI,,7870,-20,-0.25,7880,7920,7830,572361,4505833590,3.96538E+12,503859595
3460,유화증권,KOSPI,,2800,0,0,2790,2800,2760,23593,65735800,1.58767E+11,56702415
3465,유화증권우,KOSPI,,2810,0,0,2810,2810,2770,4766,13247550,49108754250,17476425
3470,유안타증권,KOSPI,,4430,-40,-0.89,4440,4495,4410,239541,1065911105,8.84213E+11,199596576
3475,유안타증권우,KOSPI,,4560,0,0,4530,4590,4515,15707,71590210,58879686720,12912212
3480,한진중공업홀딩스,KOSPI,,4250,-70,-1.62,4300,4305,4220,35336,149817800,1.25502E+11,29529812
3490,대한항공,KOSPI,,30450,50,0.16,30550,31000,30450,1774387,54338615750,1.05911E+13,347820825
3495,대한항공우,KOSPI,,40000,-200,-0.5,40250,40950,39800,11398,457564000,44431760000,1110794
3520,영진약품,KOSPI,,4675,0,0,4675,4710,4615,238254,1111673575,8.55024E+11,182892731
3530,한화투자증권,KOSPI,,5520,-140,-2.47,5660,5680,5470,3927786,22580907860,1.1843E+12,214547775
3535,한화투자증권우,KOSPI,,13100,-300,-2.24,13400,13400,13050,38655,526248400,62880000000,4800000
3540,대신증권,KOSPI,,20150,-250,-1.23,20400,20400,20000,84727,1708678350,1.02308E+12,50773400
3545,대신증권우,KOSPI,,18600,-100,-0.53,18700,18700,18500,65896,1223890700,4.836E+11,26000000
3547,대신증권2우B,KOSPI,,17950,-100,-0.55,18100,18150,17850,17929,321917250,1.795E+11,10000000
3550,LG,KOSPI,,89700,-600,-0.66,89200,90500,88500,188510,16880123600,1.41099E+13,157300993
3555,LG우,KOSPI,,65800,0,0,66100,66100,65500,3550,233411300,1.98823E+11,3021620
3560,IHQ,KOSPI,,1640,-65,-3.81,1690,1700,1610,2832137,4697340890,2.39827E+11,146235748
3570,SNT중공업,KOSPI,,9160,50,0.55,9110,9210,9070,11977,109571210,3.04595E+11,33252697
3580,넥스트사이언스,KOSPI,,18850,1600,9.28,17250,19600,17150,2370320,44285348300,7.91999E+11,42015837
3610,방림,KOSPI,,2795,-95,-3.29,2870,2870,2795,753706,2129186415,1.18268E+11,42314090
3620,쌍용차,KOSPI,,2770,0,0,0,0,0,0,0,4.15057E+11,149840002
3650,미창석유,KOSPI,,82100,0,0,82100,82800,81300,602,49125800,1.42827E+11,1739672
3670,포스코케미칼,KOSPI,,145500,0,0,145500,146500,143500,185936,26956716500,1.12709E+13,77463220
3680,한성기업,KOSPI,,6520,150,2.35,6440,6520,6400,27539,177728150,40486037800,6209515
3690,코리안리,KOSPI,,9750,0,0,9750,9780,9680,214744,2089680740,1.1736E+12,120369116
3720,삼영화학,KOSPI,,3030,0,0,3070,3070,2975,143582,431334960,1.0302E+11,34000000
3780,진양산업,KOSPI,,8570,-220,-2.5,8850,8880,8570,194308,1695536610,1.1141E+11,13000000
3800,에이스침대,KOSDAQ,우량기업부,43500,-500,-1.14,44000,44400,42300,7756,335721900,4.82415E+11,11090000
3830,대한화섬,KOSPI,,139500,-3500,-2.45,142000,143500,139500,730,102443000,1.85256E+11,1328000
3850,보령제약,KOSPI,,14400,-100,-0.69,14400,14550,14250,90180,1296137050,9.89136E+11,68690000
3920,남양유업,KOSPI,,438000,3000,0.69,432000,438500,431500,1952,850865000,3.1536E+11,720000
3925,남양유업우,KOSPI,,228500,2500,1.11,225000,231500,225000,163,37410000,38082267000,166662
3960,사조대림,KOSPI,,30450,400,1.33,30500,30750,29600,54132,1627113650,2.79058E+11,9164467
4000,롯데정밀화학,KOSPI,,82000,1100,1.36,81600,82300,79800,166510,13551238300,2.1156E+12,25800000
4020,현대제철,KOSPI,,41200,-500,-1.2,41700,42100,40900,532256,22008292250,5.49797E+12,133445785
4060,SG세계물산,KOSPI,,660,-6,-0.9,667,671,660,478824,318338403,1.336E+11,202424960
4080,신흥,KOSPI,,16250,150,0.93,16100,16350,16100,5234,85011100,1.54375E+11,9500000
4090,한국석유,KOSPI,,12100,0,0,12050,12150,11850,38589,463404300,1.53599E+11,12694120
4100,태양금속,KOSPI,,1480,-45,-2.95,1525,1525,1465,234664,348459295,54316000000,36700000
4105,태양금속우,KOSPI,,2655,-45,-1.67,2700,2710,2655,16485,44351050,8761500000,3300000
4140,동방,KOSPI,,4055,-170,-4.02,4160,4215,4025,1225625,5008493260,1.62086E+11,39971766
4150,한솔홀딩스,KOSPI,,3695,-15,-0.4,3710,3720,3660,88745,327505925,1.55222E+11,42008577
4170,신세계,KOSPI,,239000,-3000,-1.24,242000,244500,238000,76122,18272578000,2.353E+12,9845181
4250,NPC,KOSPI,,7560,1030,15.77,6600,8090,6570,35758214,2.71528E+11,2.77603E+11,36720000
4255,NPC우,KOSPI,,3360,225,7.18,3135,3415,3135,135987,453710785,17740800000,5280000
4270,남성,KOSPI,,3260,105,3.33,3130,3440,3130,2747350,9200496520,1.18052E+11,36212160
4310,현대약품,KOSPI,,5650,40,0.71,5580,5650,5570,52760,295870540,1.808E+11,32000000
4360,세방,KOSPI,,12300,-50,-0.4,12200,12350,12100,46025,562170100,2.37497E+11,19308690
4365,세방우,KOSPI,,7220,20,0.28,7200,7220,7200,1000,7216190,26636385000,3689250
4370,농심,KOSPI,,290000,6500,2.29,285500,291000,284000,34993,10110131000,1.76397E+12,6082642
4380,삼익THK,KOSPI,,11800,50,0.43,11600,11800,11600,20847,243438450,2.478E+11,21000000
4410,서울식품,KOSPI,,318,-1,-0.31,318,325,314,3347725,1065714835,1.18397E+11,372316535
4415,서울식품우,KOSPI,,4200,10,0.24,4220,4220,4110,3245,13411185,9342900000,2224500
4430,송원산업,KOSPI,,17700,0,0,17700,17900,17500,103243,1825079300,4.248E+11,24000000
4440,삼일씨엔에스,KOSPI,,9760,-230,-2.3,10000,10050,9630,21794,213006060,1.24264E+11,12731947
4450,삼화왕관,KOSPI,,42800,-150,-0.35,42850,43150,42800,20994,898607600,92207421200,2154379
4490,세방전지,KOSPI,,82000,600,0.74,81300,83400,80200,105005,8591009400,1.148E+12,14000000
4540,깨끗한나라,KOSPI,,4600,-195,-4.07,4800,4805,4570,333716,1545902915,1.71307E+11,37240693
4545,깨끗한나라우,KOSPI,,21650,-850,-3.78,22350,22350,21650,1182,25914400,7927364000,366160
4560,현대비앤지스틸,KOSPI,,16150,-50,-0.31,16200,16350,15800,51237,826624150,2.43523E+11,15078811
4565,현대비앤지스틸우,KOSPI,,80100,-1600,-1.96,81700,81700,80000,66,5304300,8799145200,109852
4590,한국가구,KOSDAQ,중견기업부,7540,-120,-1.57,7710,7710,7440,266387,2012144200,1.131E+11,15000000
