종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
1340,백광산업,KOSPI,,2415,-15,-0.62,2435,2435,2375,61303,147037335,1.08E+11,44918407
1360,삼성제약,KOSPI,,2605,-90,-3.34,2690,2700,2600,234622,616688555,1.52E+11,58235047
1380,SG충방,KOSPI,,1620,-20,-1.22,1640,1665,1610,131627,215015780,72841911660,44964143
1390,KG케미칼,KOSPI,,19050,-750,-3.79,19550,19550,19050,77666,1495074000,2.37E+11,12455526
1420,태원물산,KOSPI,,3880,-15,-0.39,3840,3940,3835,9602,37176865,29488000000,7600000
1430,세아베스틸,KOSPI,,16100,-50,-0.31,16150,16200,15850,39113,626861650,5.77E+11,35862119
1440,대한전선,KOSPI,,1060,5,0.47,1050,1075,1040,329483,350169690,9.08E+11,856473009
1450,현대해상,KOSPI,,44550,1700,3.97,42750,44750,42150,597514,26219346500,3.98E+12,89400000
1460,BYC,KOSPI,,235500,-2000,-0.84,237000,237000,232000,162,37774500,1.47E+11,624615
1465,BYC우,KOSPI,,111000,-500,-0.45,111500,111500,108000,41,4467500,23907735000,215385
1470,삼부토건,KOSPI,,4650,-170,-3.53,4795,4795,4620,114397,534506695,1.15E+11,24803131
1500,현대차증권,KOSPI,,9450,150,1.61,9170,9580,9170,60973,571279370,2.77E+11,29337111
1510,SK증권,KOSPI,,787,-13,-1.63,793,798,785,1216756,960907582,2.81E+11,356480171
1515,SK증권우,KOSPI,,2840,-60,-2.07,2915,2915,2810,39354,112508440,11111539760,3912514
1520,동양,KOSPI,,1760,15,0.86,1730,1800,1720,284270,499779590,4.20E+11,238684063
1525,동양우,KOSPI,,9640,260,2.77,9300,9700,9300,5150,48899720,5954926840,617731
1527,동양2우B,KOSPI,,10950,200,1.86,10500,11000,10450,5991,64829700,3378830550,308569
1529,동양3우B,KOSPI,,29800,1000,3.47,28500,30000,28000,4740,139788750,2673715600,89722
1530,동일방직,KOSPI,,60200,300,0.5,60000,60300,59800,1955,117294000,1.43E+11,2378309
1540,안국약품,KOSDAQ,우량기업부,10800,-350,-3.14,10900,11100,10750,14711,159799800,1.41E+11,13042420
1550,조비,KOSPI,,22600,-450,-1.95,22300,23550,22300,85113,1943867550,1.17E+11,5192239
1560,제일연마,KOSPI,,6100,70,1.16,6250,6250,6060,2579,16095520,61000000000,10000000
1570,금양,KOSPI,,2415,-40,-1.63,2465,2465,2400,14451,34929560,1.04E+11,43179592
1620,동국실업,KOSPI,,894,5,0.56,888,900,841,122587,107652661,47660992368,53312072
1630,종근당홀딩스,KOSPI,,57500,-900,-1.54,57700,58300,56500,2777,158907000,2.88E+11,5009861
1680,대상,KOSPI,,23700,300,1.28,23250,23750,23000,100903,2376326300,8.21E+11,34648025
1685,대상우,KOSPI,,12400,150,1.22,12300,12450,12200,150,1852300,16990765200,1370223
1720,신영증권,KOSPI,,56800,0,0,56800,56900,56200,907,51297300,5.33E+11,9386237
1725,신영증권우,KOSPI,,52200,600,1.16,52400,52400,51400,1266,66014700,3.68E+11,7053763
1740,SK네트웍스,KOSPI,,4420,50,1.14,4350,4435,4350,627846,2765419720,1.10E+12,248187647
1745,SK네트웍스우,KOSPI,,49950,200,0.4,49000,49950,49000,370,18449250,5676717600,113648
1750,한양증권,KOSPI,,7050,-20,-0.28,7100,7100,6980,1285,9019440,89736164700,12728534
1755,한양증권우,KOSPI,,8400,-250,-2.89,8650,8650,8390,138,1167350,4410000000,525000
1770,신화실업,KOSPI,,18900,-350,-1.82,18900,19750,18900,166,3160850,22961194200,1214878
1780,알루코,KOSPI,,2750,-105,-3.68,2755,2845,2730,178422,494708575,2.05E+11,74524102
1790,대한제당,KOSPI,,19300,-200,-1.03,19450,19500,19250,1709,33084700,1.71E+11,8840002
1795,대한제당우,KOSPI,,12400,-100,-0.8,12500,12650,12400,98,1231150,8038622400,648276
1799,대한제당3우B,KOSPI,,27750,700,2.59,27050,28000,26600,1909,52066400,3597954000,129656
1800,오리온홀딩스,KOSPI,,15500,100,0.65,15300,15600,15150,50907,782752900,9.71E+11,62644293
1810,무림SP,KOSDAQ,우량기업부,2540,25,0.99,2490,2550,2490,4684,11741345,56229250000,22137500
1820,삼화콘덴서,KOSPI,,58900,-2600,-4.23,60200,61300,58700,313977,18734268500,6.12E+11,10395000
1840,이화공영,KOSDAQ,벤처기업부,6300,-50,-0.79,6280,6530,6200,105228,669692920,1.25E+11,19805760
1880,삼호,KOSPI,,12950,100,0.78,12750,12950,12300,2581,32662900,1.97E+11,15179766
1940,KISCO홀딩스,KOSPI,,11700,100,0.86,11600,11700,11500,2040,23644150,2.16E+11,18476380
2000,한국유리,KOSPI,,79300,0,0,0,0,0,0,0,7.99E+11,10079660
2005,한국유리우,KOSPI,,95000,0,0,0,0,0,0,0,43202865000,454767
2020,코오롱,KOSPI,,31950,-1000,-3.03,32300,32800,31400,28905,923827850,4.03E+11,12626426
2025,코오롱우,KOSPI,,19550,-50,-0.26,19750,19750,19500,10,196150,21043424500,1076390
2030,아세아,KOSPI,,111500,3000,2.76,109000,112000,106500,2212,241780000,2.44E+11,2191024
2070,남영비비안,KOSPI,,6030,-30,-0.5,6060,6060,5950,1121,6695460,41413708350,6867945
2100,경농,KOSPI,,9030,-170,-1.85,8960,9350,8910,257107,2346355210,1.96E+11,21691750
2140,고려산업,KOSPI,,2280,105,4.83,2215,2435,2190,666927,1550876105,56861889000,24939425
2150,도화엔지니어링,KOSPI,,6360,-150,-2.3,6340,6560,6230,89641,575057140,2.14E+11,33720000
2170,삼양통상,KOSPI,,41150,100,0.24,40550,41700,40550,909,37604050,1.23E+11,3000000
2200,수출포장,KOSPI,,20700,500,2.48,20200,20800,20100,6961,143023850,82800000000,4000000
2210,동성제약,KOSPI,,21900,-1350,-5.81,22650,22950,21750,524069,11694486150,5.42E+11,24756574
2220,한일철강,KOSPI,,18900,-100,-0.53,18700,18950,18650,415,7783700,42189203700,2232233
2230,피에스텍,KOSDAQ,우량기업부,4525,-110,-2.37,4610,4650,4490,23854,108299040,89003324575,19669243
2240,고려제강,KOSPI,,20450,-250,-1.21,20350,20700,20200,7139,145780900,4.09E+11,20000000
2250,알보젠코리아,KOSPI,,27000,50,0.19,26850,27000,26850,202,5437450,3.20E+11,11857922
2270,롯데푸드,KOSPI,,646000,7000,1.1,650000,651000,633000,924,598734000,7.31E+11,1131870
2290,삼일기업공사,KOSDAQ,중견기업부,3240,-5,-0.15,3240,3250,3200,31300,100560635,40176000000,12400000
2300,한국제지,KOSPI,,15800,-250,-1.56,16100,16150,15800,8638,137315900,79078194200,5004949
2310,아세아제지,KOSPI,,35650,950,2.74,34650,36200,34650,48501,1727190800,3.19E+11,8956502
2320,한진,KOSPI,,35950,-1750,-4.64,37200,37400,34750,72324,2592251400,4.30E+11,11974656
2350,넥센타이어,KOSPI,,7910,120,1.54,7800,7910,7740,111946,877841020,7.73E+11,97667877
2355,넥센타이어1우B,KOSPI,,3830,-70,-1.79,3965,3965,3830,2,7795,24895000000,6500000
2360,SH에너지화학,KOSPI,,1010,-25,-2.42,1035,1035,1010,450792,457451345,1.12E+11,111133730
2380,KCC,KOSPI,,268000,1000,0.37,267000,270000,262500,15381,4117474000,2.83E+12,10556513
2390,한독,KOSPI,,24400,-450,-1.81,24800,25200,24200,21564,532198100,3.36E+11,13763533
2410,범양건영,KOSPI,,1580,110,7.48,1485,1825,1450,2033034,3460661500,39234262960,24831812
2420,세기상사,KOSPI,,76100,-200,-0.26,76300,76300,75000,147,11065100,31017751200,407592
2450,삼익악기,KOSPI,,1710,-5,-0.29,1705,1715,1680,331066,563861975,1.55E+11,90530915
2460,화성산업,KOSPI,,13700,-50,-0.36,13700,13950,13650,38235,525106400,1.71E+11,12450800
2600,조흥,KOSPI,,187500,-500,-0.27,187500,187500,187500,1,187500,1.13E+11,600000
2620,제일파마홀딩스,KOSPI,,21150,0,0,20850,21700,20800,5339,113053750,91907473050,4345507
2630,오리엔트바이오,KOSPI,,710,-33,-4.44,744,744,704,2266986,1628940685,1.20E+11,168535104
2680,한탑,KOSDAQ,중견기업부,2040,-10,-0.49,2050,2095,2015,16377,33362110,42432000000,20800000
2690,동일제강,KOSPI,,2990,-50,-1.64,2970,3030,2915,27663,81910155,44850000000,15000000
2700,신일산업,KOSPI,,1300,10,0.78,1360,1360,1290,3396758,4520620420,92361777300,71047521
2710,TCC동양,KOSPI,,1795,-20,-1.1,1775,1810,1775,17285,31061125,40104787500,22342500
2720,국제약품,KOSPI,,4085,-145,-3.43,4210,4240,4080,47729,196673760,73763282095,18057107
2760,보락,KOSPI,,2430,-95,-3.76,2475,2555,2415,1426249,3559666270,1.46E+11,59900000
2780,진흥기업,KOSPI,,2560,425,19.91,2135,2655,2070,6201194,15442632180,3.72E+11,145353082
2785,진흥기업우B,KOSPI,,4000,920,29.87,3080,4000,3040,522182,1983508895,3428872000,857218
2787,진흥기업2우B,KOSPI,,12100,2790,29.97,9190,12100,9050,383631,4390428680,3567176800,294808
2790,아모레G,KOSPI,,59700,-700,-1.16,60700,62200,59600,145227,8800333200,4.92E+12,82458180
2795,아모레G우,KOSPI,,29250,-150,-0.51,29400,29550,29050,2131,62198050,1.88E+11,6443770
2800,신신제약,KOSDAQ,우량기업부,7450,-420,-5.34,7730,7860,7450,206909,1571136000,1.13E+11,15170500
2810,삼영무역,KOSPI,,14850,-350,-2.3,15200,15200,14700,10445,155599100,2.45E+11,16466623
2820,선창산업,KOSPI,,5190,30,0.58,5040,5190,5040,7559,38593120,65435462910,12607989
2840,미원상사,KOSPI,,244000,-5500,-2.2,250000,250000,244000,57,14027500,1.93E+11,792938
2870,신풍제지,KOSPI,,1300,70,5.69,1230,1390,1210,1137744,1485838655,45446310000,34958700
2880,대유에이텍,KOSPI,,1175,65,5.86,1185,1235,1130,21478757,25500700770,1.21E+11,103311545
2900,동양물산,KOSPI,,1800,-10,-0.55,1780,1840,1770,501520,903481700,1.18E+11,65388900
2920,유성기업,KOSPI,,2865,-30,-1.04,2905,2905,2810,24075,68786255,74339587500,25947500
2960,한국쉘석유,KOSPI,,350500,7000,2.04,347500,351500,343500,1664,581595000,4.56E+11,1300000
2990,금호산업,KOSPI,,11300,350,3.2,10850,11300,10850,136142,1523883750,4.07E+11,36035349
2995,금호산업우,KOSPI,,31900,2550,8.69,28500,32150,27700,117626,3591200450,9323285400,292266
3000,부광약품,KOSPI,,24400,-450,-1.81,24700,24850,24200,161076,3959928500,1.19E+12,48870283
3010,혜인,KOSPI,,5220,-140,-2.61,5250,5390,5190,103827,548312660,66360539340,12712747
3030,세아제강지주,KOSPI,,50000,0,0,49400,50300,49150,9831,490066500,1.58E+11,3163700
3060,에이프로젠제약,KOSPI,,2730,-70,-2.5,2755,2805,2730,246786,680702510,2.95E+11,107882194
3070,코오롱글로벌,KOSPI,,6450,-70,-1.07,6500,6500,6420,22690,146349220,1.63E+11,25210438
3075,코오롱글로벌우,KOSPI,,13050,850,6.97,11850,13500,11850,18895,245997650,4082079150,312803
3080,성보화학,KOSPI,,6180,-20,-0.32,6250,6250,6120,6725,41422640,1.24E+11,20020000
3090,대웅,KOSPI,,16100,-200,-1.23,16200,16350,15850,29551,476231050,9.36E+11,58141980
3100,선광,KOSDAQ,우량기업부,17600,150,0.86,17400,17700,17400,5803,101350300,1.16E+11,6600000
3120,일성신약,KOSPI,,95600,-600,-0.62,94800,95900,94500,28,2655100,2.54E+11,2660000
3160,디아이,KOSPI,,3685,-15,-0.41,3695,3745,3645,55959,206876285,1.16E+11,31496785
3200,일신방직,KOSPI,,97000,-800,-0.82,97800,97800,96500,1328,128888900,2.33E+11,2400000
3220,대원제약,KOSPI,,15300,-300,-1.92,15400,15600,15250,63196,974426500,2.92E+11,19098606
3230,삼양식품,KOSPI,,57700,-2400,-3.99,60200,60300,57500,40217,2333616700,4.35E+11,7533015
3240,태광산업,KOSPI,,1330000,-29000,-2.13,1360000,1369000,1321000,630,844666000,1.48E+12,1113400
3280,흥아해운,KOSPI,,399,-4,-0.99,403,406,398,435957,174619070,70081728570,175643430
3300,한일홀딩스,KOSPI,,48050,-1950,-3.9,51100,51100,48000,11135,548731200,1.63E+11,3400343
3310,대주산업,KOSDAQ,중견기업부,1325,-30,-2.21,1350,1355,1315,138137,183232185,46894863750,35392350
3350,한국화장품제조,KOSPI,,35900,-1200,-3.23,37200,38500,35900,90355,3357987300,1.63E+11,4532000
3380,하림지주,KOSDAQ,우량기업부,10650,-300,-2.74,10950,10950,10550,189186,2026449700,9.97E+11,93584198
3410,쌍용양회,KOSPI,,5230,-30,-0.57,5190,5280,5100,918902,4791063210,2.64E+12,503859595
3415,쌍용양회우,KOSPI,,5280,-10,-0.19,5300,5330,5210,7675,40298550,8150656800,1543685
3460,유화증권,KOSPI,,13800,-100,-0.72,13750,13800,13700,1147,15797350,1.56E+11,11340483
3465,유화증권우,KOSPI,,13450,0,0,13350,13450,13350,100,1335100,47011583250,3495285
3470,유안타증권,KOSPI,,3460,-5,-0.14,3435,3470,3385,204666,701964950,6.91E+11,199596576
3475,유안타증권우,KOSPI,,2135,-20,-0.93,2140,2155,2110,8040,17092880,27567572620,12912212
3480,한진중공업홀딩스,KOSPI,,2925,70,2.45,2930,2985,2825,22297,65325310,86374700100,29529812
3490,대한항공,KOSPI,,29450,-550,-1.83,29750,30100,29350,283441,8385315100,2.79E+12,94844634
3495,대한항공우,KOSPI,,12550,-250,-1.95,12800,12800,12500,283,3567400,13940464700,1110794
3520,영진약품,KOSPI,,5750,-160,-2.71,5840,5910,5730,575584,3350151200,1.05E+12,182892731
3530,한화투자증권,KOSPI,,2185,0,0,2150,2210,2150,228760,499592545,3.77E+11,172442511
3535,한화투자증권우,KOSPI,,2160,10,0.47,2165,2165,2030,40506,84342365,10368000000,4800000
3540,대신증권,KOSPI,,11700,0,0,11600,11750,11550,67780,791828050,5.94E+11,50773400
3545,대신증권우,KOSPI,,9160,0,0,9150,9170,9130,34905,319319740,2.38E+11,26000000
3547,대신증권2우B,KOSPI,,8610,0,0,8580,8630,8550,5937,50847030,86100000000,10000000
3550,LG,KOSPI,,69000,1100,1.62,68100,69400,68000,131228,9034942800,1.19E+13,172557131
3555,LG우,KOSPI,,42000,100,0.24,41000,42000,41000,5213,217011900,1.39E+11,3314677
3560,IHQ,KOSPI,,1875,35,1.9,1840,1930,1825,1474743,2776205965,2.74E+11,146235748
3570,S&T중공업,KOSPI,,6360,-110,-1.7,6350,6470,6340,29554,188652720,2.07E+11,32473439
3580,넥스트사이언스,KOSPI,,7790,-490,-5.92,8200,8200,7790,230762,1828922860,1.75E+11,22510021
3610,방림,KOSPI,,24150,-350,-1.43,24000,24300,23950,3024,72726150,1.02E+11,4231409
3620,쌍용차,KOSPI,,3700,-80,-2.12,3780,3795,3695,124590,463403270,5.10E+11,137949396
3650,미창석유,KOSPI,,78400,-500,-0.63,78800,78800,78300,73,5718900,1.36E+11,1739672
3670,포스코켐텍,KOSDAQ,우량기업부,78100,300,0.39,76700,78600,75500,557792,43011330900,4.61E+12,59070000
3680,한성기업,KOSPI,,5960,-140,-2.3,6000,6150,5930,10463,62579920,35365871160,5933871
3690,코리안리,KOSPI,,9490,90,0.96,9340,9560,9300,160563,1523170720,1.14E+12,120369116
3720,삼영화학,KOSPI,,727,-13,-1.76,762,762,719,72347,52559190,24718000000,34000000
3780,진양산업,KOSPI,,3150,5,0.16,3145,3250,3125,131761,419755500,40950000000,13000000
3800,에이스침대,KOSDAQ,중견기업부,25600,-500,-1.92,25650,26450,25050,3048,77510500,2.84E+11,11090000
3830,대한화섬,KOSPI,,107000,-2000,-1.83,107000,107500,106500,162,17335000,1.42E+11,1328000
3850,보령제약,KOSPI,,10200,-50,-0.49,10150,10350,10100,149246,1528404250,4.51E+11,44200000
3920,남양유업,KOSPI,,594000,2000,0.34,592000,603000,589000,379,225869000,4.28E+11,720000
3925,남양유업우,KOSPI,,182500,-1500,-0.82,183000,185000,182500,34,6247500,30415815000,166662
3960,사조대림,KOSPI,,20650,200,0.98,20450,20750,19850,14979,301123400,1.23E+11,5960575
4000,롯데정밀화학,KOSPI,,41200,-300,-0.72,41000,42000,40900,62332,2571106950,1.06E+12,25800000
4020,현대제철,KOSPI,,43450,-450,-1.03,43700,44300,43200,368403,16100105750,5.80E+12,133445785
4060,SG세계물산,KOSPI,,661,-1,-0.15,690,700,661,1464085,989858664,1.34E+11,202424960
4080,신흥,KOSPI,,10250,50,0.49,10150,10300,10100,246,2494550,98400000000,9600000
4090,한국석유,KOSPI,,129500,-2000,-1.52,128500,132500,128500,2037,264041500,84848400000,655200
4100,태양금속,KOSPI,,1040,5,0.48,1040,1040,1005,136831,139272170,38168000000,36700000
4105,태양금속우,KOSPI,,3385,170,5.29,3240,3550,3115,96313,323474145,11170500000,3300000
4130,대덕GDS,KOSPI,,13500,50,0.37,13450,13700,13200,156389,2117476400,2.78E+11,20575613
4135,대덕GDS우,KOSPI,,7600,30,0.4,7570,7640,7510,2856,21680120,16416000000,2160000
4140,동방,KOSPI,,1475,-15,-1.01,1480,1485,1460,55388,81408510,49361742300,33465588
4150,한솔홀딩스,KOSPI,,4210,0,0,4195,4250,4195,70254,296580245,1.95E+11,46359871
4170,신세계,KOSPI,,254500,-9500,-3.6,258500,259500,253000,68757,17567773500,2.51E+12,9845181
4200,고려개발,KOSPI,,4945,-50,-1,5040,5040,4785,6152,30157145,1.51E+11,30438889
4250,NPC,KOSPI,,3810,-95,-2.43,3820,3900,3810,4185,16044345,1.40E+11,36720000
4255,NPC우,KOSPI,,2200,-20,-0.9,2220,2220,2200,455,1001040,11616000000,5280000
4270,남성,KOSPI,,1405,-40,-2.77,1415,1445,1395,321426,455014610,50878084800,36212160
4310,현대약품,KOSPI,,4310,-110,-2.49,4350,4420,4295,160421,696640045,1.38E+11,32000000
4360,세방,KOSPI,,11800,-150,-1.26,11700,12000,11700,8081,95756650,2.28E+11,19308690
4365,세방우,KOSPI,,6260,-70,-1.11,6330,6330,6150,1025,6306410,23094705000,3689250
4370,농심,KOSPI,,232500,10500,4.73,224500,233000,221500,23033,5281359500,1.41E+12,6082642
4380,삼익THK,KOSPI,,11100,-50,-0.45,11000,11350,11000,37599,418606800,2.33E+11,21000000
4410,서울식품,KOSPI,,184,-1,-0.54,183,187,181,1197292,220184727,62083440000,337410000
4415,서울식품우,KOSPI,,3820,20,0.53,3805,3900,3670,12471,47133295,8497590000,2224500
4430,송원산업,KOSPI,,17500,600,3.55,16900,17800,16650,147069,2557962300,4.20E+11,24000000
4440,대림씨엔에스,KOSPI,,10350,-50,-0.48,10400,10400,10150,1673,17179050,1.32E+11,12731947
4450,삼화왕관,KOSPI,,43900,-150,-0.34,43600,44250,43550,12,526850,94577238100,2154379
4490,세방전지,KOSPI,,36550,0,0,37100,37150,36500,21371,784197850,5.12E+11,14000000
4540,깨끗한나라,KOSPI,,3450,80,2.37,3405,3495,3355,120080,412154585,1.28E+11,37240693
