종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
670,영풍,KOSPI,,651000,-8000,-1.21,660000,669000,651000,1529,1011471000,1.19917E+12,1842040
680,LS네트웍스,KOSPI,,3165,-25,-0.78,3190,3240,3140,49000,155170635,2.49412E+11,78803016
700,유수홀딩스,KOSPI,,5970,20,0.34,5960,5990,5870,65928,391226740,1.5547E+11,26041812
720,현대건설,KOSPI,,48350,-800,-1.63,49150,49150,48350,406548,19737757250,5.38405E+12,111355765
725,현대건설우,KOSPI,,78500,-800,-1.01,79300,79300,78400,12049,947308600,82793400500,1054693
760,이화산업,KOSPI,,16100,-50,-0.31,16150,16150,15900,1663,26645100,45080000000,2800000
810,삼성화재,KOSPI,,218500,-1500,-0.68,217000,218500,212000,102507,22107236000,1.03514E+13,47374837
815,삼성화재우,KOSPI,,174500,0,0,173500,175000,172500,7803,1356033500,5.57004E+11,3192000
850,화천기공,KOSPI,,35350,350,1,35350,35500,34500,3159,110836000,77770000000,2200000
860,강남제비스코,KOSPI,,22300,0,0,22300,22750,22150,13193,295917150,1.4495E+11,6500000
880,한화,KOSPI,,32000,-50,-0.16,32300,33100,32000,360495,11691655000,2.39868E+12,74958735
885,한화우,KOSPI,,35450,600,1.72,35000,36450,35000,1082,39239150,16990972300,479294
890,보해양조,KOSPI,,920,-5,-0.54,920,925,915,478903,440219185,1.26973E+11,138014479
910,유니온,KOSPI,,7450,-330,-4.24,7730,7760,7440,682512,5179695360,1.16307E+11,15611619
950,전방,KOSPI,,41200,1200,3,40000,41200,40000,1101,44535000,69216000000,1680000
970,한국주철관,KOSPI,,9130,-200,-2.14,9260,9300,9090,73702,674203660,2.08169E+11,22800500
990,DB하이텍,KOSPI,,67500,100,0.15,66900,68300,66200,996883,67225264800,2.9969E+12,44398588
995,DB하이텍1우,KOSPI,,104500,1500,1.46,105500,105500,101500,117,12194500,11737022000,112316
1000,신라섬유,KOSDAQ,중견기업부,2330,15,0.65,2320,2350,2315,103231,240522700,56566668200,24277540
1020,페이퍼코리아,KOSPI,,1525,-60,-3.79,1580,1585,1515,82547,126782535,62372742475,40900159
1040,CJ,KOSPI,,88600,-1100,-1.23,89700,90200,88600,84522,7532676300,2.58508E+12,29176998
1045,CJ우,KOSPI,,59000,100,0.17,59200,59200,58000,1310,76350800,1.33353E+11,2260223
1060,JW중외제약,KOSPI,,22850,-300,-1.3,23100,23200,22850,36502,839648000,4.92187E+11,21539926
1065,JW중외제약우,KOSPI,,33800,0,0,34300,34300,33800,136,4609000,5999026800,177486
1067,JW중외제약2우B,KOSPI,,59500,200,0.34,58500,59500,58500,13,772100,5535166000,93028
1070,대한방직,KOSPI,,46400,-200,-0.43,46600,46650,46400,1009,46827350,2.4592E+11,5300000
1080,만호제강,KOSPI,,22450,1350,6.4,20950,22500,20900,14998,327740050,93167500000,4150000
1120,LX인터내셔널,KOSPI,,25450,100,0.39,25200,25800,25000,245888,6273463650,9.86442E+11,38760000
1130,대한제분,KOSPI,,155000,-1500,-0.96,155500,156000,153500,2888,446772500,2.6195E+11,1690000
1140,국보,KOSPI,,1800,-85,-4.51,1885,1885,1790,1905021,3465930130,1.16155E+11,64530543
1200,유진투자증권,KOSPI,,3730,-15,-0.4,3730,3775,3695,104137,387247415,3.61312E+11,96866418
1210,금호전기,KOSPI,,2975,5,0.17,2970,3000,2860,61416,179274275,57079638175,19186433
1230,동국제강,KOSPI,,16150,100,0.62,16000,16450,15700,484061,7810109200,1.54124E+12,95432737
1250,GS글로벌,KOSPI,,2510,-40,-1.57,2545,2550,2445,300165,754630115,2.0716E+11,82533764
1260,남광토건,KOSPI,,13800,-300,-2.13,14050,14050,13500,24615,340068600,1.35639E+11,9828901
1270,부국증권,KOSPI,,24600,0,0,24550,24900,24000,9638,234058250,2.55099E+11,10369886
1275,부국증권우,KOSPI,,23050,-100,-0.43,23100,23100,23000,132,3039150,69150000000,3000000
1290,상상인증권,KOSPI,,1185,0,0,1180,1195,1170,86317,101915520,1.15544E+11,97505815
1340,백광산업,KOSPI,,5370,-110,-2.01,5440,5480,5330,420805,2273435140,2.41212E+11,44918407
1360,삼성제약,KOSPI,,5140,-140,-2.65,5280,5350,5080,315890,1623268130,3.45213E+11,67162079
1380,SG글로벌,KOSPI,,1810,-45,-2.43,1850,1855,1785,209656,379920775,81385098830,44964143
1390,KG케미칼,KOSPI,,33650,850,2.59,32500,33750,32150,254340,8460055250,4.66594E+11,13866096
1420,태원물산,KOSPI,,5130,-50,-0.97,5130,5200,5090,29414,150966280,38988000000,7600000
1430,세아베스틸,KOSPI,,20300,350,1.75,19900,20600,19550,122129,2453918050,7.28001E+11,35862119
1440,대한전선,KOSPI,,1905,-15,-0.78,1920,1950,1855,9206221,17548717950,1.63158E+12,856473009
1450,현대해상,KOSPI,,25050,-200,-0.79,25150,25300,24850,289288,7252784100,2.23947E+12,89400000
1460,BYC,KOSPI,,435000,-5500,-1.25,435000,440000,435000,72,31364000,2.71708E+11,624615
1465,BYC우,KOSPI,,174000,500,0.29,172500,174000,172500,24,4147000,37476990000,215385
1470,삼부토건,KOSPI,,2335,230,10.93,2130,2340,2125,12424742,28347831950,3.21194E+11,137556269
1500,현대차증권,KOSPI,,12850,-50,-0.39,12800,12850,12700,32848,420052600,4.07506E+11,31712562
1510,SK증권,KOSPI,,1005,7,0.7,1000,1005,996,3644369,3648104031,4.74953E+11,472590171
1515,SK증권우,KOSPI,,3985,-30,-0.75,4015,4015,3985,4676,18680955,15591368290,3912514
1520,동양,KOSPI,,1615,-55,-3.29,1685,1685,1615,1415718,2319332165,3.85475E+11,238684063
1525,동양우,KOSPI,,7700,80,1.05,7620,7700,7560,518,3930980,4756528700,617731
1527,동양2우B,KOSPI,,14350,50,0.35,14300,14350,14300,324,4633700,4427965150,308569
1529,동양3우B,KOSPI,,33100,-2100,-5.97,35500,35500,33100,1730,57825350,2969798200,89722
1530,DI동일,KOSPI,,288000,10500,3.78,275000,291000,270000,25529,7239387500,7.23069E+11,2510655
1540,안국약품,KOSDAQ,우량기업부,9820,-80,-0.81,9840,9900,9670,16427,160449030,1.28077E+11,13042420
1550,조비,KOSPI,,23100,-500,-2.12,23450,23600,23050,40213,935410850,1.19941E+11,5192239
1560,제일연마,KOSPI,,9180,20,0.22,9160,9230,9090,12464,114319340,91800000000,10000000
1570,금양,KOSPI,,5010,-50,-0.99,5060,5080,4955,306132,1535716785,2.44518E+11,48806004
1620,케이비아이동국실업,KOSPI,,874,-12,-1.35,886,895,855,595385,518747146,76228511898,87217977
1630,종근당홀딩스,KOSPI,,79400,100,0.13,79400,79500,78400,4427,349421000,3.97783E+11,5009861
1680,대상,KOSPI,,23650,50,0.21,23550,23850,23500,76180,1802618800,8.19426E+11,34648025
1685,대상우,KOSPI,,17100,-50,-0.29,17050,17250,17050,2733,46850600,23430813300,1370223
1720,신영증권,KOSPI,,60200,-100,-0.17,60200,60400,59800,9091,545243800,5.65051E+11,9386237
1725,신영증권우,KOSPI,,60800,-200,-0.33,61000,61000,60600,706,42937200,4.28869E+11,7053763
1740,SK네트웍스,KOSPI,,5070,-10,-0.2,5080,5100,5050,302905,1537478590,1.25831E+12,248187647
1745,SK네트웍스우,KOSPI,,83900,0,0,83900,84100,83600,135,11323900,9535067200,113648
1750,한양증권,KOSPI,,15900,200,1.27,15700,16000,15450,45020,710047950,2.02384E+11,12728534
1755,한양증권우,KOSPI,,19950,-150,-0.75,20150,20200,19750,1319,26223000,10473750000,525000
1770,SHD,KOSPI,,30950,1300,4.38,29750,30950,29550,17630,533558200,37600474100,1214878
1780,알루코,KOSPI,,3580,-115,-3.11,3660,3675,3550,583876,2107248925,3.21453E+11,89791232
1790,대한제당,KOSPI,,3310,30,0.91,3240,3310,3230,247673,809284140,2.96896E+11,89696580
1795,대한제당우,KOSPI,,3245,-30,-0.92,3370,3370,3200,34239,110452680,21036556200,6482760
1800,오리온홀딩스,KOSPI,,15950,100,0.63,15850,15950,15700,72023,1138447400,9.99194E+11,62645422
1810,무림SP,KOSDAQ,우량기업부,3040,-5,-0.16,3030,3075,3010,90262,274105895,67298000000,22137500
1820,삼화콘덴서,KOSPI,,56700,-600,-1.05,57300,57300,56400,29416,1669388300,5.89397E+11,10395000
1840,이화공영,KOSDAQ,중견기업부,6070,-60,-0.98,6100,6150,5980,77215,468092670,1.20221E+11,19805760
1880,DL건설,KOSPI,,27500,-250,-0.9,27750,27750,27150,15909,436350050,6.06465E+11,22053284
1940,KISCO홀딩스,KOSPI,,15350,-200,-1.29,15500,15750,15200,18822,292079650,2.83612E+11,18476380
2020,코오롱,KOSPI,,32300,-100,-0.31,32400,32400,31500,45948,1467518400,4.07834E+11,12626426
2025,코오롱우,KOSPI,,19950,-100,-0.5,20150,20150,19750,4099,81382550,21473980500,1076390
2030,아세아,KOSPI,,117500,-2500,-2.08,119000,120000,116000,7067,835342500,2.57445E+11,2191024
2070,비비안,KOSPI,,3505,195,5.89,3300,3550,3275,2729932,9459915950,1.04428E+11,29793990
2100,경농,KOSPI,,11900,-100,-0.83,12100,12100,11800,39507,471402300,2.32319E+11,19522575
2140,고려산업,KOSPI,,3105,45,1.47,3060,3120,3025,114695,352674545,77436914625,24939425
2150,도화엔지니어링,KOSPI,,7700,-80,-1.03,7780,7780,7670,41936,323601420,2.59644E+11,33720000
2170,삼양통상,KOSPI,,59600,0,0,59600,59800,59000,3378,200609100,1.788E+11,3000000
2200,한국수출포장,KOSPI,,24750,-350,-1.39,25100,25100,24600,16365,404945550,99000000000,4000000
2210,동성제약,KOSPI,,8330,-150,-1.77,8440,8440,8240,60689,503010860,2.17421E+11,26100970
2220,한일철강,KOSPI,,2870,10,0.35,2855,2930,2790,97505,276424650,76621710200,26697460
2230,피에스텍,KOSDAQ,중견기업부,4925,35,0.72,4890,4935,4800,27601,134601375,96871021775,19669243
2240,고려제강,KOSPI,,20950,200,0.96,20750,21050,20400,77283,1606530300,4.8185E+11,23000000
2270,롯데푸드,KOSPI,,361000,-5000,-1.37,365000,372500,360500,782,283123500,4.36469E+11,1209055
2290,삼일기업공사,KOSDAQ,중견기업부,4125,-60,-1.43,4170,4210,4035,146935,608343895,51150000000,12400000
2310,아세아제지,KOSPI,,45800,-650,-1.4,45700,46050,45350,34110,1555744300,4.10208E+11,8956502
2320,한진,KOSPI,,31750,-250,-0.78,32000,32000,31400,19755,624478750,4.74587E+11,14947628
2350,넥센타이어,KOSPI,,6950,-100,-1.42,7030,7130,6940,147289,1030840050,6.78792E+11,97667877
2355,넥센타이어1우B,KOSPI,,3280,-15,-0.46,3280,3300,3270,2856,9384690,21320000000,6500000
2360,SH에너지화학,KOSPI,,988,-12,-1.2,999,1010,988,718584,715103549,1.098E+11,111133730
2380,KCC,KOSPI,,313000,8000,2.62,305000,315000,302000,44396,13743505500,2.78147E+12,8886471
2390,한독,KOSPI,,22600,-100,-0.44,22600,22850,22400,21847,491790500,3.11056E+11,13763533
2410,범양건영,KOSPI,,7850,670,9.33,7330,7950,7140,1815130,13724128240,1.94931E+11,24831982
2420,세기상사,KOSPI,,6160,0,0,0,0,0,0,0,25107667200,4075920
2450,삼익악기,KOSPI,,1760,-20,-1.12,1785,1785,1740,146680,258125220,1.59334E+11,90530915
2460,화성산업,KOSPI,,12550,0,0,12550,12550,12350,48548,604305200,1.56258E+11,12450800
2600,조흥,KOSPI,,197500,-1500,-0.75,198000,198500,195500,48,9451500,1.185E+11,600000
2620,제일파마홀딩스,KOSPI,,16850,200,1.2,16650,16850,16300,7954,131775700,2.69151E+11,15973355
2630,오리엔트바이오,KOSPI,,1250,-10,-0.79,1255,1270,1225,881285,1097999790,1.48229E+11,118583005
2680,한탑,KOSDAQ,투자주의환기종목(소속부없음),1385,-15,-1.07,1370,1390,1365,43179,59269745,39153933380,28269988
2690,동일제강,KOSPI,,3040,-240,-7.32,3280,3280,3030,223795,698472590,45600000000,15000000
2700,신일전자,KOSPI,,1960,0,0,1950,1960,1945,559364,1091957165,1.39253E+11,71047521
2710,TCC스틸,KOSPI,,7320,-270,-3.56,7590,7600,7190,374926,2739503260,1.7202E+11,23500000
2720,국제약품,KOSPI,,5380,-140,-2.54,5510,5510,5330,85526,461118530,1.03705E+11,19276090
2760,보락,KOSPI,,2005,5,0.25,2000,2025,2000,198525,398442685,1.201E+11,59900000
2780,진흥기업,KOSPI,,2225,-45,-1.98,2270,2275,2205,1005262,2243584050,3.23675E+11,145471745
2785,진흥기업우B,KOSPI,,5900,-150,-2.48,5900,6000,5890,3427,20229360,5057586200,857218
2787,진흥기업2우B,KOSPI,,15200,-50,-0.33,15250,15250,15150,48,729650,4481081600,294808
2790,아모레G,KOSPI,,46500,-1050,-2.21,47200,47450,46500,128204,6001028150,3.83431E+12,82458180
2795,아모레G우,KOSPI,,17300,-100,-0.57,17400,17550,17100,20441,352379950,1.11477E+11,6443770
2800,신신제약,KOSDAQ,중견기업부,6770,-80,-1.17,6780,6820,6750,29280,198274760,1.02704E+11,15170500
2810,삼영무역,KOSPI,,15500,0,0,15500,15550,15450,12319,190851050,2.86238E+11,18466948
2820,SUN&L,KOSPI,,5140,-50,-0.96,5140,5200,5100,9690,49683450,64805063460,12607989
2840,미원상사,KOSPI,,205500,-1000,-0.48,207000,207000,203500,1254,257960000,1.02134E+12,4970000
2870,신풍제지,KOSPI,,2315,-35,-1.49,2335,2350,2300,188361,437628670,80929390500,34958700
2880,대유에이텍,KOSPI,,1455,-60,-3.96,1500,1515,1430,1848658,2706437700,1.62759E+11,111861577
2900,TYM,KOSPI,,1780,-10,-0.56,1790,1795,1750,1113221,1967614640,2.66723E+11,149844591
2920,유성기업,KOSPI,,3160,-70,-2.17,3230,3230,3160,70818,225032190,81994100000,25947500
2960,한국쉘석유,KOSPI,,276000,-2000,-0.72,277500,278500,276000,1634,452256000,3.588E+11,1300000
2990,금호건설,KOSPI,,11100,-250,-2.2,11300,11350,11100,101468,1134944900,4.06637E+11,36633924
2995,금호건설우,KOSPI,,30150,150,0.5,29900,30150,29900,281,8415450,8811819900,292266
3000,부광약품,KOSPI,,12950,-150,-1.15,13050,13150,12900,218703,2844857100,9.20266E+11,71063049
3010,혜인,KOSPI,,5830,-200,-3.32,6030,6030,5780,110286,647704610,74115315010,12712747
3030,세아제강지주,KOSPI,,108000,-500,-0.46,108500,108500,104500,12433,1322029500,4.47299E+11,4141657
3060,에이프로젠제약,KOSPI,,972,4,0.41,968,1000,960,1803433,1761404065,3.87416E+11,398575767
3070,코오롱글로벌,KOSPI,,24850,150,0.61,24600,25050,24300,46348,1148624900,6.26479E+11,25210438
3075,코오롱글로벌우,KOSPI,,32200,-50,-0.16,32000,32200,31800,973,31046500,10072256600,312803
3080,성보화학,KOSPI,,4190,0,0,4150,4270,4090,47914,199770500,83883800000,20020000
3090,대웅,KOSPI,,30900,-600,-1.9,31450,31800,30850,61598,1918324050,1.79659E+12,58141980
3100,선광,KOSDAQ,우량기업부,55300,-100,-0.18,55300,55700,55000,36682,2027062100,3.6498E+11,6600000
3120,일성신약,KOSPI,,74500,-100,-0.13,74600,74700,74300,571,42509800,1.9817E+11,2660000
3160,디아이,KOSPI,,8220,-90,-1.08,8350,8350,8000,215011,1747302750,2.58904E+11,31496785
3200,일신방직,KOSPI,,107000,0,0,107000,107000,105000,4450,470915500,2.568E+11,2400000
3220,대원제약,KOSPI,,15850,150,0.96,15600,16900,15600,508416,8237724350,3.36413E+11,21224823
3230,삼양식품,KOSPI,,80200,-600,-0.74,80300,81500,80000,12829,1034149700,6.04148E+11,7533015
3240,태광산업,KOSPI,,972000,-1000,-0.1,971000,990000,966000,646,629973000,1.08222E+12,1113400
3280,흥아해운,KOSPI,,3010,-110,-3.53,3075,3110,2980,870155,2623107410,7.23679E+11,240424899
3300,한일홀딩스,KOSPI,,13250,100,0.76,13200,13350,13150,15334,202618750,3.81809E+11,28815780
3310,대주산업,KOSDAQ,중견기업부,2270,-10,-0.44,2275,2290,2210,258805,583635880,80340634500,35392350
3350,한국화장품제조,KOSPI,,28050,-150,-0.53,28700,28700,28000,8959,252838300,1.27123E+11,4532000
3380,하림지주,KOSDAQ,우량기업부,9770,260,2.73,9540,9820,9500,389632,3768803480,9.0218E+11,92341820
3410,쌍용C&E,KOSPI,,7780,20,0.26,7830,7830,7710,557092,4320763390,3.92003E+12,503859595
3460,유화증권,KOSPI,,2785,5,0.18,2760,2805,2755,43455,120681295,1.57916E+11,56702415
3465,유화증권우,KOSPI,,2810,0,0,2835,2835,2750,5891,16295370,49108754250,17476425
3470,유안타증권,KOSPI,,4330,-10,-0.23,4310,4360,4245,193708,832407110,8.64253E+11,199596576
3475,유안타증권우,KOSPI,,4440,-30,-0.67,4495,4495,4375,15528,68536175,57330221280,12912212
3480,한진중공업홀딩스,KOSPI,,4045,-75,-1.82,4120,4230,4040,44584,182167395,1.19448E+11,29529812
3490,대한항공,KOSPI,,29400,-450,-1.51,29850,29900,29300,1899679,56021031550,1.02259E+13,347820825
3495,대한항공우,KOSPI,,39000,-450,-1.14,39000,39500,38650,9842,384438300,43320966000,1110794
3520,영진약품,KOSPI,,4505,-70,-1.53,4560,4575,4490,292611,1321375350,8.23932E+11,182892731
3530,한화투자증권,KOSPI,,6030,300,5.24,5720,6050,5620,16817352,99428754880,1.29372E+12,214547775
3535,한화투자증권우,KOSPI,,15000,450,3.09,14000,15150,14000,92093,1359280850,72000000000,4800000
3540,대신증권,KOSPI,,20150,100,0.5,20050,20150,19850,48410,968239950,1.02308E+12,50773400
3545,대신증권우,KOSPI,,18550,100,0.54,18400,18550,18250,48808,898894050,4.823E+11,26000000
3547,대신증권2우B,KOSPI,,17800,0,0,17900,17900,17650,30458,541907050,1.78E+11,10000000
3550,LG,KOSPI,,84600,-3500,-3.97,87500,87800,84600,276821,23783087400,1.33077E+13,157300993
3555,LG우,KOSPI,,63000,-1600,-2.48,65000,65000,63000,9535,605296200,1.90362E+11,3021620
3560,IHQ,KOSPI,,1715,30,1.78,1690,1730,1655,1978412,3360403080,2.50794E+11,146235748
3570,SNT중공업,KOSPI,,9120,50,0.55,9070,9120,9030,12633,114606480,3.03265E+11,33252697
3580,넥스트사이언스,KOSPI,,18100,-950,-4.99,18500,19000,18050,670750,12372116450,7.61392E+11,42065837
3610,방림,KOSPI,,2770,40,1.47,2735,2830,2645,806773,2209630020,1.1721E+11,42314090
3620,쌍용차,KOSPI,,2770,0,0,0,0,0,0,0,4.15057E+11,149840002
3650,미창석유,KOSPI,,81800,-200,-0.24,81600,82000,81200,406,33129900,1.42305E+11,1739672
3670,포스코케미칼,KOSPI,,143500,500,0.35,143000,144500,141000,246180,35188533000,1.1116E+13,77463220
3680,한성기업,KOSPI,,6240,-210,-3.26,6450,6450,6240,15716,98987230,38747373600,6209515
3690,코리안리,KOSPI,,9650,20,0.21,9650,9680,9580,246632,2376511290,1.16156E+12,120369116
3720,삼영화학,KOSPI,,2950,0,0,2950,2975,2895,136182,397981100,1.003E+11,34000000
3780,진양산업,KOSPI,,7500,-80,-1.06,7430,7810,7100,497068,3700439710,97500000000,13000000
3800,에이스침대,KOSDAQ,우량기업부,43450,200,0.46,42750,43500,42750,1531,65884500,4.81861E+11,11090000
3830,대한화섬,KOSPI,,135000,-3500,-2.53,138000,138000,135000,234,31843500,1.7928E+11,1328000
3850,보령제약,KOSPI,,13700,-300,-2.14,14000,14100,13700,188769,2603545650,9.41053E+11,68690000
3920,남양유업,KOSPI,,445000,8500,1.95,436000,447000,431500,4805,2122192000,3.204E+11,720000
3925,남양유업우,KOSPI,,228000,1000,0.44,223500,228000,222000,461,102976000,37998936000,166662
3960,사조대림,KOSPI,,30200,450,1.51,29650,30500,29250,62465,1875856000,2.76767E+11,9164467
4000,롯데정밀화학,KOSPI,,80000,100,0.13,80100,80600,78200,129554,10324527600,2.064E+12,25800000
4020,현대제철,KOSPI,,40000,-200,-0.5,40300,40600,39800,578023,23219672550,5.33783E+12,133445785
4060,SG세계물산,KOSPI,,645,-2,-0.31,647,649,634,377792,242207485,1.30564E+11,202424960
4080,신흥,KOSPI,,16100,-100,-0.62,16300,16300,16100,3242,52295100,1.5295E+11,9500000
4090,한국석유,KOSPI,,11700,-50,-0.43,11650,11700,11500,28067,326202450,1.48521E+11,12694120
4100,태양금속,KOSPI,,1395,-30,-2.11,1425,1425,1365,295479,411656805,51196500000,36700000
4105,태양금속우,KOSPI,,2665,55,2.11,2615,2700,2610,8521,22518115,8794500000,3300000
4140,동방,KOSPI,,3855,-35,-0.9,3890,3910,3765,572588,2201258075,1.54091E+11,39971766
4150,한솔홀딩스,KOSPI,,3740,35,0.94,3715,3750,3645,231439,858683940,1.57112E+11,42008577
4170,신세계,KOSPI,,233500,-5500,-2.3,238500,238500,233500,72678,17086340500,2.29885E+12,9845181
4250,NPC,KOSPI,,7390,-220,-2.89,7640,7650,7200,3041668,22295030800,2.71361E+11,36720000
4255,NPC우,KOSPI,,3300,-40,-1.2,3340,3340,3280,10724,35256995,17424000000,5280000
4270,남성,KOSPI,,3250,30,0.93,3190,3280,3190,158226,511006200,1.1769E+11,36212160
4310,현대약품,KOSPI,,5500,-130,-2.31,5630,5630,5490,87217,480882340,1.76E+11,32000000
4360,세방,KOSPI,,11700,-450,-3.7,12200,12200,11650,156360,1838655600,2.25912E+11,19308690
4365,세방우,KOSPI,,7210,-10,-0.14,7210,7210,7210,426,3071460,26599492500,3689250
4370,농심,KOSPI,,284000,-1000,-0.35,283500,288000,282500,16167,4612584000,1.72747E+12,6082642
4380,삼익THK,KOSPI,,11650,-100,-0.85,11700,11700,11550,16718,194598450,2.4465E+11,21000000
4410,서울식품,KOSPI,,309,-4,-1.28,312,314,309,3014900,936844183,1.15046E+11,372316535
4415,서울식품우,KOSPI,,4125,-70,-1.67,4195,4195,4110,1978,8226700,9176062500,2224500
4430,송원산업,KOSPI,,16700,-700,-4.02,17400,17400,16450,556477,9351530300,4.008E+11,24000000
4440,삼일씨엔에스,KOSPI,,9700,-130,-1.32,9830,9900,9650,15021,146059620,1.235E+11,12731947
4450,삼화왕관,KOSPI,,42950,-200,-0.46,43050,43050,42950,8148,350416350,92530578050,2154379
4490,세방전지,KOSPI,,79900,-2000,-2.44,80900,81200,79500,65143,5212120500,1.1186E+12,14000000
4540,깨끗한나라,KOSPI,,4470,-40,-0.89,4550,4550,4390,130860,583302285,1.66466E+11,37240693
4545,깨끗한나라우,KOSPI,,21300,-150,-0.7,21350,21550,21300,1135,24257450,7799208000,366160
4560,현대비앤지스틸,KOSPI,,16100,0,0,16000,16400,15750,43663,700355400,2.42769E+11,15078811
4565,현대비앤지스틸우,KOSPI,,76600,-700,-0.91,77200,77200,76600,125,9626800,8414663200,109852
