종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
1067,JW중외제약2우B,KOSPI,,59400,200,0.34,59700,59700,58500,82,4849100,5525863200,93028
1070,대한방직,KOSPI,,46300,-150,-0.32,46450,46500,46200,1863,86112750,2.4539E+11,5300000
1080,만호제강,KOSPI,,22200,-50,-0.22,22250,22500,21900,18740,411645500,92130000000,4150000
1120,LX인터내셔널,KOSPI,,25500,-500,-1.92,26050,26050,25350,163133,4167795900,9.8838E+11,38760000
1130,대한제분,KOSPI,,154500,0,0,154000,154500,153500,1742,268150500,2.61105E+11,1690000
1140,국보,KOSPI,,1640,-55,-3.24,1700,1700,1615,1402020,2304340460,1.0583E+11,64530543
1200,유진투자증권,KOSPI,,3810,-65,-1.68,3865,3870,3805,173835,664174720,3.69061E+11,96866418
1210,금호전기,KOSPI,,3375,-5,-0.15,3400,3515,3275,156389,527886745,64754211375,19186433
1230,동국제강,KOSPI,,15600,-300,-1.89,15950,16100,15550,493479,7719100750,1.48875E+12,95432737
1250,GS글로벌,KOSPI,,2465,0,0,2455,2480,2445,144308,355330380,2.03446E+11,82533764
1260,남광토건,KOSPI,,12900,-450,-3.37,13350,13350,12850,21605,282379800,1.26793E+11,9828901
1270,부국증권,KOSPI,,24400,-50,-0.2,24250,24450,24250,1263,30757050,2.53025E+11,10369886
1275,부국증권우,KOSPI,,22950,50,0.22,22900,22950,22850,88,2014550,68850000000,3000000
1290,상상인증권,KOSPI,,1125,-25,-2.17,1150,1160,1125,163973,186433570,1.09694E+11,97505815
1340,백광산업,KOSPI,,5720,-160,-2.72,5880,5890,5720,397715,2295059160,2.56933E+11,44918407
1360,삼성제약,KOSPI,,4945,-55,-1.1,4920,5060,4920,282287,1402693205,3.32116E+11,67162079
1380,SG글로벌,KOSPI,,1770,-35,-1.94,1820,1820,1755,144395,256164130,79586533110,44964143
1390,KG케미칼,KOSPI,,32400,-600,-1.82,33200,33250,32350,123207,4026268500,4.49262E+11,13866096
1420,태원물산,KOSPI,,5340,-60,-1.11,5350,5380,5210,25408,134113630,40584000000,7600000
1430,세아베스틸,KOSPI,,19950,-300,-1.48,20050,20250,19750,44127,877641500,7.15449E+11,35862119
1440,대한전선,KOSPI,,1895,-15,-0.79,1915,1945,1880,5985171,11422794390,1.62302E+12,856473009
1450,현대해상,KOSPI,,25150,-550,-2.14,25700,25800,25050,321331,8131871850,2.24841E+12,89400000
1460,BYC,KOSPI,,437000,5500,1.27,430500,438500,430500,354,154344500,2.72957E+11,624615
1465,BYC우,KOSPI,,172000,-1000,-0.58,174500,174500,171000,41,7073000,37046220000,215385
1470,삼부토건,KOSPI,,2305,-85,-3.56,2390,2475,2285,1538832,3648489405,3.17067E+11,137556269
1500,현대차증권,KOSPI,,12900,-100,-0.77,13000,13000,12850,25534,329568000,4.09092E+11,31712562
1510,SK증권,KOSPI,,1000,-5,-0.5,1005,1010,998,2263049,2266151506,4.7259E+11,472590171
1515,SK증권우,KOSPI,,3975,-15,-0.38,4000,4000,3965,3349,13317530,15552243150,3912514
1520,동양,KOSPI,,1530,-20,-1.29,1550,1565,1520,788974,1212193910,3.65187E+11,238684063
1525,동양우,KOSPI,,7470,0,0,7460,7480,7400,2057,15265330,4614450570,617731
1527,동양2우B,KOSPI,,14300,200,1.42,14600,14600,14300,943,13493050,4412536700,308569
1529,동양3우B,KOSPI,,31600,-300,-0.94,31900,32350,31000,357,11279800,2835215200,89722
1530,DI동일,KOSPI,,298000,4000,1.36,298500,306500,294000,20315,6114898500,7.48175E+11,2510655
1540,안국약품,KOSDAQ,우량기업부,9930,40,0.4,9830,10150,9800,17625,175720600,1.29511E+11,13042420
1550,조비,KOSPI,,21650,-300,-1.37,21850,22000,21600,22889,498143800,1.12412E+11,5192239
1560,제일연마,KOSPI,,9100,-280,-2.99,9380,9440,9080,12756,117172450,91000000000,10000000
1570,금양,KOSPI,,5350,150,2.88,5290,5400,5120,1381926,7348997740,2.61112E+11,48806004
1620,케이비아이동국실업,KOSPI,,836,-19,-2.22,848,854,832,272257,227924018,72914228772,87217977
1630,종근당홀딩스,KOSPI,,76100,-1300,-1.68,77000,77400,75900,8434,643859100,3.8125E+11,5009861
1680,대상,KOSPI,,23200,-350,-1.49,23550,23550,22900,136226,3164428600,8.03834E+11,34648025
1685,대상우,KOSPI,,16750,-250,-1.47,17000,17050,16650,4901,82471000,22951235250,1370223
1720,신영증권,KOSPI,,59100,-300,-0.51,59300,59600,58600,4934,290927900,5.54727E+11,9386237
1725,신영증권우,KOSPI,,59700,-300,-0.5,60000,60400,59300,712,42417000,4.2111E+11,7053763
1740,SK네트웍스,KOSPI,,5130,-10,-0.19,5150,5160,5090,329131,1683274770,1.2732E+12,248187647
1745,SK네트웍스우,KOSPI,,85300,0,0,85200,85700,84400,76,6442000,9694174400,113648
1750,한양증권,KOSPI,,15650,-50,-0.32,15700,15750,15550,22361,349826800,1.99202E+11,12728534
1755,한양증권우,KOSPI,,19700,100,0.51,19600,19750,19400,815,15897300,10342500000,525000
1770,SHD,KOSPI,,28500,-50,-0.18,28550,28600,28250,6367,180968450,34624023000,1214878
1780,알루코,KOSPI,,3640,30,0.83,3620,3760,3540,1016652,3726200890,3.2684E+11,89791232
1790,대한제당,KOSPI,,3305,-40,-1.2,3345,3425,3270,382208,1269891140,2.96447E+11,89696580
1795,대한제당우,KOSPI,,3240,-40,-1.22,3280,3295,3205,17344,56350500,21004142400,6482760
1800,오리온홀딩스,KOSPI,,15700,-100,-0.63,15750,15800,15650,53011,832895950,9.83533E+11,62645422
1810,무림SP,KOSDAQ,우량기업부,3105,15,0.49,3085,3145,3065,120022,371500720,68736937500,22137500
1820,삼화콘덴서,KOSPI,,59800,-200,-0.33,60000,60600,59600,39130,2342522200,6.21621E+11,10395000
1840,이화공영,KOSDAQ,중견기업부,5740,-150,-2.55,5900,5920,5690,97047,559905110,1.13685E+11,19805760
1880,DL건설,KOSPI,,27500,0,0,27500,27700,27250,12564,344382150,6.06465E+11,22053284
1940,KISCO홀딩스,KOSPI,,15750,-450,-2.78,16200,16200,15700,6546,103999150,2.91003E+11,18476380
2020,코오롱,KOSPI,,32200,-750,-2.28,32700,32950,31850,44631,1434110750,4.06571E+11,12626426
2025,코오롱우,KOSPI,,20000,-100,-0.5,19850,20100,19550,3278,65089450,21527800000,1076390
2030,아세아,KOSPI,,125000,1000,0.81,124500,126000,123000,2758,344233500,2.73878E+11,2191024
2070,비비안,KOSPI,,3125,85,2.8,3060,3235,3045,665581,2092558115,93106218750,29793990
2100,경농,KOSPI,,11650,-100,-0.85,11750,11750,11550,32258,375222900,2.27438E+11,19522575
2140,고려산업,KOSPI,,3030,-45,-1.46,3060,3085,3020,68518,207890050,75566457750,24939425
2150,도화엔지니어링,KOSPI,,7760,30,0.39,7730,7830,7720,17166,133350280,2.61667E+11,33720000
2170,삼양통상,KOSPI,,59200,-600,-1,59800,60100,58900,3423,202270500,1.776E+11,3000000
2200,한국수출포장,KOSPI,,25850,-50,-0.19,25800,25900,25500,11100,285223850,1.034E+11,4000000
2210,동성제약,KOSPI,,8260,-110,-1.31,8370,8380,8180,42080,346733520,2.15594E+11,26100970
2220,한일철강,KOSPI,,2810,0,0,2805,2850,2775,36313,101769095,75019862600,26697460
2230,피에스텍,KOSDAQ,중견기업부,5060,-10,-0.2,5050,5200,5050,43211,220746200,99526369580,19669243
2240,고려제강,KOSPI,,20000,-100,-0.5,20150,20150,19850,29879,598110350,4.6E+11,23000000
2270,롯데푸드,KOSPI,,351500,-1500,-0.42,353000,357000,350500,589,207034000,4.24983E+11,1209055
2290,삼일기업공사,KOSDAQ,중견기업부,3995,-85,-2.08,4090,4115,3980,136831,550267775,49538000000,12400000
2310,아세아제지,KOSPI,,51900,-300,-0.57,52000,52700,50900,51416,2663529100,4.64842E+11,8956502
2320,한진,KOSPI,,30450,-550,-1.77,31000,31100,30000,61591,1871440450,4.55155E+11,14947628
2350,넥센타이어,KOSPI,,7140,280,4.08,6860,7270,6840,218600,1548947640,6.97349E+11,97667877
2355,넥센타이어1우B,KOSPI,,3250,75,2.36,3175,3290,3175,2478,8034020,21125000000,6500000
2360,SH에너지화학,KOSPI,,950,-1,-0.11,952,958,946,608137,577990862,1.05577E+11,111133730
2380,KCC,KOSPI,,299000,-6000,-1.97,305000,305000,296500,52775,15789475500,2.65705E+12,8886471
2390,한독,KOSPI,,22550,-100,-0.44,22750,22750,22400,17713,398602950,3.10368E+11,13763533
2410,범양건영,KOSPI,,7080,-110,-1.53,7170,7300,7080,368562,2644441720,1.7581E+11,24831982
2420,세기상사,KOSPI,,6160,0,0,0,0,0,0,0,25107667200,4075920
2450,삼익악기,KOSPI,,1760,-15,-0.85,1775,1780,1760,122075,215630810,1.59334E+11,90530915
2460,화성산업,KOSPI,,12100,-250,-2.02,12350,12350,11950,128232,1548215750,1.50655E+11,12450800
2600,조흥,KOSPI,,196000,1000,0.51,195000,198500,195000,19,3734000,1.176E+11,600000
2620,제일파마홀딩스,KOSPI,,16650,150,0.91,16650,16750,16200,5753,94083600,2.65956E+11,15973355
2630,오리엔트바이오,KOSPI,,1225,-30,-2.39,1245,1250,1225,462399,569604205,1.45264E+11,118583005
2680,한탑,KOSDAQ,투자주의환기종목(소속부없음),1315,-20,-1.5,1330,1330,1300,32879,43042025,37175034220,28269988
2690,동일제강,KOSPI,,2865,50,1.78,2795,2895,2785,161371,457709185,58160531400,20300360
2700,신일전자,KOSPI,,2090,25,1.21,2070,2125,2050,3584061,7488485350,1.48489E+11,71047521
2710,TCC스틸,KOSPI,,7200,10,0.14,7130,7210,7090,98753,705002150,1.692E+11,23500000
2720,국제약품,KOSPI,,5360,50,0.94,5280,5380,5280,80732,430258210,1.0332E+11,19276090
2760,보락,KOSPI,,1995,-15,-0.75,2025,2025,1995,111861,224159215,1.19501E+11,59900000
2780,진흥기업,KOSPI,,2140,-25,-1.15,2160,2175,2125,722504,1549341220,3.1131E+11,145471745
2785,진흥기업우B,KOSPI,,6100,30,0.49,5980,6120,5980,1489,9088110,5229029800,857218
2787,진흥기업2우B,KOSPI,,14950,-400,-2.61,15550,15550,14950,1712,25894150,4407379600,294808
2790,아모레G,KOSPI,,45600,-600,-1.3,46000,46050,45550,68535,3130444950,3.76009E+12,82458180
2795,아모레G우,KOSPI,,16800,-150,-0.88,16900,16900,16650,19774,331149950,1.08255E+11,6443770
2800,신신제약,KOSDAQ,중견기업부,6680,30,0.45,6800,7020,6650,63756,434981890,1.01339E+11,15170500
2810,삼영무역,KOSPI,,15200,-100,-0.65,15250,15350,15100,13715,208106150,2.80698E+11,18466948
2820,SUN&L,KOSPI,,4915,-5,-0.1,4920,4920,4870,4398,21542960,61968265935,12607989
2840,미원상사,KOSPI,,204500,1000,0.49,203500,205500,203000,2024,414316500,1.01637E+12,4970000
2870,신풍제지,KOSPI,,2280,-105,-4.4,2370,2375,2280,301241,695802650,79705836000,34958700
2880,대유에이텍,KOSPI,,1440,-40,-2.7,1480,1480,1440,1731837,2514674605,1.61081E+11,111861577
2900,TYM,KOSPI,,1720,-55,-3.1,1760,1775,1705,1157143,2004461705,2.57733E+11,149844591
2920,유성기업,KOSPI,,3180,-5,-0.16,3200,3200,3145,29832,94323700,82513050000,25947500
2960,한국쉘석유,KOSPI,,276500,500,0.18,277500,277500,276000,832,230111000,3.5945E+11,1300000
2990,금호건설,KOSPI,,11600,50,0.43,11700,11700,11450,46624,538890900,4.24954E+11,36633924
2995,금호건설우,KOSPI,,31300,-200,-0.63,31700,31700,30850,128,3987700,9147925800,292266
3000,부광약품,KOSPI,,13100,250,1.95,12850,13250,12750,331457,4302908450,9.30926E+11,71063049
3010,혜인,KOSPI,,5860,-10,-0.17,5860,5910,5810,45993,269660830,74496697420,12712747
3030,세아제강지주,KOSPI,,108000,-500,-0.46,108500,108500,105500,5574,597665000,4.47299E+11,4141657
3060,에이프로젠제약,KOSPI,,903,-20,-2.17,920,930,899,1181044,1072132178,3.59914E+11,398575767
3070,코오롱글로벌,KOSPI,,23400,-500,-2.09,24000,24100,23400,41953,989218850,5.89924E+11,25210438
3075,코오롱글로벌우,KOSPI,,29650,-1550,-4.97,31150,31150,29450,5971,178053900,9274608950,312803
3080,성보화학,KOSPI,,4095,-65,-1.56,4145,4170,4080,21613,89059235,81981900000,20020000
3090,대웅,KOSPI,,30150,-150,-0.5,30250,30350,30150,45752,1381980350,1.75298E+12,58141980
3100,선광,KOSDAQ,우량기업부,54500,-500,-0.91,55300,55300,54500,71356,3917662800,3.597E+11,6600000
3120,일성신약,KOSPI,,72900,0,0,72900,73100,72700,251,18290400,1.93914E+11,2660000
3160,디아이,KOSPI,,8360,-40,-0.48,8450,8570,8250,181756,1523786910,2.63313E+11,31496785
3200,일신방직,KOSPI,,105500,-1500,-1.4,107000,107500,104500,3324,350325500,2.532E+11,2400000
3220,대원제약,KOSPI,,15600,-350,-2.19,15900,16000,15500,159041,2496754650,3.31107E+11,21224823
3230,삼양식품,KOSPI,,79900,-300,-0.37,79800,80700,79200,18214,1452460300,6.01888E+11,7533015
3240,태광산업,KOSPI,,982000,34000,3.59,948000,982000,944000,858,836611000,1.09336E+12,1113400
3280,흥아해운,KOSPI,,2775,-30,-1.07,2810,2835,2660,617899,1695283600,6.67179E+11,240424899
3300,한일홀딩스,KOSPI,,13300,100,0.76,13200,13550,13150,11668,154887350,3.8325E+11,28815780
3310,대주산업,KOSDAQ,중견기업부,2195,80,3.78,2300,2515,2165,17284374,41151145980,77686208250,35392350
3350,한국화장품제조,KOSPI,,27400,0,0,27400,27800,27100,5715,157465450,1.24177E+11,4532000
3380,하림지주,KOSDAQ,우량기업부,9850,-300,-2.96,10100,10150,9790,576676,5721201140,9.09567E+11,92341820
3410,쌍용C&E,KOSPI,,7760,10,0.13,7750,7790,7730,379857,2941935320,3.90995E+12,503859595
3460,유화증권,KOSPI,,2785,0,0,2820,2820,2770,16494,45895130,1.57916E+11,56702415
3465,유화증권우,KOSPI,,2780,-15,-0.54,2820,2820,2765,1654,4579915,48584461500,17476425
3470,유안타증권,KOSPI,,4270,-10,-0.23,4255,4310,4245,122288,521856375,8.52277E+11,199596576
3475,유안타증권우,KOSPI,,4235,-90,-2.08,4330,4355,4235,25627,109901215,54683217820,12912212
3480,한진중공업홀딩스,KOSPI,,4015,-35,-0.86,4050,4065,4000,20391,81874040,1.18562E+11,29529812
3490,대한항공,KOSPI,,28150,-500,-1.75,28650,28650,28050,1864770,52504188100,9.79116E+12,347820825
3495,대한항공우,KOSPI,,37950,-400,-1.04,38350,38550,37900,6266,238545750,42154632300,1110794
3520,영진약품,KOSPI,,4320,-60,-1.37,4465,4465,4320,355803,1549388735,7.90097E+11,182892731
3530,한화투자증권,KOSPI,,5550,120,2.21,5470,5630,5390,3163047,17551471080,1.19074E+12,214547775
3535,한화투자증권우,KOSPI,,13850,450,3.36,13600,13950,13400,27395,377132100,66480000000,4800000
3540,대신증권,KOSPI,,19900,-200,-1,19950,20050,19800,44040,876797100,1.01039E+12,50773400
3545,대신증권우,KOSPI,,17950,-200,-1.1,18150,18250,17900,84864,1530377200,4.667E+11,26000000
3547,대신증권2우B,KOSPI,,17400,-100,-0.57,17400,17500,17350,18488,321933550,1.74E+11,10000000
3550,LG,KOSPI,,84600,-1900,-2.2,85700,86200,84500,142532,12107668400,1.33077E+13,157300993
3555,LG우,KOSPI,,63800,0,0,64100,64100,63100,3178,201871700,1.92779E+11,3021620
3560,IHQ,KOSPI,,1685,-25,-1.46,1710,1740,1655,2760884,4695590625,2.46407E+11,146235748
3570,SNT중공업,KOSPI,,9060,-30,-0.33,9050,9090,9000,8800,79599230,3.01269E+11,33252697
3580,넥스트사이언스,KOSPI,,18550,350,1.92,18050,18700,17500,703538,12760496800,7.80321E+11,42065837
3610,방림,KOSPI,,2930,-35,-1.18,2940,2995,2905,819920,2430000925,1.2398E+11,42314090
3620,쌍용차,KOSPI,,2770,0,0,0,0,0,0,0,4.15057E+11,149840002
3650,미창석유,KOSPI,,82000,400,0.49,82100,82300,81100,676,55342300,1.42653E+11,1739672
3670,포스코케미칼,KOSPI,,163500,11000,7.21,155000,164500,153500,1565833,2.51351E+11,1.26652E+13,77463220
3680,한성기업,KOSPI,,6100,-50,-0.81,6150,6160,6100,11622,71231910,37878041500,6209515
3690,코리안리,KOSPI,,9880,10,0.1,9870,9930,9830,225097,2225634690,1.18925E+12,120369116
3720,삼영화학,KOSPI,,2910,20,0.69,2890,2960,2870,130726,379740340,98940000000,34000000
3780,진양산업,KOSPI,,8050,60,0.75,7980,8290,7840,379386,3061143200,1.0465E+11,13000000
3800,에이스침대,KOSDAQ,우량기업부,42500,500,1.19,42000,42600,41600,669,28150550,4.71325E+11,11090000
3830,대한화섬,KOSPI,,131500,0,0,131500,132000,130500,323,42284000,1.74632E+11,1328000
3850,보령제약,KOSPI,,14200,400,2.9,13950,14400,13750,277237,3885127200,9.75398E+11,68690000
3920,남양유업,KOSPI,,432000,-7500,-1.71,439500,439500,426500,5483,2364919500,3.1104E+11,720000
3925,남양유업우,KOSPI,,224000,2000,0.9,220000,224000,220000,140,30862000,37332288000,166662
3960,사조대림,KOSPI,,25900,-100,-0.38,26000,26250,25800,18840,489328100,2.3736E+11,9164467
4000,롯데정밀화학,KOSPI,,80400,-1100,-1.35,81500,81600,79800,91005,7316692200,2.07432E+12,25800000
4020,현대제철,KOSPI,,40500,-500,-1.22,41050,41100,40300,385790,15641572350,5.40455E+12,133445785
4060,SG세계물산,KOSPI,,666,14,2.15,651,691,648,1895951,1279923870,1.34815E+11,202424960
4080,신흥,KOSPI,,16100,0,0,16100,16100,15950,4250,68333800,1.5295E+11,9500000
4090,한국석유,KOSPI,,11350,150,1.34,11200,11350,11150,23848,269150150,1.44078E+11,12694120
4100,태양금속,KOSPI,,1415,-20,-1.39,1445,1445,1400,187203,265518325,51930500000,36700000
4105,태양금속우,KOSPI,,2620,10,0.38,2660,2660,2620,3171,8360965,8646000000,3300000
4140,동방,KOSPI,,3955,95,2.46,4065,4370,3935,3934236,16285452755,1.58088E+11,39971766
4150,한솔홀딩스,KOSPI,,3670,-10,-0.27,3680,3680,3635,25846,94380980,1.54171E+11,42008577
4170,신세계,KOSPI,,226500,-2500,-1.09,228500,230000,225000,77584,17553172500,2.22993E+12,9845181
4250,NPC,KOSPI,,6740,-270,-3.85,7010,7110,6710,1220811,8418221420,2.47493E+11,36720000
4255,NPC우,KOSPI,,3260,-10,-0.31,3270,3290,3250,5851,19024310,17212800000,5280000
4270,남성,KOSPI,,3435,-70,-2,3460,3515,3425,362950,1252565365,1.24389E+11,36212160
4310,현대약품,KOSPI,,5280,-60,-1.12,5310,5360,5280,96751,513337820,1.6896E+11,32000000
4360,세방,KOSPI,,11850,50,0.42,11800,11950,11750,41973,496312400,2.28808E+11,19308690
4365,세방우,KOSPI,,7220,40,0.56,7250,7250,7200,45,324980,26636385000,3689250
4370,농심,KOSPI,,292000,-500,-0.17,290500,293000,289000,10903,3184353000,1.77613E+12,6082642
4380,삼익THK,KOSPI,,11400,-100,-0.87,11500,11550,11350,4957,56711250,2.394E+11,21000000
4410,서울식품,KOSPI,,304,-2,-0.65,306,307,303,2285000,697442082,1.13184E+11,372316535
4415,서울식품우,KOSPI,,4040,-20,-0.49,4010,4055,4000,4764,19089195,8986980000,2224500
4430,송원산업,KOSPI,,19000,-100,-0.52,19150,19200,18800,226613,4295782100,4.56E+11,24000000
4440,삼일씨엔에스,KOSPI,,9450,0,0,9430,9530,9400,12007,113326220,1.20317E+11,12731947
4450,삼화왕관,KOSPI,,42100,-550,-1.29,42550,42650,41900,2099,89193350,90699355900,2154379
4490,세방전지,KOSPI,,81000,-400,-0.49,80600,81800,80200,29110,2355284700,1.134E+12,14000000
4540,깨끗한나라,KOSPI,,4370,-40,-0.91,4445,4445,4345,100091,438457625,1.62742E+11,37240693
4545,깨끗한나라우,KOSPI,,21750,-150,-0.68,21750,21750,21300,297,6373900,7963980000,366160
4560,현대비앤지스틸,KOSPI,,15850,-150,-0.94,15900,16150,15700,63059,1001837000,2.38999E+11,15078811
4565,현대비앤지스틸우,KOSPI,,75400,-100,-0.13,75500,75500,73900,198,14810100,8282840800,109852
