종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
300,대유플러스,KOSPI,,1525,130,9.32,1425,1670,1400,51905605,80734143690,1.84523E+11,120998774
320,노루홀딩스,KOSPI,,12350,-100,-0.8,12550,12600,12250,14337,177177900,1.64146E+11,13291151
325,노루홀딩스우,KOSPI,,49000,-500,-1.01,50400,50400,48600,7666,377404800,9077250000,185250
370,한화손해보험,KOSPI,,4530,0,0,4515,4580,4490,184707,833767275,5.28827E+11,116738915
390,삼화페인트,KOSPI,,9990,-10,-0.1,10050,10200,9960,39805,398460660,2.71763E+11,27203469
400,롯데손해보험,KOSPI,,1865,35,1.91,1830,1890,1820,284521,528104845,5.78777E+11,310336320
430,대원강업,KOSPI,,4120,-90,-2.14,4210,4230,4120,300626,1249762740,2.5544E+11,62000000
440,중앙에너비스,KOSDAQ,중견기업부,18050,-650,-3.48,18350,18450,17950,45811,831486000,1.124E+11,6227130
480,조선내화,KOSPI,,88100,-100,-0.11,88900,89000,87900,1348,118918800,3.524E+11,4000000
490,대동,KOSPI,,10450,350,3.47,10150,10850,10000,951984,10025148650,2.4796E+11,23728210
500,가온전선,KOSPI,,28100,-200,-0.71,28300,28300,27900,12184,342521250,1.16906E+11,4160347
520,삼일제약,KOSPI,,8120,0,0,8200,8220,8050,49286,399373690,1.09923E+11,13537283
540,흥국화재,KOSPI,,3835,-55,-1.41,3860,3885,3815,45229,173482910,2.46371E+11,64242645
545,흥국화재우,KOSPI,,8760,70,0.81,8760,8790,8620,565,4905350,6727680000,768000
547,흥국화재2우B,KOSPI,,28200,0,0,28000,28200,27400,553,15227250,4331520000,153600
590,CS홀딩스,KOSPI,,64900,-100,-0.15,64900,65100,64400,1296,83923600,74925881800,1154482
640,동아쏘시오홀딩스,KOSPI,,107500,0,0,108000,108000,106000,9217,984258500,6.82357E+11,6347506
650,천일고속,KOSPI,,67900,-500,-0.73,68400,68400,67700,602,40922700,97044038000,1429220
660,SK하이닉스,KOSPI,,105500,-2000,-1.86,108500,109000,104500,3116506,3.32051E+11,7.68042E+13,728002365
670,영풍,KOSPI,,685000,-13000,-1.86,701000,706000,683000,1287,888224000,1.2618E+12,1842040
680,LS네트웍스,KOSPI,,3370,-190,-5.34,3540,3605,3370,654397,2270059485,2.65566E+11,78803016
700,유수홀딩스,KOSPI,,6000,-10,-0.17,6040,6040,5940,22042,131600930,1.56251E+11,26041812
720,현대건설,KOSPI,,51400,-400,-0.77,52000,52400,51300,317834,16465320700,5.72369E+12,111355765
725,현대건설우,KOSPI,,108500,-46500,-30,108500,108500,108500,34932,3790122000,10725876000,98856
760,이화산업,KOSPI,,16800,50,0.3,16800,16900,16550,921,15399800,47040000000,2800000
810,삼성화재,KOSPI,,233500,-1500,-0.64,235500,239000,230500,63597,14840609000,1.1062E+13,47374837
815,삼성화재우,KOSPI,,177000,-1500,-0.84,178500,178500,173000,18659,3285017500,5.64984E+11,3192000
850,화천기공,KOSPI,,36400,-200,-0.55,36750,36750,36150,1504,54716500,80080000000,2200000
860,강남제비스코,KOSPI,,24600,-350,-1.4,25100,25100,24550,6264,154795250,1.599E+11,6500000
880,한화,KOSPI,,32250,-550,-1.68,32900,32950,32000,321501,10428183550,2.41742E+12,74958735
885,한화우,KOSPI,,38500,100,0.26,39050,39050,38400,911,35348000,18452819000,479294
890,보해양조,KOSPI,,976,-15,-1.51,992,995,971,1245243,1220114842,1.34702E+11,138014479
910,유니온,KOSPI,,9080,2090,29.9,7240,9080,7170,24457658,2.06136E+11,1.41754E+11,15611619
950,전방,KOSPI,,41300,-700,-1.67,42000,42000,40900,1914,78691000,69384000000,1680000
970,한국주철관,KOSPI,,9880,-50,-0.5,9930,9930,9820,38623,380615520,2.25269E+11,22800500
990,DB하이텍,KOSPI,,58400,-200,-0.34,59300,59500,58000,440267,25811937600,2.59288E+12,44398588
995,DB하이텍1우,KOSPI,,100500,-2000,-1.95,105000,105000,100500,530,54210000,11287758000,112316
1000,신라섬유,KOSDAQ,중견기업부,2465,0,0,2465,2520,2465,112480,280273255,59844136100,24277540
1020,페이퍼코리아,KOSPI,,1740,5,0.29,1755,1815,1715,125324,221630685,70962171180,40782857
1040,CJ,KOSPI,,95300,-2200,-2.26,97900,98500,95300,95220,9161852500,2.78057E+12,29176998
1045,CJ우,KOSPI,,60800,-500,-0.82,61400,61400,60300,655,39750300,1.37422E+11,2260223
1060,JW중외제약,KOSPI,,23700,-100,-0.42,23900,23950,23450,23222,547940350,5.10496E+11,21539926
1065,JW중외제약우,KOSPI,,32950,-50,-0.15,32700,33000,32550,141,4620750,5848163700,177486
1067,JW중외제약2우B,KOSPI,,56500,-200,-0.35,57500,57500,55700,21,1189200,5256082000,93028
1070,대한방직,KOSPI,,46000,-50,-0.11,46050,46400,46000,3248,149763950,2.438E+11,5300000
1080,만호제강,KOSPI,,21000,-800,-3.67,22000,22000,21000,4140,88114900,87150000000,4150000
1120,LX인터내셔널,KOSPI,,26750,-150,-0.56,27200,27600,26600,298706,8052552700,1.03683E+12,38760000
1130,대한제분,KOSPI,,165000,-2000,-1.2,167500,168500,164000,2130,353550000,2.7885E+11,1690000
1140,국보,KOSPI,,2045,-20,-0.97,1980,2055,1980,2679936,5394080090,1.24879E+11,61065541
1200,유진투자증권,KOSPI,,3795,-55,-1.43,3850,3865,3775,117071,445546675,3.67608E+11,96866418
1210,금호전기,KOSPI,,3510,-200,-5.39,3700,3700,3450,309597,1091864770,67344379830,19186433
1230,동국제강,KOSPI,,17050,-250,-1.45,17500,17500,17000,313717,5375289300,1.62713E+12,95432737
1250,GS글로벌,KOSPI,,2600,80,3.17,2530,2630,2505,980639,2509273210,2.14588E+11,82533764
1260,남광토건,KOSPI,,14600,-300,-2.01,14900,14950,14600,26020,384285500,1.43502E+11,9828901
1270,부국증권,KOSPI,,24950,-200,-0.8,25250,25700,24900,9922,251839400,2.58729E+11,10369886
1275,부국증권우,KOSPI,,23100,0,0,23150,23200,23100,787,18211100,69300000000,3000000
1290,상상인증권,KOSPI,,1225,-25,-2,1255,1255,1225,181878,224595380,1.1891E+11,97069134
1340,백광산업,KOSPI,,5570,-120,-2.11,5730,5730,5530,510806,2859524800,2.50196E+11,44918407
1360,삼성제약,KOSPI,,5210,-720,-12.14,5690,5750,5040,3545558,18684972680,3.49914E+11,67162079
1380,SG글로벌,KOSPI,,2150,-85,-3.8,2225,2235,2120,167710,363166070,96672907450,44964143
1390,KG케미칼,KOSPI,,42700,1700,4.15,44350,45200,41950,4945430,2.163E+11,5.92082E+11,13866096
1420,태원물산,KOSPI,,5360,-80,-1.47,5450,5540,5320,24049,129556960,40736000000,7600000
1430,세아베스틸,KOSPI,,21550,-750,-3.36,22350,22450,21500,102891,2246606150,7.72829E+11,35862119
1440,대한전선,KOSPI,,2280,-80,-3.39,2360,2370,2270,6387725,14716194945,1.95276E+12,856473009
1450,현대해상,KOSPI,,26150,-150,-0.57,26350,26450,25900,367552,9618893450,2.33781E+12,89400000
1460,BYC,KOSPI,,436000,1000,0.23,435000,436000,431000,152,65827000,2.72332E+11,624615
1465,BYC우,KOSPI,,178000,500,0.28,178500,178500,176500,54,9609000,38338530000,215385
1470,삼부토건,KOSPI,,2060,-30,-1.44,2105,2115,2060,1242830,2586271260,2.83366E+11,137556269
1500,현대차증권,KOSPI,,12700,-150,-1.17,12850,12900,12650,52253,666986050,4.0275E+11,31712562
1510,SK증권,KOSPI,,982,-9,-0.91,991,993,974,2963158,2907912004,4.64084E+11,472590171
1515,SK증권우,KOSPI,,4140,-65,-1.55,4175,4180,4140,7834,32493640,16197807960,3912514
1520,동양,KOSPI,,1680,35,2.13,1670,1710,1645,1337443,2245652760,4.00989E+11,238684063
1525,동양우,KOSPI,,7680,-30,-0.39,8140,8140,7600,3077,23459520,4744174080,617731
1527,동양2우B,KOSPI,,14850,-300,-1.98,15150,15150,14800,1080,16035800,4582249650,308569
1529,동양3우B,KOSPI,,36700,250,0.69,36750,36950,36050,1101,40081200,3292797400,89722
1530,DI동일,KOSPI,,289500,1500,0.52,292500,293500,287000,7093,2056226000,7.26835E+11,2510655
1540,안국약품,KOSDAQ,우량기업부,10150,-200,-1.93,10400,10400,10100,20857,212190400,1.32381E+11,13042420
1550,조비,KOSPI,,26250,1300,5.21,25250,26400,24550,198413,5111162000,1.36296E+11,5192239
1560,제일연마,KOSPI,,8850,90,1.03,8790,8860,8720,11656,102358830,88500000000,10000000
1570,금양,KOSPI,,5210,-170,-3.16,5380,5420,5150,672330,3553628080,2.54279E+11,48806004
1620,케이비아이동국실업,KOSPI,,951,-59,-5.84,1010,1020,946,1692333,1639366556,82944296127,87217977
1630,종근당홀딩스,KOSPI,,83200,-500,-0.6,84600,84600,83000,4248,354370000,4.1682E+11,5009861
1680,대상,KOSPI,,23950,-300,-1.24,24250,24300,23950,65037,1566118700,8.2982E+11,34648025
1685,대상우,KOSPI,,18200,0,0,18300,18300,18050,1217,22049050,24938058600,1370223
1720,신영증권,KOSPI,,62500,-300,-0.48,62900,62900,62000,7685,477819100,5.8664E+11,9386237
1725,신영증권우,KOSPI,,62700,-600,-0.95,63500,63500,62500,201,12627500,4.42271E+11,7053763
1740,SK네트웍스,KOSPI,,5240,30,0.58,5280,5320,5210,730070,3837674310,1.3005E+12,248187647
1745,SK네트웍스우,KOSPI,,86900,-400,-0.46,88000,88000,85000,285,24564500,9876011200,113648
1750,한양증권,KOSPI,,17700,-50,-0.28,17700,17950,17450,26694,471455650,2.25295E+11,12728534
1755,한양증권우,KOSPI,,20850,-50,-0.24,20900,20900,20700,485,10116600,10946250000,525000
1770,SHD,KOSPI,,29650,750,2.6,28900,29850,28900,4608,135006900,36021132700,1214878
1780,알루코,KOSPI,,3950,-40,-1,4000,4020,3935,436836,1733511895,3.54675E+11,89791232
1790,대한제당,KOSPI,,3295,0,0,3295,3340,3255,266418,879051890,2.9555E+11,89696580
1795,대한제당우,KOSPI,,3450,-5,-0.14,3455,3510,3410,24643,84946920,22365522000,6482760
1800,오리온홀딩스,KOSPI,,16000,-250,-1.54,16200,16550,15950,65298,1051240900,1.00233E+12,62645422
1810,무림SP,KOSDAQ,우량기업부,3230,-60,-1.82,3305,3315,3215,74536,243413055,71504125000,22137500
1820,삼화콘덴서,KOSPI,,55200,-1200,-2.13,56500,57000,55000,45313,2516843800,5.73804E+11,10395000
1840,이화공영,KOSDAQ,중견기업부,6450,-100,-1.53,6580,6630,6380,100063,647369760,1.27747E+11,19805760
1880,DL건설,KOSPI,,29800,300,1.02,29550,30100,29500,35052,1046582500,6.57188E+11,22053284
1940,KISCO홀딩스,KOSPI,,18100,-250,-1.36,18500,18500,17850,23438,423953850,3.34422E+11,18476380
2020,코오롱,KOSPI,,33950,300,0.89,33750,34500,33350,49550,1686701850,4.28667E+11,12626426
2025,코오롱우,KOSPI,,20450,100,0.49,20400,20750,20200,2545,52162850,22012175500,1076390
2030,아세아,KOSPI,,125500,0,0,126000,126000,123500,4636,577562500,2.74974E+11,2191024
2070,비비안,KOSPI,,3000,-65,-2.12,3080,3080,3000,161299,488153160,89381970000,29793990
2100,경농,KOSPI,,13300,150,1.14,13200,13450,13050,101305,1345669650,2.5965E+11,19522575
2140,고려산업,KOSPI,,3355,-60,-1.76,3435,3435,3345,77059,259912100,83671770875,24939425
2150,도화엔지니어링,KOSPI,,7840,-60,-0.76,7870,7910,7820,27091,212756490,2.64365E+11,33720000
2170,삼양통상,KOSPI,,63300,-500,-0.78,64200,64200,63300,3421,217279400,1.899E+11,3000000
2200,한국수출포장,KOSPI,,25850,-50,-0.19,26000,26150,25550,15838,408156300,1.034E+11,4000000
2210,동성제약,KOSPI,,8890,-60,-0.67,8930,8990,8820,49534,438898080,2.32038E+11,26100970
2220,한일철강,KOSPI,,3220,20,0.63,3200,3240,3180,47256,151684320,85965821200,26697460
2230,피에스텍,KOSDAQ,중견기업부,4845,30,0.62,4815,4950,4795,18907,92121720,95297482335,19669243
2240,고려제강,KOSPI,,26850,-250,-0.92,26900,27050,26450,13106,350178650,6.1755E+11,23000000
2270,롯데푸드,KOSPI,,387000,4000,1.04,383500,388000,380500,1204,462153500,4.67904E+11,1209055
2290,삼일기업공사,KOSDAQ,중견기업부,4410,-145,-3.18,4595,4610,4400,217326,972572090,54684000000,12400000
2310,아세아제지,KOSPI,,46700,100,0.21,46600,47350,46450,46131,2163024050,4.18269E+11,8956502
2320,한진,KOSPI,,34000,-400,-1.16,34400,34450,33800,29150,991791350,5.08219E+11,14947628
2350,넥센타이어,KOSPI,,7550,-100,-1.31,7650,7680,7540,68893,523051370,7.37392E+11,97667877
2355,넥센타이어1우B,KOSPI,,3345,-10,-0.3,3355,3355,3315,1686,5591660,21742500000,6500000
2360,SH에너지화학,KOSPI,,1095,0,0,1095,1105,1085,2230610,2438566050,1.21691E+11,111133730
2380,KCC,KOSPI,,320500,-7500,-2.29,329500,332000,317500,61915,19870649500,2.84811E+12,8886471
2390,한독,KOSPI,,23850,0,0,24000,24000,23700,11969,285350900,3.2826E+11,13763533
2410,범양건영,KOSPI,,8000,-170,-2.08,8460,8490,7990,1382604,11395707850,1.98656E+11,24831982
2420,세기상사,KOSPI,,6160,0,0,0,0,0,0,0,25107667200,4075920
2450,삼익악기,KOSPI,,1800,-20,-1.1,1820,1820,1790,188323,339431895,1.62956E+11,90530915
2460,화성산업,KOSPI,,13150,-50,-0.38,13150,13300,12900,57097,745921900,1.63728E+11,12450800
2600,조흥,KOSPI,,208000,-2500,-1.19,211500,211500,206000,950,197771000,1.248E+11,600000
2620,제일파마홀딩스,KOSPI,,17200,-250,-1.43,18000,18000,17150,8898,155343550,2.74742E+11,15973355
2630,오리엔트바이오,KOSPI,,1335,-10,-0.74,1350,1355,1310,457177,605871640,1.58308E+11,118583005
2680,한탑,KOSDAQ,투자주의환기종목(소속부없음),1350,-10,-0.74,1360,1370,1330,66810,89846830,38164483800,28269988
2690,동일제강,KOSPI,,3395,55,1.65,3370,3435,3345,78348,264712315,50925000000,15000000
2700,신일전자,KOSPI,,1930,-20,-1.03,1950,1955,1925,826993,1602712385,1.37122E+11,71047521
2710,TCC스틸,KOSPI,,8370,20,0.24,8270,8500,8270,172891,1449487860,1.96695E+11,23500000
2720,국제약품,KOSPI,,6110,-120,-1.93,6240,6250,6060,68564,420973500,1.17777E+11,19276090
2760,보락,KOSPI,,2155,15,0.7,2150,2170,2125,258343,554213985,1.29085E+11,59900000
2780,진흥기업,KOSPI,,2110,-25,-1.17,2145,2150,2095,709656,1497963675,3.06945E+11,145471745
2785,진흥기업우B,KOSPI,,5730,-60,-1.04,5740,5780,5730,3260,18718100,4911859140,857218
2787,진흥기업2우B,KOSPI,,14600,-300,-2.01,14750,14900,14550,2934,42884400,4304196800,294808
2790,아모레G,KOSPI,,50000,-1000,-1.96,50600,51000,49550,119235,5957800850,4.12291E+12,82458180
2795,아모레G우,KOSPI,,18400,-150,-0.81,18650,18700,18300,11838,218112500,1.18565E+11,6443770
2800,신신제약,KOSDAQ,중견기업부,7270,-40,-0.55,7270,7340,7210,25748,186869070,1.1029E+11,15170500
2810,삼영무역,KOSPI,,15700,0,0,15750,15750,15500,9166,143144250,2.89931E+11,18466948
2820,SUN&L,KOSPI,,5660,0,0,5680,5730,5580,9008,50625560,71361217740,12607989
2840,미원상사,KOSPI,,209500,0,0,210000,212000,207000,1266,264377000,1.04122E+12,4970000
2870,신풍제지,KOSPI,,2555,-25,-0.97,2580,2620,2545,261628,675556965,89319478500,34958700
2880,대유에이텍,KOSPI,,1750,40,2.34,1720,1800,1695,8314812,14639540045,1.95758E+11,111861577
2900,TYM,KOSPI,,1885,-180,-8.72,2070,2090,1865,6920129,13410087000,2.82457E+11,149844591
2920,유성기업,KOSPI,,3385,5,0.15,3395,3430,3370,62855,213760820,87832287500,25947500
2960,한국쉘석유,KOSPI,,280000,1500,0.54,278500,281000,278000,1540,430244000,3.64E+11,1300000
2990,금호건설,KOSPI,,11800,-150,-1.26,12000,12050,11650,118843,1401985550,4.3228E+11,36633924
2995,금호건설우,KOSPI,,31500,-50,-0.16,31650,31700,31500,521,16472950,9206379000,292266
3000,부광약품,KOSPI,,13700,-100,-0.72,14000,14000,13650,445282,6135817750,9.73564E+11,71063049
3010,혜인,KOSPI,,6420,230,3.72,6180,6500,6150,646551,4138012080,81615835740,12712747
3030,세아제강지주,KOSPI,,119500,0,0,120000,121500,117500,14757,1757629000,4.94928E+11,4141657
3060,에이프로젠제약,KOSPI,,1015,-15,-1.46,1020,1030,1005,1022262,1036767725,4.04554E+11,398575767
3070,코오롱글로벌,KOSPI,,24700,-550,-2.18,25300,25300,24650,54395,1353005400,6.22698E+11,25210438
3075,코오롱글로벌우,KOSPI,,33000,100,0.3,33400,33400,32750,875,28933300,10322499000,312803
3080,성보화학,KOSPI,,4360,-35,-0.8,4395,4455,4340,46183,203495240,87287200000,20020000
3090,대웅,KOSPI,,33400,350,1.06,32900,33600,32350,122690,4059170500,1.94194E+12,58141980
3100,선광,KOSDAQ,우량기업부,55600,-200,-0.36,55500,56300,55500,9962,555400500,3.6696E+11,6600000
3120,일성신약,KOSPI,,76500,-700,-0.91,77300,77400,76400,1009,77537900,2.0349E+11,2660000
3160,디아이,KOSPI,,8450,-40,-0.47,8510,8570,8380,224424,1900403860,2.66148E+11,31496785
3200,일신방직,KOSPI,,116500,-3000,-2.51,119500,120500,116000,4626,543237500,2.796E+11,2400000
3220,대원제약,KOSPI,,16900,600,3.68,17050,18850,16400,2221211,38804225750,3.587E+11,21224823
3230,삼양식품,KOSPI,,81500,-1700,-2.04,82800,82800,81500,19765,1616284900,6.13941E+11,7533015
3240,태광산업,KOSPI,,1010000,-9000,-0.88,1032000,1032000,1000000,494,497110000,1.12453E+12,1113400
3280,흥아해운,KOSPI,,3470,-225,-6.09,3680,3680,3465,1866582,6585128615,8.34274E+11,240424899
3300,한일홀딩스,KOSPI,,13800,50,0.36,13800,13950,13700,19270,266622000,3.97658E+11,28815780
3310,대주산업,KOSDAQ,중견기업부,2125,-55,-2.52,2185,2195,2115,223212,476850385,75208743750,35392350
3350,한국화장품제조,KOSPI,,30850,-1450,-4.49,32300,32300,30750,40065,1249854850,1.39812E+11,4532000
3380,하림지주,KOSDAQ,우량기업부,9140,-250,-2.66,9390,9390,9070,240986,2207797050,8.44004E+11,92341820
3410,쌍용C&E,KOSPI,,7970,-60,-0.75,8030,8080,7950,658010,5260931590,4.01576E+12,503859595
3460,유화증권,KOSPI,,2780,-10,-0.36,2800,2800,2770,25306,70406620,1.57633E+11,56702415
3465,유화증권우,KOSPI,,2790,-5,-0.18,2790,2790,2780,134,373630,48759225750,17476425
3470,유안타증권,KOSPI,,4445,-60,-1.33,4525,4535,4400,312170,1389628470,8.87207E+11,199596576
3475,유안타증권우,KOSPI,,4475,-50,-1.1,4530,4530,4420,23349,104125040,57782148700,12912212
3480,한진중공업홀딩스,KOSPI,,4390,-120,-2.66,4515,4530,4355,55234,244309305,1.29636E+11,29529812
3490,대한항공,KOSPI,,30200,-600,-1.95,30800,30850,30150,1814249,54986366600,1.05042E+13,347820825
3495,대한항공우,KOSPI,,39800,-500,-1.24,40300,40300,39700,3552,141515750,44209601200,1110794
3520,영진약품,KOSPI,,4825,-85,-1.73,4910,4935,4805,415835,2019920135,8.82457E+11,182892731
3530,한화투자증권,KOSPI,,5950,-40,-0.67,6070,6120,5810,8865489,52867876150,1.27656E+12,214547775
3535,한화투자증권우,KOSPI,,14700,-500,-3.29,15550,15550,14700,37027,553222150,70560000000,4800000
3540,대신증권,KOSPI,,20300,-450,-2.17,20800,20850,20250,105749,2168102100,1.0307E+12,50773400
3545,대신증권우,KOSPI,,18700,-350,-1.84,18950,19000,18600,121899,2287271850,4.862E+11,26000000
3547,대신증권2우B,KOSPI,,18350,-350,-1.87,18600,18650,18250,33080,608857300,1.835E+11,10000000
3550,LG,KOSPI,,92400,-700,-0.75,92400,93300,92000,206053,19054508700,1.45346E+13,157300993
3555,LG우,KOSPI,,67000,-400,-0.59,67800,67800,66600,6511,435183800,2.02449E+11,3021620
3560,IHQ,KOSPI,,1770,-80,-4.32,1850,1855,1770,3674288,6604404830,2.58837E+11,146235748
3570,SNT중공업,KOSPI,,9200,90,0.99,9110,9210,9070,15175,138494550,3.05925E+11,33252697
3580,넥스트사이언스,KOSPI,,18450,-750,-3.91,19000,19100,18200,722090,13376169550,7.73347E+11,41915837
3610,방림,KOSPI,,2845,85,3.08,2765,2885,2765,763204,2156380855,1.20384E+11,42314090
3620,쌍용차,KOSPI,,2770,0,0,0,0,0,0,0,4.15057E+11,149840002
3650,미창석유,KOSPI,,79500,-800,-1,79800,80100,78600,1206,95695600,1.38304E+11,1739672
3670,포스코케미칼,KOSPI,,145000,500,0.35,145000,149000,145000,252818,37076208000,1.12322E+13,77463220
3680,한성기업,KOSPI,,6510,0,0,6600,6690,6500,14318,93352410,40423942650,6209515
3690,코리안리,KOSPI,,9660,-130,-1.33,9810,9820,9610,225955,2184718480,1.16277E+12,120369116
3720,삼영화학,KOSPI,,3175,20,0.63,3155,3235,3155,317089,1010088275,1.0795E+11,34000000
3780,진양산업,KOSPI,,6980,-80,-1.13,7030,7160,6890,134556,936085690,90740000000,13000000
3800,에이스침대,KOSDAQ,우량기업부,47400,0,0,47400,47600,47150,1468,69584350,5.25666E+11,11090000
3830,대한화섬,KOSPI,,138500,-1000,-0.72,139500,139500,137000,473,65214000,1.83928E+11,1328000
3850,보령제약,KOSPI,,14500,-100,-0.68,14700,14850,14400,139550,2029683700,9.96005E+11,68690000
3920,남양유업,KOSPI,,455000,-500,-0.11,454500,465500,454500,3332,1528669500,3.276E+11,720000
3925,남양유업우,KOSPI,,224000,2000,0.9,222500,226000,222500,453,101565000,37332288000,166662
3960,사조대림,KOSPI,,28000,-1000,-3.45,28750,29050,28000,29859,847925000,2.56605E+11,9164467
4000,롯데정밀화학,KOSPI,,91400,4400,5.06,89300,93100,88900,1095648,99719762500,2.35812E+12,25800000
4020,현대제철,KOSPI,,43650,-450,-1.02,44550,44950,43650,437603,19332209500,5.82491E+12,133445785
4060,SG세계물산,KOSPI,,699,-4,-0.57,710,736,690,1507559,1075880282,1.41495E+11,202424960
4080,신흥,KOSPI,,16050,50,0.31,15900,16100,15850,2658,42553400,1.52475E+11,9500000
4090,한국석유,KOSPI,,12750,-50,-0.39,12800,12850,12600,48503,614864700,1.6185E+11,12694120
4100,태양금속,KOSPI,,1665,-55,-3.2,1720,1725,1650,439077,733228810,61105500000,36700000
4105,태양금속우,KOSPI,,3000,-40,-1.32,3065,3065,2970,16262,48830125,9900000000,3300000
4140,동방,KOSPI,,4540,475,11.69,4150,4780,4095,15954519,72837768520,1.81472E+11,39971766
4150,한솔홀딩스,KOSPI,,3705,-45,-1.2,3765,3765,3690,127456,473827385,1.55642E+11,42008577
4170,신세계,KOSPI,,238000,500,0.21,238500,240000,236500,57152,13601992500,2.34315E+12,9845181
4250,NPC,KOSPI,,6080,-130,-2.09,6240,6280,6060,174217,1067018820,2.23258E+11,36720000
4255,NPC우,KOSPI,,3180,5,0.16,3185,3185,3165,2175,6909085,16790400000,5280000
4270,남성,KOSPI,,3345,-85,-2.48,3455,3455,3320,262937,884382850,1.2113E+11,36212160
4310,현대약품,KOSPI,,5940,-30,-0.5,5970,6030,5890,56810,337001850,1.9008E+11,32000000
4360,세방,KOSPI,,12450,-100,-0.8,12550,12600,12350,31442,391986550,2.40393E+11,19308690
4365,세방우,KOSPI,,7100,-40,-0.56,7170,7170,7090,7438,53067510,26193675000,3689250
4370,농심,KOSPI,,282000,-2000,-0.7,284000,284500,281000,13033,3678100000,1.71531E+12,6082642
4380,삼익THK,KOSPI,,11700,-250,-2.09,12050,12050,11500,28926,338625750,2.457E+11,21000000
4410,서울식품,KOSPI,,328,-5,-1.5,332,335,328,2482271,820626929,1.21332E+11,369913939
4415,서울식품우,KOSPI,,4410,-90,-2,4405,4455,4405,1390,6148370,9810045000,2224500
4430,송원산업,KOSPI,,17450,-150,-0.85,17800,17850,17400,123239,2163536600,4.188E+11,24000000
4440,삼일씨엔에스,KOSPI,,10550,0,0,10750,11000,10500,32120,344597800,1.34322E+11,12731947
4450,삼화왕관,KOSPI,,43500,200,0.46,43350,43700,43050,685,29664000,93715486500,2154379
4490,세방전지,KOSPI,,80100,-1100,-1.35,81500,82300,80000,43674,3517897200,1.1214E+12,14000000
4540,깨끗한나라,KOSPI,,4870,175,3.73,4710,4870,4690,355680,1707602440,1.81362E+11,37240693
4545,깨끗한나라우,KOSPI,,23900,100,0.42,24250,24250,23700,1783,42658500,8751224000,366160
4560,현대비앤지스틸,KOSPI,,16600,-300,-1.78,17100,17150,16450,69387,1157433200,2.50308E+11,15078811
4565,현대비앤지스틸우,KOSPI,,77000,-600,-0.77,78400,78400,77000,86,6629900,8458604000,109852
