종목코드,종목명,종가,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률,,2020
6740,영풍제지 ,3775,15,0.4,516,7.32,5383,0.7,40,1.06,,
6800,미래에셋대우 ,9580,520,5.74,956,10.02,11236,0.85,260,2.71,,
6805,미래에셋대우우 ,5290,140,2.72,,,,,286,5.41,,
6840,AK홀딩스 ,20000,1000,5.26,2168,9.23,62448,0.32,750,3.75,,
6880,신송홀딩스 ,3725,75,2.05,,,7609,0.49,80,2.15,,
6890,태경케미컬 ,11000,800,7.84,858,12.82,10215,1.08,150,1.36,,
6910,보성파워텍 ,2085,20,0.97,18,115.83,1743,1.2,0,0,,
6920,모헨즈 ,5030,230,4.79,50,100.6,2067,2.43,0,0,,
6980,우성사료 ,3140,30,0.96,464,6.77,5612,0.56,15,0.48,,
7070,GS리테일 ,35000,850,2.49,1729,20.24,28232,1.24,750,2.14,,
7110,일신석재 ,2005,15,0.75,12,167.08,671,2.99,0,0,,
7120,미래아이앤지 ,344,1,0.29,109,3.16,537,0.64,0,0,,
7160,사조산업 ,30800,500,1.65,,,79920,0.39,150,0.49,,
7210,벽산 ,2050,100,5.13,,,3390,0.6,0,0,,
7280,한국특수형강 ,1875,10,0.54,,,2085,0.9,0,0,,
7310,오뚜기 ,568000,23000,4.22,29693,19.13,354385,1.6,7500,1.32,,
7330,푸른저축은행 ,8590,70,0.82,2008,4.28,17594,0.49,550,6.4,,
7340,디티알오토모티브 ,23050,500,2.22,7539,3.06,60240,0.38,1500,6.51,,
7370,진양제약 ,7130,-330,-4.42,147,48.5,3639,1.96,100,1.4,,
7390,네이처셀 ,9280,0,0,16,580,1338,6.94,0,0,,
7460,에이프로젠 KIC ,1775,-30,-1.66,86,20.64,1973,0.9,0,0,,
7530,영신금속 ,2445,-5,-0.2,450,5.43,3267,0.75,0,0,,
7540,샘표 ,47450,200,0.42,5441,8.72,56153,0.85,200,0.42,,
7570,일양약품 ,70800,-200,-0.28,548,129.2,10081,7.02,120,0.17,,
7575,일양약품우 ,77500,-2300,-2.88,,,,,145,0.19,,
7590,동방아그로 ,6360,100,1.6,555,11.46,10032,0.63,250,3.93,,
7610,선도전기 ,2660,20,0.76,,,4797,0.55,25,0.94,,
7630,폴루스바이오팜 ,1225,0,0,,,1509,0.81,0,0,,
7660,이수페타시스 ,4050,-130,-3.11,,,1842,2.2,60,1.48,,
7680,대원 ,9110,20,0.22,845,10.78,25261,0.36,250,2.74,,
7690,국도화학 ,45550,450,1,6219,7.32,88911,0.51,1500,3.29,,
7700,F&F ,96900,3700,3.97,7158,13.54,31366,3.09,1000,1.03,,
7720,대명소노시즌 ,1110,20,1.83,633,1.75,1643,0.68,0,0,,
7770,한일화학 ,9070,60,0.67,475,19.09,26611,0.34,150,1.65,,
7810,코리아써키트 ,13350,50,0.38,25,534,12169,1.1,0,0,,
7815,코리아써우 ,5120,100,1.99,,,,,0,0,,
7820,에스엠코어 ,6760,70,1.05,229,29.52,3919,1.72,70,1.04,,
7860,서연 ,13900,2200,18.8,,,17990,0.77,50,0.36,,
7980,태평양물산 ,1695,30,1.8,241,7.03,3458,0.49,30,1.77,,
8040,사조동아원 ,868,3,0.35,7,124,1394,0.62,0,0,,
8060,대덕 ,6450,10,0.16,976,6.61,12786,0.5,300,4.65,,
8110,대동전자 ,4400,-35,-0.79,512,8.59,13257,0.33,500,11.36,,
8250,이건산업 ,9150,-410,-4.29,73,125.34,16294,0.56,200,2.19,,
8260,NI스틸 ,2385,55,2.36,224,10.65,3877,0.62,50,2.1,,
8290,원풍물산 ,2935,15,0.51,,,1119,2.62,0,0,,
8350,남선알미늄 ,4380,40,0.92,131,33.44,1621,2.7,0,0,,
8355,남선알미우 ,50600,0,0,,,,,0,0,,
8370,원풍 ,4205,-5,-0.12,173,24.31,6125,0.69,150,3.57,,
8420,문배철강 ,2690,50,1.89,121,22.23,5430,0.5,50,1.86,,
8470,부스타 ,5430,-50,-0.91,416,13.05,8763,0.62,90,1.66,,
8490,서흥 ,52200,900,1.75,2853,18.3,25552,2.04,400,0.77,,
8500,일정실업 ,17100,1100,6.88,,,24611,0.69,0,0,,
8560,메리츠증권 ,3655,85,2.38,924,3.96,5695,0.64,200,5.47,,
8600,윌비스 ,1275,5,0.39,,,1697,0.75,0,0,,
8700,아남전자 ,2345,-45,-1.88,12,195.42,748,3.14,0,0,,
8730,율촌화학 ,15650,0,0,734,21.32,13790,1.13,500,3.19,,
8770,호텔신라 ,80800,700,0.87,4483,18.02,22979,3.52,350,0.43,,
8775,호텔신라우 ,79700,200,0.25,,,,,400,0.5,,
8800,행남사 ,1770,0,0,,,671,2.64,0,0,,
8830,대동기어 ,3160,-35,-1.1,,,6383,0.5,25,0.79,,
8870,금비 ,56500,100,0.18,8088,6.99,103528,0.55,1700,3.01,,
8930,한미사이언스 ,54500,-1800,-3.2,476,114.5,9794,5.56,200,0.37,,
8970,동양철관 ,1045,-5,-0.48,15,69.67,671,1.56,0,0,,
9070,KCTC ,2815,-75,-2.6,239,11.78,6409,0.44,45,1.6,,
9140,경인전자 ,23800,-1100,-4.42,182,130.77,34673,0.69,250,1.05,,
9150,삼성전기 ,141000,1500,1.08,6806,20.72,68106,2.07,1100,0.78,,
9155,삼성전기우 ,62500,300,0.48,,,,,1150,1.84,,
9160,SIMPAC ,2385,30,1.27,157,15.19,6743,0.35,60,2.52,,
9180,한솔로지스틱스 ,2175,65,3.08,215,10.12,1713,1.27,40,1.84,,
9190,대양금속 ,3500,20,0.57,230,15.22,1907,1.84,0,0,,
9200,무림페이퍼 ,2375,-5,-0.21,,,10529,0.23,50,2.11,,
9240,한샘 ,94600,800,0.85,2423,39.04,25215,3.75,1200,1.27,,
9270,신원 ,1400,-5,-0.36,19,73.68,2373,0.59,0,0,,
9275,신원우 ,44450,-200,-0.45,,,,,0,0,,
9290,광동제약 ,9550,-150,-1.55,582,16.41,8069,1.18,80,0.84,,
9300,삼아제약 ,17050,-150,-0.87,1671,10.2,26397,0.65,300,1.76,,
9310,참엔지니어링 ,1570,35,2.28,,,1002,1.57,0,0,,
9320,대우부품 ,2965,-35,-1.17,,,775,3.83,0,0,,
9410,태영건설 ,10000,0,0,1326,7.54,14630,0.68,150,1.5,,
9415,태영건설우 ,14300,-450,-3.05,,,,,155,1.08,,
9420,한올바이오파마 ,34250,250,0.74,375,91.33,2688,12.74,0,0,,
9440,KC그린홀딩스 ,5470,230,4.39,369,14.82,7996,0.68,60,1.1,,
9450,경동나비엔 ,57000,-1700,-2.9,2207,25.83,23612,2.41,300,0.53,,
9460,한창제지 ,2100,0,0,125,16.8,1440,1.46,20,0.95,,
9470,삼화전기 ,18800,100,0.53,460,40.87,6665,2.82,100,0.53,,
9520,포스코엠텍 ,4550,90,2.02,254,17.91,2160,2.11,80,1.76,,
9540,한국조선해양 ,93600,600,0.65,2183,42.88,163436,0.57,0,0,,
9580,무림P&P ,3310,5,0.15,162,20.43,9842,0.34,175,5.29,,
9620,삼보산업 ,873,71,8.85,,,655,1.33,0,0,,
9680,모토닉 ,12150,-300,-2.41,514,23.64,12362,0.98,300,2.47,,
9730,코센 ,905,0,0,,,230,3.93,0,0,,
9770,삼정펄프 ,28850,100,0.35,1868,15.44,73851,0.39,0,0,,
9780,엠에스씨 ,4860,45,0.93,668,7.28,5130,0.95,60,1.23,,
9810,엔케이물산 ,397,0,0,,,495,0.8,0,0,,
9830,한화솔루션 ,49150,-2650,-5.12,,,35228,1.4,200,0.41,,
9835,한화솔루션우 ,77200,-5200,-6.31,,,,,250,0.32,,
9970,영원무역홀딩스 ,39250,-150,-0.38,10421,3.77,100896,0.39,1000,2.55,,
10040,한국내화 ,3305,20,0.61,193,17.12,6144,0.54,35,1.06,,
10050,우리종금 ,543,6,1.12,78,6.96,536,1.01,0,0,,
10060,OCI ,66100,-2500,-3.64,,,110515,0.6,0,0,,
10100,한국프랜지 ,2110,35,1.69,373,5.66,7092,0.3,50,2.37,,
10120,LS ELECTRIC ,55000,1100,2.04,3542,15.53,45353,1.21,1200,2.18,,
10130,고려아연 ,392500,2500,0.64,35811,10.96,355878,1.1,14000,3.57,,
10140,삼성중공업 ,6010,130,2.21,,,8324,0.72,0,0,,
10145,삼성중공우 ,309000,-7000,-2.22,,,,,0,0,,
10170,대한광통신 ,3840,-40,-1.03,,,2433,1.58,0,0,,
10240,흥국 ,5740,170,3.05,568,10.11,5477,1.05,150,2.61,,
10280,쌍용정보통신 ,1485,55,3.85,32,46.41,1095,1.36,0,0,,
10400,우진아이엔에스 ,7630,60,0.79,279,27.35,14032,0.54,250,3.28,,
10420,한솔PNS ,1595,95,6.33,154,10.36,2004,0.8,25,1.57,,
10470,오리콤 ,4320,65,1.53,532,8.12,7081,0.61,220,5.09,,
10580,지코 ,306,0,0,,,314,0.97,0,0,,
10600,웰바이오텍 ,2135,15,0.71,,,1774,1.2,0,0,,
10620,현대미포조선 ,35700,450,1.28,1335,26.74,58022,0.62,350,0.98,,
10640,진양폴리 ,3415,-270,-7.33,755,4.52,2658,1.28,100,2.93,,
10660,화천기계 ,2830,-20,-0.7,,,5663,0.5,0,0,,
10690,화신 ,2755,10,0.36,202,13.64,8582,0.32,50,1.81,,
10770,평화홀딩스 ,3275,-35,-1.06,,,7971,0.41,150,4.58,,
10780,아이에스동서 ,42100,750,1.81,2141,19.66,35551,1.18,700,1.66,,
10820,퍼스텍 ,2070,0,0,,,583,3.55,0,0,,
10950,S-Oil ,66700,300,0.45,561,118.89,55715,1.2,200,0.3,,
10955,S-Oil우 ,34450,-550,-1.57,,,,,225,0.65,,
10960,삼호개발 ,4200,60,1.45,907,4.63,7624,0.55,190,4.52,,
11000,진원생명과학 ,27750,750,2.78,,,898,30.9,0,0,,
11040,경동제약 ,10100,-50,-0.49,850,11.88,8539,1.18,400,3.96,,
11070,LG이노텍 ,152500,500,0.33,4323,35.28,93151,1.64,300,0.2,,
11080,형지I&C ,1170,-70,-5.65,,,581,2.01,0,0,,
11090,에넥스 ,981,3,0.31,,,903,1.09,0,0,,
11150,CJ씨푸드 ,4815,20,0.42,51,94.41,1781,2.7,0,0,,
11155,CJ씨푸드1우 ,45400,400,0.89,,,,,0,0,,
11170,롯데케미칼 ,280500,12500,4.66,20860,13.45,385244,0.73,6700,2.39,,
11200,HMM ,13000,600,4.84,,,3420,3.8,0,0,,
11210,현대위아 ,45550,750,1.67,2078,21.92,113690,0.4,700,1.54,,
11230,삼화전자 ,3320,135,4.24,,,1132,2.93,0,0,,
11280,태림포장 ,4880,-140,-2.79,270,18.07,4325,1.13,290,5.94,,
11300,성안 ,350,3,0.86,,,1131,0.31,0,0,,
11320,유니크 ,8350,-160,-1.88,220,37.95,5184,1.61,12,0.14,,
11330,유니켐 ,1350,30,2.27,235,5.74,1238,1.09,0,0,,
11370,서한 ,1565,-5,-0.32,98,15.97,2994,0.52,30,1.92,,
11390,부산산업 ,118500,2000,1.72,3684,32.17,52812,2.24,250,0.21,,
11420,갤럭시아에스엠 ,1405,-10,-0.71,,,791,1.78,0,0,,
11500,한농화성 ,7960,-390,-4.67,652,12.21,7692,1.03,150,1.88,,
11560,세보엠이씨 ,5580,30,0.54,,,14252,0.39,150,2.69,,
11690,유양디앤유 ,1220,0,0,,,1985,0.61,0,0,,
11700,한신기계 ,1680,10,0.6,51,32.94,2496,0.67,15,0.89,,
11760,현대상사 ,15250,250,1.67,1292,11.8,25722,0.59,600,3.93,,
11780,금호석유 ,133500,-2500,-1.84,10549,12.66,78488,1.7,1500,1.12,,
11785,금호석유우 ,52400,-1000,-1.87,,,,,1550,2.96,,
11790,SKC ,82100,-1100,-1.32,1686,48.7,41542,1.98,1000,1.22,,
11810,STX ,5860,-210,-3.46,,,2864,2.05,0,0,,
11930,신성이엔지 ,3765,-325,-7.95,15,251,704,5.35,0,0,,
12030,DB ,690,0,0,23,30,1049,0.66,0,0,,
12160,영흥 ,1295,60,4.86,20,64.75,1937,0.67,30,2.32,,
12170,키위미디어그룹 ,1485,0,0,,,,,0,0,,
12200,계양전기 ,3070,10,0.33,4,767.5,5425,0.57,35,1.14,,
12205,계양전기우 ,8980,90,1.01,,,,,40,0.45,,
12280,영화금속 ,1880,20,1.08,6,313.33,1556,1.21,0,0,,
12320,경동인베스트 ,28900,350,1.23,4007,7.21,171962,0.17,500,1.73,,
12330,현대모비스 ,243000,2000,0.83,24234,10.03,339207,0.72,4000,1.65,,
12340,뉴인텍 ,2945,40,1.38,,,899,3.28,0,0,,
12450,한화에어로스페이스 ,28500,1000,3.64,2558,11.14,48217,0.59,0,0,,
12510,더존비즈온 ,102500,-1000,-0.97,1684,60.87,11427,8.97,470,0.46,,
12600,센트럴인사이트 ,12500,-100,-0.79,,,801,15.61,0,0,,
12610,경인양행 ,6840,-110,-1.58,344,19.88,5357,1.28,50,0.73,,
12620,원일특강 ,8680,0,0,2259,3.84,26821,0.32,150,1.73,,
12630,HDC ,10700,200,1.9,4460,2.4,36131,0.3,200,1.87,,
12690,모나리자 ,5240,-140,-2.6,66,79.39,1781,2.94,50,0.95,,
12700,리드코프 ,6910,20,0.29,1552,4.45,13926,0.5,150,2.17,,
12750,에스원 ,84800,900,1.07,4337,19.55,34937,2.43,2500,2.95,,
12790,신일제약 ,20300,-1400,-6.45,691,29.38,9296,2.18,150,0.74,,
12800,대창 ,1255,25,2.03,66,19.02,2023,0.62,10,0.8,,
12860,모베이스전자 ,1560,75,5.05,,,4817,0.32,0,0,,
13000,세우글로벌 ,3185,-105,-3.19,3,1061.67,1387,2.3,0,0,,
13030,하이록코리아 ,11550,200,1.76,947,12.2,25087,0.46,500,4.33,,
13120,동원개발 ,4345,75,1.76,933,4.66,8492,0.51,170,3.91,,
13310,아진산업 ,3120,-15,-0.48,421,7.41,5499,0.57,0,0,,
13360,일성건설 ,930,17,1.86,30,31,1688,0.55,15,1.61,,
13520,화승알앤에이 ,2090,55,2.7,376,5.56,4046,0.52,25,1.2,,
13570,디와이 ,4630,10,0.22,646,7.17,13449,0.34,150,3.24,,
13580,계룡건설 ,23900,1200,5.29,8363,2.86,50766,0.47,600,2.51,,
13700,까뮤이앤씨 ,2450,-125,-4.85,305,8.03,1571,1.56,30,1.22,,
13720,청보산업 ,7140,-110,-1.52,38,187.89,2688,2.66,0,0,,
13810,스페코 ,11300,0,0,632,17.88,2614,4.32,0,0,,
13870,지엠비코리아 ,8190,-300,-3.53,143,57.27,11858,0.69,30,0.37,,
13890,지누스 ,88800,300,0.34,5999,14.8,26336,3.37,1250,1.41,,
13990,아가방컴퍼니 ,3025,40,1.34,,,4106,0.74,0,0,,
14100,메디앙스 ,4195,0,0,3302,1.27,6925,0.61,0,0,,
14130,한익스프레스 ,5730,580,11.26,479,11.96,5960,0.96,70,1.22,,
14160,대영포장 ,1175,35,3.07,100,11.75,1389,0.85,0,0,,
14190,원익큐브 ,1730,60,3.59,108,16.02,2276,0.76,0,0,,
14200,광림 ,1610,20,1.26,,,1480,1.09,0,0,,
14280,금강공업 ,4395,40,0.92,,,10865,0.4,80,1.82,,
14285,금강공업우 ,17900,-200,-1.1,,,,,90,0.5,,
14440,영보화학 ,4045,250,6.59,263,15.38,7274,0.56,100,2.47,,
14470,부방 ,2670,-65,-2.38,,,3040,0.88,20,0.75,,
14530,극동유화 ,3410,0,0,422,8.08,4825,0.71,160,4.69,,
14570,고려제약 ,10250,320,3.22,357,28.71,5914,1.73,100,0.98,,
14580,태경비케이 ,3660,0,0,148,24.73,4846,0.76,100,2.73,,
14620,성광벤드 ,6550,-20,-0.3,221,29.64,15359,0.43,100,1.53,,
14680,한솔케미칼 ,150000,-3000,-1.96,7798,19.24,39713,3.78,1500,1,,
14710,사조씨푸드 ,6290,10,0.16,,,11862,0.53,0,0,,
14790,한라 ,3525,160,4.75,28,125.89,5322,0.66,0,0,,
14820,동원시스템즈 ,33050,-350,-1.05,1485,22.26,17529,1.89,500,1.51,,
14825,동원시스템즈우 ,31250,-400,-1.26,,,,,550,1.76,,
14830,유니드 ,45950,350,0.77,7600,6.05,79982,0.57,1200,2.61,,
14910,성문전자 ,1980,5,0.25,,,1356,1.46,0,0,,
14915,성문전자우 ,13900,100,0.72,,,,,5,0.04,,
14940,오리엔탈정공 ,2400,10,0.42,77,31.17,689,3.48,0,0,,
14970,삼륭물산 ,8530,-190,-2.18,40,213.25,4755,1.79,75,0.88,,
14990,인디에프 ,1660,5,0.3,,,1063,1.56,0,0,,
15020,이스타코 ,607,-4,-0.65,307,1.98,1141,0.53,0,0,,
15230,대창단조 ,36300,100,0.28,5197,6.98,63622,0.57,1100,3.03,,
15260,에이엔피 ,1445,5,0.35,,,4707,0.31,0,0,,
15350,부산가스 ,51600,-600,-1.15,4892,10.55,60885,0.85,1000,1.94,,
15360,예스코홀딩스 ,36100,0,0,4611,7.83,91813,0.39,1750,4.85,,
15540,쎌마테라퓨틱스 ,6550,-400,-5.76,,,346,18.93,0,0,,
15590,큐로 ,707,56,8.6,17,41.59,451,1.57,0,0,,
15710,코콤 ,6590,-30,-0.45,495,13.31,6725,0.98,160,2.43,,
15750,성우하이텍 ,3895,75,1.96,492,7.92,13553,0.29,80,2.05,,
15760,한국전력 ,21250,550,2.66,,,105140,0.2,0,0,,
15860,일진홀딩스 ,5200,-140,-2.62,274,18.98,5815,0.89,100,1.92,,
15890,태경산업 ,5320,120,2.31,1023,5.2,8089,0.66,370,6.95,,
16090,대현 ,1875,-10,-0.53,376,4.99,4498,0.42,100,5.33,,
16100,리더스코스메틱 ,3810,5,0.13,,,1590,2.4,0,0,,
16250,이테크건설 ,106100,0,0,7394,14.35,106067,1,1500,1.41,,
16360,삼성증권 ,35750,1800,5.3,4388,8.15,55423,0.65,1700,4.76,,
16380,KG동부제철 ,8990,340,3.93,,,8886,1.01,0,0,,
16385,KG동부제철우 ,131000,1500,1.16,,,,,0,0,,
16450,한세예스24홀딩스 ,6180,240,4.04,513,12.05,6786,0.91,250,4.05,,
16580,환인제약 ,14850,-50,-0.34,1225,12.12,14719,1.01,300,2.02,,
16590,신대양제지 ,53700,500,0.94,13849,3.88,103836,0.52,625,1.16,,
16600,큐캐피탈 ,582,6,1.04,37,15.73,798,0.73,0,0,,
16610,DB금융투자 ,4225,150,3.68,1172,3.6,16484,0.26,250,5.92,,
16670,포비스티앤씨 ,962,8,0.84,,,1135,0.85,0,0,,
16710,대성홀딩스 ,23300,-150,-0.64,837,27.84,26020,0.9,250,1.07,,
16740,두올 ,3475,110,3.27,374,9.29,5223,0.67,80,2.3,,
16790,현대사료 ,13850,50,0.36,528,26.23,9667,1.43,100,0.72,,
16800,퍼시스 ,29300,0,0,3601,8.14,38601,0.76,1000,3.41,,
16880,웅진 ,1040,-5,-0.48,,,917,1.13,0,0,,
16920,카스 ,2230,-160,-6.69,140,15.93,1893,1.18,10,0.45,,
17000,신원종합개발 ,4685,15,0.32,1351,3.47,8649,0.54,0,0,,
17040,광명전기 ,2060,-5,-0.24,185,11.14,2255,0.91,15,0.73,,
17180,명문제약 ,6450,370,6.09,,,2912,2.21,0,0,,
17250,인터엠 ,1610,0,0,,,3079,0.52,100,6.21,,
17370,우신시스템 ,3305,35,1.07,347,9.52,6224,0.53,0,0,,
17390,서울가스 ,91300,-1200,-1.3,7512,12.15,192791,0.47,1750,1.92,,
17480,삼현철강 ,3940,40,1.03,424,9.29,9497,0.41,150,3.81,,
17510,세명전기 ,3920,35,0.9,224,17.5,4681,0.84,80,2.04,,
17550,수산중공업 ,2590,140,5.71,3,863.33,1859,1.39,10,0.39,,
17650,대림제지 ,8530,50,0.59,280,30.46,17050,0.5,0,0,,
17670,SK텔레콤 ,230500,3500,1.54,12144,18.98,284310,0.81,10000,4.34,,
17800,현대엘리베이 ,40300,100,0.25,1190,33.87,22966,1.75,900,2.23,,
17810,풀무원 ,16100,-100,-0.62,56,287.5,9425,1.71,102,0.63,,
17890,한국알콜 ,12700,-200,-1.55,1545,8.22,15175,0.84,100,0.79,,
17900,광전자 ,2425,5,0.21,66,36.74,3805,0.64,50,2.06,,
17940,E1 ,47900,-400,-0.83,,,166288,0.29,2200,4.59,,
17960,한국카본 ,10600,50,0.47,431,24.59,7114,1.49,120,1.13,,
18000,유니슨 ,5710,-200,-3.38,,,731,7.81,0,0,,
18120,진로발효 ,31100,150,0.48,1961,15.86,11835,2.63,1350,4.34,,
18250,애경산업 ,23400,150,0.65,1581,14.8,12817,1.83,450,1.92,,
18260,삼성에스디에스 ,177000,6000,3.51,9521,18.59,84595,2.09,2400,1.36,,
18290,브이티지엠피 ,8120,-70,-0.85,103,78.83,1577,5.15,0,0,,
18310,삼목에스폼 ,7720,180,2.39,1112,6.94,23287,0.33,100,1.3,,
18470,조일알미늄 ,727,11,1.54,,,1617,0.45,0,0,,
18500,동원금속 ,696,2,0.29,350,1.99,1363,0.51,0,0,,
18620,우진비앤지 ,3080,-5,-0.16,,,1050,2.93,0,0,,
18670,SK가스 ,110000,-4500,-3.93,17794,6.18,180030,0.61,3000,2.73,,
18680,서울제약 ,11350,-600,-5.02,28,405.36,5958,1.91,15,0.13,,
18700,바른손 ,2875,-150,-4.96,,,1661,1.73,0,0,,
18880,한온시스템 ,13450,900,7.17,597,22.53,4153,3.24,320,2.38,,
19010,베뉴지 ,1555,-5,-0.32,89,17.47,5349,0.29,30,1.93,,
19170,신풍제약 ,123500,-5000,-3.89,35,3528.57,3782,32.65,0,0,,
19175,신풍제약우 ,129000,-8500,-6.18,,,,,0,0,,
19180,티에이치엔 ,2345,85,3.76,959,2.45,3503,0.67,60,2.56,,
19210,와이지-원 ,5750,90,1.59,41,140.24,10380,0.55,120,2.09,,
19440,세아특수강 ,11450,150,1.33,1304,8.78,37014,0.31,900,7.86,,
19490,하이트론 ,2890,65,2.3,,,3091,0.93,0,0,,
19540,일지테크 ,4440,-720,-13.95,,,8805,0.5,0,0,,
19550,SBI인베스트먼트 ,869,0,0,71,12.24,583,1.49,0,0,,
19570,리더스 기술투자 ,575,-5,-0.86,,,293,1.96,0,0,,
19590,엠벤처투자 ,1140,-25,-2.15,133,8.57,627,1.82,0,0,,
19660,글로본 ,3030,-160,-5.02,,,714,4.24,0,0,,
19680,대교 ,3910,15,0.39,190,20.58,5848,0.67,170,4.35,,
19685,대교우B ,2545,0,0,,,,,180,7.07,,
19770,서연탑메탈 ,7100,600,9.23,,,5618,1.26,60,0.85,,
19990,에너토크 ,4515,-20,-0.44,51,88.53,4106,1.1,50,1.11,,
20000,한섬 ,29550,-400,-1.34,3881,7.61,42450,0.7,450,1.52,,
20120,키다리스튜디오 ,8800,-170,-1.9,139,63.31,1213,7.25,0,0,,
20150,일진머티리얼즈 ,45850,-1400,-2.96,1016,45.13,12390,3.7,50,0.11,,
20180,대신정보통신 ,1885,40,2.17,39,48.33,678,2.78,10,0.53,,
20400,대동금속 ,9140,70,0.77,,,13552,0.67,60,0.66,,
20560,아시아나항공 ,3860,355,10.13,,,3552,1.09,0,0,,
20710,시공테크 ,4775,-20,-0.42,786,6.08,5404,0.88,80,1.68,,
20760,일진디스플 ,4095,-45,-1.09,,,1777,2.3,0,0,,
21040,대호피앤씨 ,929,27,2.99,10,92.9,933,1,0,0,,
21045,대호피앤씨우 ,2030,20,1,,,,,0,0,,
21050,서원 ,3195,35,1.11,67,47.69,2159,1.48,10,0.31,,
21080,에이티넘인베스트 ,2620,-80,-2.96,141,18.58,1660,1.58,50,1.91,,
21240,코웨이 ,76800,1800,2.4,4611,16.66,14611,5.26,2400,3.13,,
21320,KCC건설 ,7400,70,0.95,1319,5.61,17642,0.42,150,2.03,,
21650,한국큐빅 ,3725,-20,-0.53,206,18.08,3499,1.06,25,0.67,,
21820,세원정공 ,8090,0,0,,,40731,0.2,25,0.31,,
21880,메이슨캐피탈 ,480,10,2.13,,,313,1.53,0,0,,
22100,포스코 ICT ,6990,-130,-1.83,258,27.09,2402,2.91,50,0.72,,
22220,정산애강 ,1940,15,0.78,222,8.74,1603,1.21,0,0,,
23000,삼원강재 ,2475,55,2.27,261,9.48,5249,0.47,115,4.65,,
23150,MH에탄올 ,7610,-150,-1.93,,,7785,0.98,350,4.6,,
23160,태광 ,6450,-50,-0.77,418,15.43,16280,0.4,100,1.55,,
23350,한국종합기술 ,4065,15,0.37,,,8724,0.47,100,2.46,,
23410,유진기업 ,4560,135,3.05,272,16.76,9929,0.46,150,3.29,,
23440,제일제강 ,2025,-10,-0.49,,,2070,0.98,0,0,,
23450,동남합성 ,36900,-250,-0.67,4926,7.49,20576,1.79,200,0.54,,
23460,CNH ,1770,-5,-0.28,424,4.17,2811,0.63,30,1.69,,
23530,롯데쇼핑 ,96300,2700,2.88,,,376333,0.26,3800,3.95,,
23590,다우기술 ,20050,50,0.25,4283,4.68,29783,0.67,400,2,,
23600,삼보판지 ,8850,30,0.34,1784,4.96,21975,0.4,125,1.41,,
23760,한국캐피탈 ,534,2,0.38,118,4.53,897,0.6,25,4.68,,
23770,플레이위드 ,9390,190,2.07,1148,8.18,2126,4.42,0,0,,
23790,동일철강 ,5420,-610,-10.12,611,8.87,7397,0.73,0,0,,
23800,인지컨트롤스 ,11150,-400,-3.46,,,11832,0.94,100,0.9,,
23810,인팩 ,4850,70,1.46,,,9376,0.52,120,2.47,,
23890,한국아트라스비엑스 ,52500,600,1.16,13966,3.76,40126,1.31,400,0.76,,
23900,풍국주정 ,21400,-50,-0.23,618,34.63,10607,2.02,160,0.75,,
23910,대한약품 ,30900,550,1.81,4694,6.58,27796,1.11,400,1.29,,
23960,에쓰씨엔지니어링 ,1435,15,1.06,,,994,1.44,0,0,,
24060,흥구석유 ,6300,50,0.8,570,11.05,5133,1.23,150,2.38,,
24070,WISCOM ,2380,5,0.21,70,34,7697,0.31,50,2.1,,
24090,디씨엠 ,11000,0,0,2385,4.61,14933,0.74,500,4.55,,
24110,기업은행 ,9250,390,4.4,2242,4.13,33567,0.28,670,7.24,,
24120,KB오토시스 ,6480,180,2.86,930,6.97,8912,0.73,230,3.55,,
24720,한국콜마홀딩스 ,26100,150,0.58,2364,11.04,22998,1.13,195,0.75,,
24740,한일단조 ,2085,-5,-0.24,107,19.49,3698,0.56,0,0,,
24800,유성티엔에스 ,2630,85,3.34,923,2.85,7121,0.37,15,0.57,,
24810,이화전기 ,150,1,0.67,,,292,0.51,0,0,,
24830,세원물산 ,6280,0,0,1572,3.99,22641,0.28,25,0.4,,
24840,KBI메탈 ,1615,-20,-1.22,196,8.24,2735,0.59,0,0,,
24850,피에스엠씨 ,1160,-45,-3.73,2,580,510,2.27,0,0,,
24880,케이피에프 ,5170,-160,-3,480,10.77,9274,0.56,160,3.09,,
24890,대원화성 ,1540,15,0.98,104,14.81,1925,0.8,10,0.65,,
24900,덕양산업 ,1865,-5,-0.27,,,1439,1.3,0,0,,
24910,경창산업 ,1795,0,0,,,2134,0.84,0,0,,
24940,PN풍년 ,4035,-45,-1.1,577,6.99,3828,1.05,25,0.62,,
24950,삼천리자전거 ,8650,-110,-1.26,,,5991,1.44,0,0,,
25000,KPX케미칼 ,52800,-200,-0.38,8571,6.16,96367,0.55,2500,4.73,,
25320,시노펙스 ,4805,-25,-0.52,89,53.99,1142,4.21,0,0,,
25440,대성엘텍 ,761,41,5.69,,,387,1.97,0,0,,
25530,SJM홀딩스 ,2815,5,0.18,363,7.75,10066,0.28,175,6.22,,
25540,한국단자 ,48250,-100,-0.21,3062,15.76,68181,0.71,700,1.45,,
25550,한국선재 ,3360,50,1.51,111,30.27,3631,0.93,0,0,,
25560,미래산업 ,3105,-10,-0.32,,,3850,0.81,0,0,,
25620,제이준코스메틱 ,2655,0,0,,,1906,1.39,0,0,,
25750,한솔홈데코 ,2200,-130,-5.58,,,1914,1.15,0,0,,
25770,한국정보통신 ,8770,-160,-1.79,649,13.51,5319,1.65,0,0,,
