20,동화약품 ,13900,250,1.83,1033,13.46,11860,1.17,180
60,메리츠화재 ,29200,300,1.04,3856,7.57,22175,1.32,1280
880,한화 ,31950,350,1.11,2831,11.29,46059,0.69,700
990,DB하이텍 ,60500,1100,1.85,3822,15.83,17851,3.39,350
1460,BYC ,432000,0,0,21904,19.72,538911,0.8,1100
1500,현대차증권 ,12650,150,1.2,2739,4.62,27500,0.46,675
1630,종근당홀딩스 ,79800,100,0.13,15711,5.08,107821,0.74,1400
1680,대상 ,23850,350,1.49,3473,6.87,30083,0.79,700
1880,DL건설 ,28050,250,0.9,7953,3.53,34403,0.82,550
2170,삼양통상 ,62400,900,1.46,17515,3.56,125195,0.5,1250
2270,롯데푸드 ,371500,4500,1.23,77191,4.81,672512,0.55,12000
2700,신일전자 ,1980,30,1.54,115,17.22,1059,1.87,20
2840,미원상사 ,205000,-1500,-0.73,10369,19.77,53838,3.81,700
3230,삼양식품 ,79400,2000,2.58,8922,8.9,45470,1.75,800
3310,대주산업 ,2295,-20,-0.86,98,23.42,1530,1.5,35
3540,대신증권 ,20200,250,1.25,2119,9.53,23605,0.86,1200
3550,LG ,90000,800,0.9,8338,10.79,115188,0.78,2500
4310,현대약품 ,5520,110,2.03,80,69,2817,1.96,43
4690,삼천리 ,90100,1100,1.24,9248,9.74,317378,0.28,3000
4890,동일산업 ,145000,4500,3.2,3700,39.19,148639,0.98,1800
5500,삼진제약 ,25600,300,1.19,2266,11.3,15357,1.67,800
6060,화승인더 ,6670,220,3.41,698,9.56,6374,1.05,188
6090,사조오양 ,9300,280,3.1,1959,4.75,19611,0.47,150
6740,영풍제지 ,7200,490,7.3,483,14.91,5692,1.26,40
8420,문배철강 ,3960,140,3.66,440,9,5808,0.68,50
8490,서흥 ,43850,-1450,-3.2,4766,9.2,29221,1.5,450
9180,한솔로지스틱스 ,4410,-35,-0.79,316,13.96,1989,2.22,50
10050,우리종금 ,997,27,2.78,89,11.2,605,1.65,10
12690,모나리자 ,4120,35,0.86,217,18.99,1947,2.12,75
14570,고려제약 ,8720,100,1.16,677,12.88,6443,1.35,150
14680,한솔케미칼 ,329000,-3500,-1.05,11067,29.73,48977,6.72,1800
16360,삼성증권 ,48050,800,1.69,5686,8.45,59542,0.81,2200
17040,광명전기 ,2730,55,2.06,108,25.28,2362,1.16,15
17890,한국알콜 ,13000,150,1.17,2478,5.25,17265,0.75,100
18670,SK가스 ,126000,6000,5,29674,4.25,205706,0.61,4000
19010,베뉴지 ,2100,0,0,216,9.72,5453,0.39,30
19990,에너토크 ,14000,950,7.28,47,297.87,4162,3.36,50
21080,에이티넘인베스트 ,5090,200,4.09,305,16.69,1915,2.66,100
21320,KCC건설 ,9530,180,1.93,1806,5.28,18717,0.51,180
23410,유진기업 ,5060,60,1.2,692,7.31,10357,0.49,170
23590,다우기술 ,23500,900,3.98,6370,3.69,35388,0.66,500
24090,디씨엠 ,23650,950,4.19,2166,10.92,16153,1.46,500
25530,SJM홀딩스 ,3620,130,3.72,221,16.38,9852,0.37,100
25750,한솔홈데코 ,1840,40,2.22,7,262.86,1918,0.96,0
25820,이구산업 ,3845,305,8.62,57,67.46,3058,1.26,30
25860,남해화학 ,12200,-250,-2.01,522,23.37,9117,1.34,80
27970,세하 ,1760,15,0.86,322,5.47,1525,1.15,0
30210,KTB투자증권 ,6300,290,4.83,1162,5.42,8631,0.73,150
30610,교보증권 ,8620,80,0.94,2091,4.12,19540,0.44,450
31430,신세계인터내셔날 ,152000,-3500,-2.25,7131,21.32,89514,1.7,1100
32190,다우데이타 ,14400,350,2.49,2510,5.74,19566,0.74,250
33290,코웰패션 ,8440,-40,-0.47,697,12.11,3233,2.61,120
35900,JYP Ent. ,51800,-1200,-2.26,892,58.07,5146,10.07,154
36540,SFA반도체 ,6800,310,4.78,102,66.67,2023,3.36,0
36570,엔씨소프트 ,715000,-71000,-9.03,28504,25.08,143098,5,8550
36670,KCI ,8570,60,0.71,987,8.68,6617,1.3,200
36810,에프에스티 ,24300,600,2.53,1026,23.68,6473,3.75,100
39030,이오테크닉스 ,103300,4600,4.66,1744,59.23,32818,3.15,300
39290,인포뱅크 ,9980,280,2.89,175,57.03,6171,1.62,10
39420,케이엘넷 ,4245,175,4.3,200,21.23,1629,2.61,60
39830,오로라 ,10450,0,0,781,13.38,10226,1.02,100
39840,디오 ,37000,2250,6.47,759,48.75,10330,3.58,0
41920,메디아나 ,5200,170,3.38,710,7.32,4274,1.22,50
42500,링네트 ,6450,100,1.57,598,10.79,4476,1.44,0
45100,한양이엔지 ,15250,450,3.04,2766,5.51,20421,0.75,500
45390,대아티아이 ,5930,70,1.19,99,59.9,1437,4.13,20
45520,크린앤사이언스 ,19650,-100,-0.51,2182,9.01,8200,2.4,500
49720,고려신용정보 ,9600,70,0.73,740,12.97,2041,4.7,275
49830,승일 ,15450,-250,-1.59,136,113.6,23032,0.67,85
53270,구영테크 ,3335,60,1.83,29,115,2633,1.27,30
53300,한국정보인증 ,6370,90,1.43,313,20.35,2911,2.19,100
53620,태양 ,9070,10,0.11,881,10.3,19081,0.48,150
53690,한미글로벌 ,11100,400,3.74,974,11.4,10889,1.02,300
