20,동화약품 ,13800,-250,-1.78,1033,13.36,11860,1.16,180
60,메리츠화재 ,29050,100,0.35,3856,7.53,22175,1.31,1280
880,한화 ,32450,450,1.41,2831,11.46,46059,0.7,700
990,DB하이텍 ,72400,4900,7.26,3822,18.94,17851,4.06,350
1460,BYC ,437000,2000,0.46,21904,19.95,538911,0.81,1100
1500,현대차증권 ,12850,0,0,2739,4.69,27500,0.47,675
1630,종근당홀딩스 ,78500,-900,-1.13,15711,5,107821,0.73,1400
1680,대상 ,23600,-50,-0.21,3473,6.8,30083,0.78,700
1880,DL건설 ,27600,100,0.36,7953,3.47,34403,0.8,550
2170,삼양통상 ,59500,-100,-0.17,17515,3.4,125195,0.48,1250
2270,롯데푸드 ,361000,0,0,77191,4.68,672512,0.54,12000
2700,신일전자 ,1980,20,1.02,115,17.22,1059,1.87,20
2840,미원상사 ,205000,-500,-0.24,10369,19.77,53838,3.81,700
3230,삼양식품 ,80500,300,0.37,8922,9.02,45470,1.77,800
3310,대주산업 ,2220,-50,-2.2,98,22.65,1530,1.45,35
3540,대신증권 ,19900,-250,-1.24,2119,9.39,23605,0.84,1200
3550,LG ,86300,1700,2.01,8338,10.35,115188,0.75,2500
4310,현대약품 ,5490,-10,-0.18,80,68.63,2817,1.95,43
4690,삼천리 ,88700,-200,-0.22,9248,9.59,317378,0.28,3000
4890,동일산업 ,141000,-500,-0.35,3700,38.11,148639,0.95,1800
5500,삼진제약 ,25750,250,0.98,2266,11.36,15357,1.68,800
6060,화승인더 ,6470,70,1.09,698,9.27,6374,1.02,188
6090,사조오양 ,9410,-40,-0.42,1959,4.8,19611,0.48,150
6740,영풍제지 ,7080,80,1.14,483,14.66,5692,1.24,40
8420,문배철강 ,4080,155,3.95,440,9.27,5808,0.7,50
8490,서흥 ,42550,250,0.59,4766,8.93,29221,1.46,450
9180,한솔로지스틱스 ,4230,-25,-0.59,316,13.39,1989,2.13,50
10050,우리종금 ,1015,-25,-2.4,89,11.4,605,1.68,10
12690,모나리자 ,3950,25,0.64,217,18.2,1947,2.03,75
14570,고려제약 ,8750,60,0.69,677,12.92,6443,1.36,150
14680,한솔케미칼 ,316500,0,0,11067,28.6,48977,6.46,1800
16360,삼성증권 ,47500,-300,-0.63,5686,8.35,59542,0.8,2200
17040,광명전기 ,2690,-10,-0.37,108,24.91,2362,1.14,15
17890,한국알콜 ,12450,50,0.4,2478,5.02,17265,0.72,100
18670,SK가스 ,123500,1000,0.82,29674,4.16,205706,0.6,4000
19010,베뉴지 ,2095,-5,-0.24,216,9.7,5453,0.38,30
19990,에너토크 ,12100,-1050,-7.98,47,257.45,4162,2.91,50
21080,에이티넘인베스트 ,5230,-40,-0.76,305,17.15,1915,2.73,100
