20,동화약품 ,14550,650,4.68,1033,14.09,11860,1.23,180
60,메리츠화재 ,29200,0,0,3856,7.57,22175,1.32,1280
880,한화 ,32300,350,1.1,2831,11.41,46059,0.7,700
990,DB하이텍 ,64800,4300,7.11,3822,16.95,17851,3.63,350
1460,BYC ,438500,6500,1.5,21904,20.02,538911,0.81,1100
1500,현대차증권 ,12950,300,2.37,2739,4.73,27500,0.47,675
1630,종근당홀딩스 ,81300,1500,1.88,15711,5.17,107821,0.75,1400
1680,대상 ,24250,400,1.68,3473,6.98,30083,0.81,700
1880,DL건설 ,28400,350,1.25,7953,3.57,34403,0.83,550
2170,삼양통상 ,62400,0,0,17515,3.56,125195,0.5,1250
2270,롯데푸드 ,371000,-500,-0.13,77191,4.81,672512,0.55,12000
2700,신일전자 ,1980,0,0,115,17.22,1059,1.87,20
2840,미원상사 ,208000,3000,1.46,10369,20.06,53838,3.86,700
3230,삼양식품 ,80600,1200,1.51,8922,9.03,45470,1.77,800
3310,대주산업 ,2285,-10,-0.44,98,23.32,1530,1.49,35
3540,대신증권 ,20400,200,0.99,2119,9.63,23605,0.86,1200
3550,LG ,90300,300,0.33,8338,10.83,115188,0.78,2500
4310,현대약품 ,5610,90,1.63,80,70.13,2817,1.99,43
4690,삼천리 ,91200,1100,1.22,9248,9.86,317378,0.29,3000
4890,동일산업 ,147000,2000,1.38,3700,39.73,148639,0.99,1800
5500,삼진제약 ,25650,50,0.2,2266,11.32,15357,1.67,800
6060,화승인더 ,6660,-10,-0.15,698,9.54,6374,1.04,188
6090,사조오양 ,9670,370,3.98,1959,4.94,19611,0.49,150
6740,영풍제지 ,7020,-180,-2.5,483,14.53,5692,1.23,40
8420,문배철강 ,3990,30,0.76,440,9.07,5808,0.69,50
8490,서흥 ,45100,1250,2.85,4766,9.46,29221,1.54,450
9180,한솔로지스틱스 ,4455,45,1.02,316,14.1,1989,2.24,50
10050,우리종금 ,1005,8,0.8,89,11.29,605,1.66,10
12690,모나리자 ,4110,-10,-0.24,217,18.94,1947,2.11,75
14570,고려제약 ,8860,140,1.61,677,13.09,6443,1.38,150
14680,한솔케미칼 ,317500,-11500,-3.5,11067,28.69,48977,6.48,1800
16360,삼성증권 ,48400,350,0.73,5686,8.51,59542,0.81,2200
17040,광명전기 ,2800,70,2.56,108,25.93,2362,1.19,15
17890,한국알콜 ,13300,300,2.31,2478,5.37,17265,0.77,100
18670,SK가스 ,129000,3000,2.38,29674,4.35,205706,0.63,4000
19010,베뉴지 ,2120,20,0.95,216,9.81,5453,0.39,30
19990,에너토크 ,14000,0,0,47,297.87,4162,3.36,50
21080,에이티넘인베스트 ,5160,70,1.38,305,16.92,1915,2.69,100
21320,KCC건설 ,9560,30,0.31,1806,5.29,18717,0.51,180
23410,유진기업 ,5040,-20,-0.4,692,7.28,10357,0.49,170
23590,다우기술 ,24000,500,2.13,6370,3.77,35388,0.68,500
24090,디씨엠 ,23950,300,1.27,2166,11.06,16153,1.48,500
