20,동화약품 ,13650,-650,-4.55,1033,13.21,11860,1.15,180
60,메리츠화재 ,28900,-1100,-3.67,3856,7.49,22175,1.3,1280
880,한화 ,31600,-150,-0.47,2831,11.16,46059,0.69,700
990,DB하이텍 ,59400,-200,-0.34,3822,15.54,17851,3.33,350
1460,BYC ,432000,-6500,-1.48,21904,19.72,538911,0.8,1100
1500,현대차증권 ,12500,-50,-0.4,2739,4.56,27500,0.45,675
1630,종근당홀딩스 ,79700,-100,-0.13,15711,5.07,107821,0.74,1400
1680,대상 ,23500,-200,-0.84,3473,6.77,30083,0.78,700
1880,DL건설 ,27800,-500,-1.77,7953,3.5,34403,0.81,550
2170,삼양통상 ,61500,-200,-0.32,17515,3.51,125195,0.49,1250
2270,롯데푸드 ,367000,0,0,77191,4.75,672512,0.55,12000
2700,신일전자 ,1950,25,1.3,115,16.96,1059,1.84,20
2840,미원상사 ,206500,0,0,10369,19.92,53838,3.84,700
3230,삼양식품 ,77400,-2200,-2.76,8922,8.68,45470,1.7,800
3310,대주산업 ,2315,-50,-2.11,98,23.62,1530,1.51,35
3540,대신증권 ,19950,-50,-0.25,2119,9.41,23605,0.85,1200
3550,LG ,89200,-2000,-2.19,8338,10.7,115188,0.77,2500
4310,현대약품 ,5410,-120,-2.17,80,67.63,2817,1.92,43
4690,삼천리 ,89000,-1100,-1.22,9248,9.62,317378,0.28,3000
4890,동일산업 ,140500,500,0.36,3700,37.97,148639,0.95,1800
5500,삼진제약 ,25300,150,0.6,2266,11.17,15357,1.65,800
6060,화승인더 ,6450,-110,-1.68,698,9.24,6374,1.01,188
6090,사조오양 ,9020,0,0,1959,4.6,19611,0.46,150
6740,영풍제지 ,6710,-90,-1.32,483,13.89,5692,1.18,40
8420,문배철강 ,3820,-100,-2.55,440,8.68,5808,0.66,50
8490,서흥 ,45300,100,0.22,4766,9.5,29221,1.55,450
9180,한솔로지스틱스 ,4445,-100,-2.2,316,14.07,1989,2.23,50
10050,우리종금 ,970,-3,-0.31,89,10.9,605,1.6,10
12690,모나리자 ,4085,-85,-2.04,217,18.82,1947,2.1,75
14570,고려제약 ,8620,-40,-0.46,677,12.73,6443,1.34,150
14680,한솔케미칼 ,332500,-2000,-0.6,11067,30.04,48977,6.79,1800
16360,삼성증권 ,47250,-600,-1.25,5686,8.31,59542,0.79,2200
17040,광명전기 ,2675,-55,-2.01,108,24.77,2362,1.13,15
17890,한국알콜 ,12850,50,0.39,2478,5.19,17265,0.74,100
18670,SK가스 ,120000,500,0.42,29674,4.04,205706,0.58,4000
19010,베뉴지 ,2100,-30,-1.41,216,9.72,5453,0.39,30
