39830,오로라 ,9830,-70,-0.71,781,12.59,10226,0.96,100
39840,디오 ,34750,-150,-0.43,759,45.78,10330,3.36,0
41920,메디아나 ,5360,310,6.14,710,7.55,4274,1.25,50
42500,링네트 ,6880,140,2.08,598,11.51,4476,1.54,0
45100,한양이엔지 ,16100,50,0.31,2766,5.82,20421,0.79,500
45390,대아티아이 ,5800,150,2.65,99,58.59,1437,4.04,20
45520,크린앤사이언스 ,21500,50,0.23,2182,9.85,8200,2.62,500
49720,고려신용정보 ,8900,-10,-0.11,740,12.03,2041,4.36,275
49830,승일 ,15200,-400,-2.56,136,111.76,23032,0.66,85
53270,구영테크 ,3390,15,0.44,29,116.9,2633,1.29,30
53300,한국정보인증 ,6420,100,1.58,313,20.51,2911,2.21,100
53620,태양 ,9080,-50,-0.55,881,10.31,19081,0.48,150
53690,한미글로벌 ,11600,100,0.87,974,11.91,10889,1.07,300
56360,코위버 ,8010,260,3.35,599,13.37,12442,0.64,80
58630,엠게임 ,12250,450,3.81,354,34.6,2374,5.16,0
60250,NHN한국사이버결제 ,57500,2000,3.6,1291,44.54,6289,9.14,0
61970,엘비세미콘 ,12950,-450,-3.36,618,20.95,3977,3.26,50
65710,서호전기 ,20400,-50,-0.24,1319,15.47,14273,1.43,1000
67160,아프리카TV ,210600,1000,0.48,3365,62.59,12758,16.51,650
67900,와이엔텍 ,10800,-50,-0.46,1203,8.98,8637,1.25,0
67920,이글루시큐리티 ,7160,110,1.56,526,13.61,4533,1.58,160
68270,셀트리온 ,211000,-500,-0.24,3756,56.18,24262,8.7,0
68760,셀트리온제약 ,122100,900,0.74,574,212.72,8230,14.84,0
68930,디지털대성 ,9400,200,2.17,445,21.12,3790,2.48,300
69080,웹젠 ,25550,-100,-0.39,2802,9.12,12300,2.08,0
69260,휴켐스 ,23500,300,1.29,1292,18.19,16351,1.44,1000
71050,한국금융지주 ,83600,-1200,-1.42,14780,5.66,91124,0.92,3000
71200,인피니트헬스케어 ,7120,130,1.86,274,25.99,3737,1.91,0
71460,위니아딤채 ,3975,-250,-5.92,348,11.42,2186,1.82,0
71670,에이테크솔루션 ,16000,-300,-1.84,285,56.14,7188,2.23,0
81150,티플랙스 ,4405,-80,-1.78,156,28.24,4176,1.05,25
81660,휠라홀딩스 ,37200,-100,-0.27,2306,16.13,21274,1.75,185
83310,엘오티베큠 ,15000,-50,-0.33,253,59.29,9666,1.55,50
83420,그린케미칼 ,9370,-70,-0.74,442,21.2,4718,1.99,210
85620,미래에셋생명 ,4215,-85,-1.98,482,8.74,11532,0.37,100
86390,유니테스트 ,30800,-200,-0.65,82,375.61,7301,4.22,0
89600,나스미디어 ,34200,200,0.59,2457,13.92,17385,1.97,800
90350,노루페인트 ,11450,-100,-0.87,879,13.03,16315,0.7,275
92730,네오팜 ,25850,-200,-0.77,2318,11.15,14343,1.8,650
93320,케이아이엔엑스 ,58300,1900,3.37,3156,18.47,22393,2.6,500
93920,서원인텍 ,6800,80,1.19,900,7.56,9238,0.74,350
94820,일진파워 ,17750,400,2.31,724,24.52,6660,2.67,300
94940,푸른기술 ,9930,-50,-0.5,128,77.58,3547,2.8,0
95610,테스 ,28700,-750,-2.55,1580,18.16,11964,2.4,450
102710,이엔에프테크놀로지 ,31200,-1700,-5.17,3332,9.36,21710,1.44,150
103140,풍산 ,31650,-150,-0.47,2567,12.33,51539,0.61,600
104830,원익머트리얼즈 ,33850,800,2.42,2628,12.88,26857,1.26,200
115500,케이씨에스 ,7020,30,0.43,172,40.81,1749,4.01,220
119860,다나와 ,29300,1050,3.72,2387,12.27,10461,2.8,600
122450,KMH ,9120,0,0,718,12.7,5865,1.55,0
123570,이엠넷 ,6060,10,0.17,320,18.94,2807,2.16,50
126640,화신정공 ,1980,-15,-0.75,138,14.35,2357,0.84,30
131090,시큐브 ,1315,-65,-4.71,65,20.23,800,1.64,15
131390,원익피앤이 ,28950,500,1.76,1262,22.94,7095,4.08,0
136540,윈스 ,16050,0,0,1663,9.65,10420,1.54,400
140860,파크시스템스 ,142600,-500,-0.35,1498,95.19,7960,17.91,180
166090,하나머티리얼즈 ,62400,900,1.46,1960,31.84,9582,6.51,300
183300,코미코 ,75500,-4400,-5.51,2473,30.53,16223,4.65,350
189860,서전기전 ,7790,90,1.17,262,29.73,4125,1.89,30
192080,더블유게임즈 ,59600,-700,-1.16,6634,8.98,36923,1.61,350
192390,윈하이텍 ,4320,-25,-0.58,83,52.05,4949,0.87,0
210980,SK디앤디 ,29350,-400,-1.34,2505,11.72,21678,1.35,600
214450,파마리서치 ,77700,-100,-0.13,3447,22.54,24505,3.17,500
220630,맘스터치 ,4505,-95,-2.07,244,18.46,776,5.81,30
238490,힘스 ,9560,-110,-1.14,1522,6.28,6872,1.39,150
239610,에이치엘사이언스 ,32350,100,0.31,3735,8.66,17778,1.82,400
241590,화승엔터프라이즈 ,17150,50,0.29,662,25.91,8554,2,45
243840,신흥에스이씨 ,61500,1000,1.65,2689,22.87,18613,3.3,300
251270,넷마블 ,122000,-1000,-0.81,3827,31.88,62986,1.94,767
259630,엠플러스 ,14600,0,0,556,26.26,5221,2.8,100
263720,디앤씨미디어 ,40100,550,1.39,890,45.06,4239,9.46,0
