20,동화약품 ,13900,100,0.72,1033,13.46,11860,1.17,180
60,메리츠화재 ,29350,300,1.03,3856,7.61,22175,1.32,1280
880,한화 ,32900,450,1.39,2831,11.62,46059,0.71,700
990,DB하이텍 ,76600,4200,5.8,3822,20.04,17851,4.29,350
1460,BYC ,434000,-3000,-0.69,21904,19.81,538911,0.81,1100
1500,현대차증권 ,12850,0,0,2739,4.69,27500,0.47,675
1630,종근당홀딩스 ,78400,-100,-0.13,15711,4.99,107821,0.73,1400
1680,대상 ,23800,200,0.85,3473,6.85,30083,0.79,700
1880,DL건설 ,27650,50,0.18,7953,3.48,34403,0.8,550
2170,삼양통상 ,59800,300,0.5,17515,3.41,125195,0.48,1250
2270,롯데푸드 ,356000,-5000,-1.39,77191,4.61,672512,0.53,12000
2700,신일전자 ,2000,20,1.01,115,17.39,1059,1.89,20
2840,미원상사 ,204500,-500,-0.24,10369,19.72,53838,3.8,700
3230,삼양식품 ,80800,300,0.37,8922,9.06,45470,1.78,800
3310,대주산업 ,2145,-75,-3.38,98,21.89,1530,1.4,35
3540,대신증권 ,19900,0,0,2119,9.39,23605,0.84,1200
3550,LG ,87800,1500,1.74,8338,10.53,115188,0.76,2500
4310,현대약품 ,5450,-40,-0.73,80,68.13,2817,1.93,43
4690,삼천리 ,88400,-300,-0.34,9248,9.56,317378,0.28,3000
4890,동일산업 ,140000,-1000,-0.71,3700,37.84,148639,0.94,1800
5500,삼진제약 ,26350,600,2.33,2266,11.63,15357,1.72,800
6060,화승인더 ,6410,-60,-0.93,698,9.18,6374,1.01,188
6090,사조오양 ,9190,-220,-2.34,1959,4.69,19611,0.47,150
6740,영풍제지 ,7230,150,2.12,483,14.97,5692,1.27,40
8420,문배철강 ,3980,-100,-2.45,440,9.05,5808,0.69,50
8490,서흥 ,42200,-350,-0.82,4766,8.85,29221,1.44,450
9180,한솔로지스틱스 ,4335,105,2.48,316,13.72,1989,2.18,50
10050,우리종금 ,995,-20,-1.97,89,11.18,605,1.64,10
12690,모나리자 ,3960,10,0.25,217,18.25,1947,2.03,75
14570,고려제약 ,8700,-50,-0.57,677,12.85,6443,1.35,150
14680,한솔케미칼 ,319500,3000,0.95,11067,28.87,48977,6.52,1800
16360,삼성증권 ,47800,300,0.63,5686,8.41,59542,0.8,2200
17040,광명전기 ,2635,-55,-2.04,108,24.4,2362,1.12,15
17890,한국알콜 ,12550,100,0.8,2478,5.06,17265,0.73,100
18670,SK가스 ,121000,-2500,-2.02,29674,4.08,205706,0.59,4000
19010,베뉴지 ,2095,0,0,216,9.7,5453,0.38,30
19990,에너토크 ,11500,-600,-4.96,47,244.68,4162,2.76,50
21080,에이티넘인베스트 ,5090,-140,-2.68,305,16.69,1915,2.66,100
21320,KCC건설 ,8830,-130,-1.45,1806,4.89,18717,0.47,180
23410,유진기업 ,4995,-75,-1.48,692,7.22,10357,0.48,170
23590,다우기술 ,24050,-300,-1.23,6370,3.78,35388,0.68,500
24090,디씨엠 ,27100,-400,-1.45,2166,12.51,16153,1.68,500
25530,SJM홀딩스 ,3600,0,0,221,16.29,9852,0.37,100
25750,한솔홈데코 ,1750,-20,-1.13,7,250,1918,0.91,0
25820,이구산업 ,3680,-15,-0.41,57,64.56,3058,1.2,30
25860,남해화학 ,11550,-600,-4.94,522,22.13,9117,1.27,80
27970,세하 ,1695,-15,-0.88,322,5.26,1525,1.11,0
30210,KTB투자증권 ,6160,-20,-0.32,1162,5.3,8631,0.71,150
