20,동화약품 ,14850,-250,-1.66,1033,14.38,11860,1.25,180
60,메리츠화재 ,29550,100,0.34,3856,7.66,22175,1.33,1280
880,한화 ,32450,150,0.46,2831,11.46,46059,0.7,700
990,DB하이텍 ,59100,300,0.51,3822,15.46,17851,3.31,350
1460,BYC ,434500,3500,0.81,21904,19.84,538911,0.81,1100
1500,현대차증권 ,12650,-150,-1.17,2739,4.62,27500,0.46,675
1630,종근당홀딩스 ,81500,-600,-0.73,15711,5.19,107821,0.76,1400
1680,대상 ,23800,-150,-0.63,3473,6.85,30083,0.79,700
1880,DL건설 ,29200,-450,-1.52,7953,3.67,34403,0.85,550
2170,삼양통상 ,63400,400,0.63,17515,3.62,125195,0.51,1250
2270,롯데푸드 ,377500,-2000,-0.53,77191,4.89,672512,0.56,12000
2700,신일전자 ,1905,-30,-1.55,115,16.57,1059,1.8,20
2840,미원상사 ,209500,2000,0.96,10369,20.2,53838,3.89,700
3230,삼양식품 ,80500,-800,-0.98,8922,9.02,45470,1.77,800
3310,대주산업 ,2260,125,5.85,98,23.06,1530,1.48,35
3540,대신증권 ,20250,-100,-0.49,2119,9.56,23605,0.86,1200
3550,LG ,93500,400,0.43,8338,11.21,115188,0.81,2500
4310,현대약품 ,5780,-110,-1.87,80,72.25,2817,2.05,43
4690,삼천리 ,92500,-800,-0.86,9248,10,317378,0.29,3000
4890,동일산업 ,141000,-500,-0.35,3700,38.11,148639,0.95,1800
5500,삼진제약 ,25650,0,0,2266,11.32,15357,1.67,800
6060,화승인더 ,6540,0,0,698,9.37,6374,1.03,188
6090,사조오양 ,9330,-220,-2.3,1959,4.76,19611,0.48,150
6740,영풍제지 ,6810,-130,-1.87,483,14.1,5692,1.2,40
8420,문배철강 ,4050,-50,-1.22,440,9.2,5808,0.7,50
8490,서흥 ,46200,-750,-1.6,4766,9.69,29221,1.58,450
9180,한솔로지스틱스 ,4835,-35,-0.72,316,15.3,1989,2.43,50
10050,우리종금 ,981,-16,-1.6,89,11.02,605,1.62,10
12690,모나리자 ,4155,-25,-0.6,217,19.15,1947,2.13,75
14570,고려제약 ,8940,-130,-1.43,677,13.21,6443,1.39,150
14680,한솔케미칼 ,338500,6500,1.96,11067,30.59,48977,6.91,1800
16360,삼성증권 ,46950,-200,-0.42,5686,8.26,59542,0.79,2200
17040,광명전기 ,2920,-145,-4.73,108,27.04,2362,1.24,15
17890,한국알콜 ,13200,-350,-2.58,2478,5.33,17265,0.76,100
18670,SK가스 ,129000,-5000,-3.73,29674,4.35,205706,0.63,4000
19010,베뉴지 ,2190,-10,-0.45,216,10.14,5453,0.4,30
19990,에너토크 ,13300,1050,8.57,47,282.98,4162,3.2,50
21080,에이티넘인베스트 ,5140,-20,-0.39,305,16.85,1915,2.68,100
21320,KCC건설 ,9720,-180,-1.82,1806,5.38,18717,0.52,180
23410,유진기업 ,4895,5,0.1,692,7.07,10357,0.47,170
23590,다우기술 ,23200,-450,-1.9,6370,3.64,35388,0.66,500
24090,디씨엠 ,23300,100,0.43,2166,10.76,16153,1.44,500
25530,SJM홀딩스 ,3720,0,0,221,16.83,9852,0.38,100
25750,한솔홈데코 ,1845,-40,-2.12,7,263.57,1918,0.96,0
25820,이구산업 ,3730,-40,-1.06,57,65.44,3058,1.22,30
