20,동화약품 ,13450,0,0,1033,13.02,11860,1.13,180
60,메리츠화재 ,31250,500,1.63,3856,8.1,22175,1.41,1280
880,한화 ,32200,-350,-1.08,2831,11.37,46059,0.7,700
990,DB하이텍 ,73800,800,1.1,3822,19.31,17851,4.13,350
1460,BYC ,437000,5500,1.27,21904,19.95,538911,0.81,1100
1500,현대차증권 ,12900,-100,-0.77,2739,4.71,27500,0.47,675
1630,종근당홀딩스 ,76100,-1300,-1.68,15711,4.84,107821,0.71,1400
1680,대상 ,23200,-350,-1.49,3473,6.68,30083,0.77,700
1880,DL건설 ,27500,0,0,7953,3.46,34403,0.8,550
2170,삼양통상 ,59200,-600,-1,17515,3.38,125195,0.47,1250
2270,롯데푸드 ,351500,-1500,-0.42,77191,4.55,672512,0.52,12000
2700,신일전자 ,2090,25,1.21,115,18.17,1059,1.97,20
2840,미원상사 ,204500,1000,0.49,10369,19.72,53838,3.8,700
3230,삼양식품 ,79900,-300,-0.37,8922,8.96,45470,1.76,800
3310,대주산업 ,2195,80,3.78,98,22.4,1530,1.43,35
3540,대신증권 ,19900,-200,-1,2119,9.39,23605,0.84,1200
3550,LG ,84600,-1900,-2.2,8338,10.15,115188,0.73,2500
4310,현대약품 ,5280,-60,-1.12,80,66,2817,1.87,43
4690,삼천리 ,88800,-100,-0.11,9248,9.6,317378,0.28,3000
4890,동일산업 ,141000,500,0.36,3700,38.11,148639,0.95,1800
5500,삼진제약 ,26300,50,0.19,2266,11.61,15357,1.71,800
6060,화승인더 ,6310,-50,-0.79,698,9.04,6374,0.99,188
6090,사조오양 ,9060,-100,-1.09,1959,4.62,19611,0.46,150
6740,영풍제지 ,7050,-120,-1.67,483,14.6,5692,1.24,40
8420,문배철강 ,3955,-55,-1.37,440,8.99,5808,0.68,50
8490,서흥 ,41350,-900,-2.13,4766,8.68,29221,1.42,450
9180,한솔로지스틱스 ,4345,85,2,316,13.75,1989,2.18,50
10050,우리종금 ,983,-2,-0.2,89,11.04,605,1.62,10
12690,모나리자 ,3920,-50,-1.26,217,18.06,1947,2.01,75
14570,고려제약 ,8800,20,0.23,677,13,6443,1.37,150
14680,한솔케미칼 ,317000,0,0,11067,28.64,48977,6.47,1800
16360,삼성증권 ,46800,-200,-0.43,5686,8.23,59542,0.79,2200
17040,광명전기 ,2645,-40,-1.49,108,24.49,2362,1.12,15
17890,한국알콜 ,12350,-200,-1.59,2478,4.98,17265,0.72,100
18670,SK가스 ,127000,6500,5.39,29674,4.28,205706,0.62,4000
19010,베뉴지 ,2220,-20,-0.89,216,10.28,5453,0.41,30
19990,에너토크 ,12300,550,4.68,47,261.7,4162,2.96,50
21080,에이티넘인베스트 ,5240,230,4.59,305,17.18,1915,2.74,100
21320,KCC건설 ,8900,-30,-0.34,1806,4.93,18717,0.48,180
23410,유진기업 ,4950,-60,-1.2,692,7.15,10357,0.48,170
23590,다우기술 ,23400,-350,-1.47,6370,3.67,35388,0.66,500
24090,디씨엠 ,28700,250,0.88,2166,13.25,16153,1.78,500
25530,SJM홀딩스 ,3525,-55,-1.54,221,15.95,9852,0.36,100
25750,한솔홈데코 ,1720,-15,-0.86,7,245.71,1918,0.9,0
25820,이구산업 ,3660,-30,-0.81,57,64.21,3058,1.2,30
25860,남해화학 ,11000,-450,-3.93,522,21.07,9117,1.21,80
27970,세하 ,1700,-45,-2.58,322,5.28,1525,1.11,0
30210,KTB투자증권 ,6400,70,1.11,1162,5.51,8631,0.74,150
30610,교보증권 ,8910,-30,-0.34,2091,4.26,19540,0.46,450
31430,신세계인터내셔날 ,150000,-1000,-0.66,7131,21.03,89514,1.68,1100
32190,다우데이타 ,14900,200,1.36,2510,5.94,19566,0.76,250
33290,코웰패션 ,7830,-100,-1.26,697,11.23,3233,2.42,120
35900,JYP Ent. ,49900,-700,-1.38,892,55.94,5146,9.7,154
36540,SFA반도체 ,6850,-170,-2.42,102,67.16,2023,3.39,0
36570,엔씨소프트 ,700000,-10000,-1.41,28504,24.56,143098,4.89,8550
36670,KCI ,9130,20,0.22,987,9.25,6617,1.38,200
36810,에프에스티 ,24100,-600,-2.43,1026,23.49,6473,3.72,100
39030,이오테크닉스 ,110000,-1500,-1.35,1744,63.07,32818,3.35,300
39290,인포뱅크 ,14900,1050,7.58,175,85.14,6171,2.41,10
39420,케이엘넷 ,4280,110,2.64,200,21.4,1629,2.63,60
39830,오로라 ,9770,-60,-0.61,781,12.51,10226,0.96,100
39840,디오 ,34550,-200,-0.58,759,45.52,10330,3.34,0
41920,메디아나 ,5140,-220,-4.1,710,7.24,4274,1.2,50
42500,링네트 ,6730,-150,-2.18,598,11.25,4476,1.5,0
45100,한양이엔지 ,15900,-200,-1.24,2766,5.75,20421,0.78,500
45390,대아티아이 ,5890,90,1.55,99,59.49,1437,4.1,20
45520,크린앤사이언스 ,21350,-150,-0.7,2182,9.78,8200,2.6,500
49720,고려신용정보 ,8700,-200,-2.25,740,11.76,2041,4.26,275
49830,승일 ,15700,500,3.29,136,115.44,23032,0.68,85
53270,구영테크 ,3390,0,0,29,116.9,2633,1.29,30
53300,한국정보인증 ,6420,0,0,313,20.51,2911,2.21,100
53620,태양 ,9000,-80,-0.88,881,10.22,19081,0.47,150
53690,한미글로벌 ,11600,0,0,974,11.91,10889,1.07,300
56360,코위버 ,8000,-10,-0.12,599,13.36,12442,0.64,80
58630,엠게임 ,12250,0,0,354,34.6,2374,5.16,0
60250,NHN한국사이버결제 [락],36800,-2350,-6,879,41.87,4282,8.59,0
61970,엘비세미콘 ,12800,-150,-1.16,618,20.71,3977,3.22,50
65710,서호전기 ,20300,-100,-0.49,1319,15.39,14273,1.42,1000
67160,아프리카TV ,203900,-6700,-3.18,3365,60.59,12758,15.98,650
67900,와이엔텍 ,10500,-300,-2.78,1203,8.73,8637,1.22,0
67920,이글루시큐리티 ,7260,100,1.4,526,13.8,4533,1.6,160
68270,셀트리온 ,209000,-2000,-0.95,3756,55.64,24262,8.61,0
68760,셀트리온제약 ,122300,200,0.16,574,213.07,8230,14.86,0
68930,디지털대성 ,9380,-20,-0.21,445,21.08,3790,2.47,300
69080,웹젠 ,25300,-250,-0.98,2802,9.03,12300,2.06,0
69260,휴켐스 ,23600,100,0.43,1292,18.27,16351,1.44,1000
71050,한국금융지주 ,83000,-600,-0.72,14780,5.62,91124,0.91,3000
71200,인피니트헬스케어 ,6920,-200,-2.81,274,25.26,3737,1.85,0
71460,위니아딤채 ,3860,-115,-2.89,348,11.09,2186,1.77,0
71670,에이테크솔루션 ,15400,-600,-3.75,285,54.04,7188,2.14,0
81150,티플랙스 ,4525,120,2.72,156,29.01,4176,1.08,25
81660,휠라홀딩스 ,36650,-550,-1.48,2306,15.89,21274,1.72,185
83310,엘오티베큠 ,14500,-500,-3.33,253,57.31,9666,1.5,50
83420,그린케미칼 ,9380,10,0.11,442,21.22,4718,1.99,210
85620,미래에셋생명 ,4205,-10,-0.24,482,8.72,11532,0.36,100
86390,유니테스트 ,30850,50,0.16,82,376.22,7301,4.23,0
89600,나스미디어 ,33550,-650,-1.9,2457,13.65,17385,1.93,800
90350,노루페인트 ,11100,-350,-3.06,879,12.63,16315,0.68,275
92730,네오팜 ,25800,-50,-0.19,2318,11.13,14343,1.8,650
93320,케이아이엔엑스 ,57400,-900,-1.54,3156,18.19,22393,2.56,500
93920,서원인텍 ,6770,-30,-0.44,900,7.52,9238,0.73,350
94820,일진파워 ,17350,-400,-2.25,724,23.96,6660,2.61,300
94940,푸른기술 ,9930,0,0,128,77.58,3547,2.8,0
95610,테스 ,27800,-900,-3.14,1580,17.59,11964,2.32,450
102710,이엔에프테크놀로지 ,30200,-1000,-3.21,3332,9.06,21710,1.39,150
103140,풍산 ,32200,550,1.74,2567,12.54,51539,0.62,600
104830,원익머트리얼즈 ,33250,-600,-1.77,2628,12.65,26857,1.24,200
115500,케이씨에스 ,6960,-60,-0.85,172,40.47,1749,3.98,220
119860,다나와 ,29200,-100,-0.34,2387,12.23,10461,2.79,600
122450,KMH ,8960,-160,-1.75,718,12.48,5865,1.53,0
123570,이엠넷 ,6040,-20,-0.33,320,18.88,2807,2.15,50
126640,화신정공 ,1930,-50,-2.53,138,13.99,2357,0.82,30
131090,시큐브 ,1315,0,0,65,20.23,800,1.64,15
131390,원익피앤이 ,29350,400,1.38,1262,23.26,7095,4.14,0
136540,윈스 ,16200,150,0.93,1663,9.74,10420,1.55,400
140860,파크시스템스 ,138600,-4000,-2.81,1498,92.52,7960,17.41,180
166090,하나머티리얼즈 ,60100,-2300,-3.69,1960,30.66,9582,6.27,300
183300,코미코 ,73500,-2000,-2.65,2473,29.72,16223,4.53,350
189860,서전기전 ,7850,60,0.77,262,29.96,4125,1.9,30
192080,더블유게임즈 ,59500,-100,-0.17,6634,8.97,36923,1.61,350
192390,윈하이텍 ,4170,-150,-3.47,83,50.24,4949,0.84,0
210980,SK디앤디 ,29600,250,0.85,2505,11.82,21678,1.37,600
214450,파마리서치 ,79100,1400,1.8,3447,22.95,24505,3.23,500
