20,동화약품 ,14350,-550,-3.69,1033,13.89,11860,1.21,180
60,메리츠화재 ,29850,-150,-0.5,3856,7.74,22175,1.35,1280
880,한화 ,32500,50,0.15,2831,11.48,46059,0.71,700
990,DB하이텍 ,60300,1900,3.25,3822,15.78,17851,3.38,350
1460,BYC ,438500,3000,0.69,21904,20.02,538911,0.81,1100
1500,현대차증권 ,12650,0,0,2739,4.62,27500,0.46,675
1630,종근당홀딩스 ,81000,-300,-0.37,15711,5.16,107821,0.75,1400
1680,대상 ,23950,100,0.42,3473,6.9,30083,0.8,700
1880,DL건설 ,28900,-250,-0.86,7953,3.63,34403,0.84,550
2170,삼양통상 ,62700,-400,-0.63,17515,3.58,125195,0.5,1250
2270,롯데푸드 ,366500,-500,-0.14,77191,4.75,672512,0.54,12000
2700,신일전자 ,1955,-15,-0.76,115,17,1059,1.85,20
2840,미원상사 ,207500,-2000,-0.95,10369,20.01,53838,3.85,700
3230,삼양식품 ,80900,200,0.25,8922,9.07,45470,1.78,800
3310,대주산업 ,2320,-10,-0.43,98,23.67,1530,1.52,35
3540,대신증권 ,20200,-200,-0.98,2119,9.53,23605,0.86,1200
3550,LG ,94000,400,0.43,8338,11.27,115188,0.82,2500
4310,현대약품 ,5660,-50,-0.88,80,70.75,2817,2.01,43
4690,삼천리 ,92600,400,0.43,9248,10.01,317378,0.29,3000
4890,동일산업 ,140500,-500,-0.35,3700,37.97,148639,0.95,1800
5500,삼진제약 ,25250,150,0.6,2266,11.14,15357,1.64,800
6060,화승인더 ,6550,-20,-0.3,698,9.38,6374,1.03,188
6090,사조오양 ,9160,-50,-0.54,1959,4.68,19611,0.47,150
6740,영풍제지 ,6890,50,0.73,483,14.27,5692,1.21,40
8420,문배철강 ,4050,-40,-0.98,440,9.2,5808,0.7,50
8490,서흥 ,46100,350,0.77,4766,9.67,29221,1.58,450
9180,한솔로지스틱스 ,4830,-65,-1.33,316,15.28,1989,2.43,50
10050,우리종금 ,991,-14,-1.39,89,11.13,605,1.64,10
12690,모나리자 ,4320,55,1.29,217,19.91,1947,2.22,75
14570,고려제약 ,8830,-20,-0.23,677,13.04,6443,1.37,150
14680,한솔케미칼 ,342000,5500,1.63,11067,30.9,48977,6.98,1800
16360,삼성증권 ,48100,800,1.69,5686,8.46,59542,0.81,2200
17040,광명전기 ,2830,-70,-2.41,108,26.2,2362,1.2,15
17890,한국알콜 ,13250,-150,-1.12,2478,5.35,17265,0.77,100
18670,SK가스 ,128000,-1500,-1.16,29674,4.31,205706,0.62,4000
19010,베뉴지 ,2185,-35,-1.58,216,10.12,5453,0.4,30
19990,에너토크 ,13800,200,1.47,47,293.62,4162,3.32,50
21080,에이티넘인베스트 ,5350,-80,-1.47,305,17.54,1915,2.79,100
21320,KCC건설 ,9910,-10,-0.1,1806,5.49,18717,0.53,180
23410,유진기업 ,5080,-40,-0.78,692,7.34,10357,0.49,170
23590,다우기술 ,23100,-150,-0.65,6370,3.63,35388,0.65,500
24090,디씨엠 ,23350,150,0.65,2166,10.78,16153,1.45,500
25530,SJM홀딩스 ,3585,-50,-1.38,221,16.22,9852,0.36,100
25750,한솔홈데코 ,1860,-10,-0.53,7,265.71,1918,0.97,0
25820,이구산업 ,3845,15,0.39,57,67.46,3058,1.26,30
25860,남해화학 ,15150,500,3.41,522,29.02,9117,1.66,80
27970,세하 ,1820,-10,-0.55,322,5.65,1525,1.19,0
30210,KTB투자증권 ,6350,-130,-2.01,1162,5.46,8631,0.74,150
30610,교보증권 ,8660,0,0,2091,4.14,19540,0.44,450
31430,신세계인터내셔날 ,168000,-1500,-0.88,7131,23.56,89514,1.88,1100
32190,다우데이타 ,13950,100,0.72,2510,5.56,19566,0.71,250
33290,코웰패션 ,8740,-200,-2.24,697,12.54,3233,2.7,120
35900,JYP Ent. ,54200,1600,3.04,892,60.76,5146,10.53,154
36540,SFA반도체 ,6770,-80,-1.17,102,66.37,2023,3.35,0
36570,엔씨소프트 ,627000,-2000,-0.32,28504,22,143098,4.38,8550
36670,KCI ,8730,-20,-0.23,987,8.84,6617,1.32,200
36810,에프에스티 ,25050,-200,-0.79,1026,24.42,6473,3.87,100
39030,이오테크닉스 ,103100,-2500,-2.37,1744,59.12,32818,3.14,300
39290,인포뱅크 ,10300,-50,-0.48,175,58.86,6171,1.67,10
39420,케이엘넷 ,4185,-175,-4.01,200,20.93,1629,2.57,60
39830,오로라 ,10450,-200,-1.88,781,13.38,10226,1.02,100
39840,디오 ,37600,-800,-2.08,759,49.54,10330,3.64,0
41920,메디아나 ,5020,-30,-0.59,710,7.07,4274,1.17,50
42500,링네트 ,6590,0,0,598,11.02,4476,1.47,0
45100,한양이엔지 ,15000,-50,-0.33,2766,5.42,20421,0.73,500
45390,대아티아이 ,6010,-120,-1.96,99,60.71,1437,4.18,20
45520,크린앤사이언스 ,20250,-400,-1.94,2182,9.28,8200,2.47,500
49720,고려신용정보 ,9710,-90,-0.92,740,13.12,2041,4.76,275
49830,승일 ,16550,-1650,-9.07,136,121.69,23032,0.72,85
53270,구영테크 ,3465,-60,-1.7,29,119.48,2633,1.32,30
53300,한국정보인증 ,6460,-30,-0.46,313,20.64,2911,2.22,100
53620,태양 ,9090,-10,-0.11,881,10.32,19081,0.48,150
53690,한미글로벌 ,11150,50,0.45,974,11.45,10889,1.02,300
56360,코위버 ,7650,-60,-0.78,599,12.77,12442,0.61,80
58630,엠게임 ,11200,400,3.7,354,31.64,2374,4.72,0
60250,NHN한국사이버결제 ,57800,0,0,1291,44.77,6289,9.19,0
61970,엘비세미콘 ,12550,-200,-1.57,618,20.31,3977,3.16,50
65710,서호전기 ,20400,-300,-1.45,1319,15.47,14273,1.43,1000
67160,아프리카TV ,237000,8500,3.72,3365,70.43,12758,18.58,650
67900,와이엔텍 ,12000,-300,-2.44,1203,9.98,8637,1.39,0
67920,이글루시큐리티 ,7260,-40,-0.55,526,13.8,4533,1.6,160
68270,셀트리온 ,205500,8500,4.31,3756,54.71,24262,8.47,0
68760,셀트리온제약 ,115600,4000,3.58,574,201.39,8230,14.05,0
68930,디지털대성 ,9520,-160,-1.65,445,21.39,3790,2.51,300
69080,웹젠 ,26850,-150,-0.56,2802,9.58,12300,2.18,0
69260,휴켐스 ,24650,-750,-2.95,1292,19.08,16351,1.51,1000
71050,한국금융지주 ,87400,100,0.11,14780,5.91,91124,0.96,3000
71200,인피니트헬스케어 ,7000,-70,-0.99,274,25.55,3737,1.87,0
71460,위니아딤채 ,3720,10,0.27,348,10.69,2186,1.7,0
71670,에이테크솔루션 ,13650,-50,-0.36,285,47.89,7188,1.9,0
81150,티플랙스 ,4595,-230,-4.77,156,29.46,4176,1.1,25
81660,휠라홀딩스 ,38450,150,0.39,2306,16.67,21274,1.81,185
83310,엘오티베큠 ,13500,-150,-1.1,253,53.36,9666,1.4,50
83420,그린케미칼 ,9990,80,0.81,442,22.6,4718,2.12,210
85620,미래에셋생명 ,4155,-35,-0.84,482,8.62,11532,0.36,100
86390,유니테스트 ,29300,550,1.91,82,357.32,7301,4.01,0
89600,나스미디어 ,35200,-500,-1.4,2457,14.33,17385,2.02,800
90350,노루페인트 ,11750,250,2.17,879,13.37,16315,0.72,275
92730,네오팜 ,25800,-200,-0.77,2318,11.13,14343,1.8,650
93320,케이아이엔엑스 ,57200,3700,6.92,3156,18.12,22393,2.55,500
93920,서원인텍 ,6280,60,0.96,900,6.98,9238,0.68,350
94820,일진파워 ,21000,500,2.44,724,29.01,6660,3.15,300
94940,푸른기술 ,11000,-100,-0.9,128,85.94,3547,3.1,0
95610,테스 ,26200,-300,-1.13,1580,16.58,11964,2.19,450
102710,이엔에프테크놀로지 ,28100,-550,-1.92,3332,8.43,21710,1.29,150
103140,풍산 ,32500,200,0.62,2567,12.66,51539,0.63,600
104830,원익머트리얼즈 ,31950,-250,-0.78,2628,12.16,26857,1.19,200
115500,케이씨에스 ,7050,420,6.33,172,40.99,1749,4.03,220
119860,다나와 ,29200,1400,5.04,2387,12.23,10461,2.79,600
122450,KMH ,8480,70,0.83,718,11.81,5865,1.45,0
123570,이엠넷 ,6280,-50,-0.79,320,19.63,2807,2.24,50
126640,화신정공 ,2115,-40,-1.86,138,15.33,2357,0.9,30
131090,시큐브 ,1340,20,1.52,65,20.62,800,1.68,15
131390,원익피앤이 ,35550,1200,3.49,1262,28.17,7095,5.01,0
136540,윈스 ,15200,150,1,1663,9.14,10420,1.46,400
140860,파크시스템스 ,125800,200,0.16,1498,83.98,7960,15.8,180
166090,하나머티리얼즈 ,50400,-500,-0.98,1960,25.71,9582,5.26,300
183300,코미코 ,77300,-100,-0.13,2473,31.26,16223,4.76,350
189860,서전기전 ,9630,-470,-4.65,262,36.76,4125,2.33,30
192080,더블유게임즈 ,69400,2700,4.05,6634,10.46,36923,1.88,350
192390,윈하이텍 ,4745,105,2.26,83,57.17,4949,0.96,0
210980,SK디앤디 ,29950,0,0,2505,11.96,21678,1.38,600
214450,파마리서치 ,87200,-2100,-2.35,3447,25.3,24505,3.56,500
220630,맘스터치 ,4840,-160,-3.2,244,19.84,776,6.24,30
238490,힘스 ,9790,390,4.15,1522,6.43,6872,1.42,150
239610,에이치엘사이언스 ,36450,-150,-0.41,3735,9.76,17778,2.05,400
241590,화승엔터프라이즈 ,17700,50,0.28,662,26.74,8554,2.07,45
243840,신흥에스이씨 ,66100,600,0.92,2689,24.58,18613,3.55,300
251270,넷마블 ,131500,6500,5.2,3827,34.36,62986,2.09,767
259630,엠플러스 ,12600,-450,-3.45,556,22.66,5221,2.41,100
263720,디앤씨미디어 ,38800,-500,-1.27,890,43.6,4239,9.15,0
