20,동화약품 ,14900,50,0.34,1033,14.42,11860,1.26,180
60,메리츠화재 ,30000,450,1.52,3856,7.78,22175,1.35,1280
880,한화 ,32450,0,0,2831,11.46,46059,0.7,700
990,DB하이텍 ,58400,-700,-1.18,3822,15.28,17851,3.27,350
1460,BYC ,435500,1000,0.23,21904,19.88,538911,0.81,1100
1500,현대차증권 ,12650,0,0,2739,4.62,27500,0.46,675
1630,종근당홀딩스 ,81300,-200,-0.25,15711,5.17,107821,0.75,1400
1680,대상 ,23850,50,0.21,3473,6.87,30083,0.79,700
1880,DL건설 ,29150,-50,-0.17,7953,3.67,34403,0.85,550
2170,삼양통상 ,63100,-300,-0.47,17515,3.6,125195,0.5,1250
2270,롯데푸드 ,367000,-10500,-2.78,77191,4.75,672512,0.55,12000
2700,신일전자 ,1970,65,3.41,115,17.13,1059,1.86,20
2840,미원상사 ,209500,0,0,10369,20.2,53838,3.89,700
3230,삼양식품 ,80700,200,0.25,8922,9.05,45470,1.77,800
3310,대주산업 ,2330,70,3.1,98,23.78,1530,1.52,35
3540,대신증권 ,20400,150,0.74,2119,9.63,23605,0.86,1200
3550,LG ,93600,100,0.11,8338,11.23,115188,0.81,2500
4310,현대약품 ,5710,-70,-1.21,80,71.38,2817,2.03,43
4690,삼천리 ,92200,-300,-0.32,9248,9.97,317378,0.29,3000
4890,동일산업 ,141000,0,0,3700,38.11,148639,0.95,1800
5500,삼진제약 ,25100,-550,-2.14,2266,11.08,15357,1.63,800
6060,화승인더 ,6570,30,0.46,698,9.41,6374,1.03,188
6090,사조오양 ,9210,-120,-1.29,1959,4.7,19611,0.47,150
6740,영풍제지 ,6840,30,0.44,483,14.16,5692,1.2,40
8420,문배철강 ,4090,40,0.99,440,9.3,5808,0.7,50
8490,서흥 ,45750,-450,-0.97,4766,9.6,29221,1.57,450
9180,한솔로지스틱스 ,4895,60,1.24,316,15.49,1989,2.46,50
10050,우리종금 ,1005,24,2.45,89,11.29,605,1.66,10
12690,모나리자 ,4265,110,2.65,217,19.65,1947,2.19,75
14570,고려제약 ,8850,-90,-1.01,677,13.07,6443,1.37,150
14680,한솔케미칼 ,336500,-2000,-0.59,11067,30.41,48977,6.87,1800
16360,삼성증권 ,47300,350,0.75,5686,8.32,59542,0.79,2200
17040,광명전기 ,2900,-20,-0.68,108,26.85,2362,1.23,15
17890,한국알콜 ,13400,200,1.52,2478,5.41,17265,0.78,100
18670,SK가스 ,129500,500,0.39,29674,4.36,205706,0.63,4000
19010,베뉴지 ,2220,30,1.37,216,10.28,5453,0.41,30
19990,에너토크 ,13600,300,2.26,47,289.36,4162,3.27,50
21080,에이티넘인베스트 ,5430,290,5.64,305,17.8,1915,2.84,100
