20,동화약품 ,15700,-650,-3.98,1033,15.2,11860,1.32,180
60,메리츠화재 ,27850,150,0.54,3856,7.22,22175,1.26,1280
880,한화 ,32750,-750,-2.24,2831,11.57,46059,0.71,700
990,DB하이텍 ,57300,-200,-0.35,3822,14.99,17851,3.21,350
1460,BYC ,433500,-2500,-0.57,21904,19.79,538911,0.8,1100
1500,현대차증권 ,12750,100,0.79,2739,4.65,27500,0.46,675
1630,종근당홀딩스 ,82200,300,0.37,15711,5.23,107821,0.76,1400
1680,대상 ,23950,100,0.42,3473,6.9,30083,0.8,700
1880,DL건설 ,29400,-50,-0.17,7953,3.7,34403,0.85,550
2170,삼양통상 ,63900,-100,-0.16,17515,3.65,125195,0.51,1250
2270,롯데푸드 ,379500,-1500,-0.39,77191,4.92,672512,0.56,12000
2700,신일전자 ,1960,20,1.03,115,17.04,1059,1.85,20
2840,미원상사 ,209000,1500,0.72,10369,20.16,53838,3.88,700
3230,삼양식품 ,82900,1100,1.34,8922,9.29,45470,1.82,800
3310,대주산업 ,2140,-5,-0.23,98,21.84,1530,1.4,35
3540,대신증권 ,20700,-100,-0.48,2119,9.77,23605,0.88,1200
3550,LG ,92500,1300,1.43,8338,11.09,115188,0.8,2500
4310,현대약품 ,5860,-70,-1.18,80,73.25,2817,2.08,43
4690,삼천리 ,93000,-1400,-1.48,9248,10.06,317378,0.29,3000
4890,동일산업 ,142500,500,0.35,3700,38.51,148639,0.96,1800
5500,삼진제약 ,25550,-200,-0.78,2266,11.28,15357,1.66,800
6060,화승인더 ,6770,50,0.74,698,9.7,6374,1.06,188
6090,사조오양 ,9720,-20,-0.21,1959,4.96,19611,0.5,150
6740,영풍제지 ,6910,-180,-2.54,483,14.31,5692,1.21,40
8420,문배철강 ,4270,-135,-3.06,440,9.7,5808,0.74,50
8490,서흥 ,47500,-350,-0.73,4766,9.97,29221,1.63,450
9180,한솔로지스틱스 ,4685,-55,-1.16,316,14.83,1989,2.36,50
10050,우리종금 ,987,-9,-0.9,89,11.09,605,1.63,10
12690,모나리자 ,4075,100,2.52,217,18.78,1947,2.09,75
14570,고려제약 ,9080,-110,-1.2,677,13.41,6443,1.41,150
14680,한솔케미칼 ,323000,-6000,-1.82,11067,29.19,48977,6.59,1800
16360,삼성증권 ,47400,50,0.11,5686,8.34,59542,0.8,2200
17040,광명전기 ,3005,-75,-2.44,108,27.82,2362,1.27,15
17890,한국알콜 ,13750,-150,-1.08,2478,5.55,17265,0.8,100
18670,SK가스 ,133000,-4500,-3.27,29674,4.48,205706,0.65,4000
19010,베뉴지 ,2280,-10,-0.44,216,10.56,5453,0.42,30
19990,에너토크 ,13050,-900,-6.45,47,277.66,4162,3.14,50
21080,에이티넘인베스트 ,5330,60,1.14,305,17.48,1915,2.78,100
21320,KCC건설 ,10050,70,0.7,1806,5.56,18717,0.54,180
23410,유진기업 ,4985,-65,-1.29,692,7.2,10357,0.48,170
23590,다우기술 ,23400,100,0.43,6370,3.67,35388,0.66,500
24090,디씨엠 ,22450,100,0.45,2166,10.36,16153,1.39,500
25530,SJM홀딩스 ,3665,-75,-2.01,221,16.58,9852,0.37,100
25750,한솔홈데코 ,1920,-80,-4,7,274.29,1918,1,0
25820,이구산업 ,3815,-75,-1.93,57,66.93,3058,1.25,30
25860,남해화학 ,12550,-850,-6.34,522,24.04,9117,1.38,80
27970,세하 ,1855,-5,-0.27,322,5.76,1525,1.22,0
30210,KTB투자증권 ,6340,-240,-3.65,1162,5.46,8631,0.73,150
30610,교보증권 ,8770,-20,-0.23,2091,4.19,19540,0.45,450
31430,신세계인터내셔날 ,165500,-2500,-1.49,7131,23.21,89514,1.85,1100
32190,다우데이타 ,13650,150,1.11,2510,5.44,19566,0.7,250
33290,코웰패션 ,9140,-40,-0.44,697,13.11,3233,2.83,120
35900,JYP Ent. ,53300,900,1.72,892,59.75,5146,10.36,154
36540,SFA반도체 ,6270,-60,-0.95,102,61.47,2023,3.1,0
36570,엔씨소프트 ,648000,21000,3.35,28504,22.73,143098,4.53,8550
36670,KCI ,8770,-70,-0.79,987,8.89,6617,1.33,200
36810,에프에스티 ,25150,-350,-1.37,1026,24.51,6473,3.89,100
39030,이오테크닉스 ,108600,1300,1.21,1744,62.27,32818,3.31,300
39290,인포뱅크 ,10800,100,0.93,175,61.71,6171,1.75,10
39420,케이엘넷 ,4355,0,0,200,21.78,1629,2.67,60
39830,오로라 ,10150,-150,-1.46,781,13,10226,0.99,100
39840,디오 ,37000,-650,-1.73,759,48.75,10330,3.58,0
41920,메디아나 ,5680,-320,-5.33,710,8,4274,1.33,50
42500,링네트 ,6600,110,1.69,598,11.04,4476,1.47,0
45100,한양이엔지 ,15050,-300,-1.95,2766,5.44,20421,0.74,500
45390,대아티아이 ,6310,-270,-4.1,99,63.74,1437,4.39,20
45520,크린앤사이언스 ,20800,700,3.48,2182,9.53,8200,2.54,500
49720,고려신용정보 ,9690,-10,-0.1,740,13.09,2041,4.75,275
49830,승일 ,16050,450,2.88,136,118.01,23032,0.7,85
